nstrings,nstates,duration_ms,fittest,fitness
1,51,211,10000000100101001001001001101000101100101010111101,198
18,194,2724,10000010000101001001001001101000101100101010101101,208
35,320,5196,10000010000101000001001001111000101100111010101101,214
408,1423,7576,10000010000101000001001000111000100101111010101101,215
1058,3187,10188,10000010000101000001001000111000100101111010101101,215
630,2285,12754,10001010000111000000001001111001101000111010101101,216
1373,3951,15324,10000010000101000001001101111001001100111010101001,216
800,2786,17874,10000010000111000001001100111001001101111010101001,217
1180,3934,20382,10000010000111000001001100111001001101111010101001,217
1549,5132,22800,10000010000111000000001100111001001101111010101001,217
2010,6108,25345,10000010000111000000001100111001001101111010101001,217
2467,7373,27922,10000010000101000000001100111000001101111010101001,217
3180,8572,30440,10000010000101000000001100111000001101111010101001,217
3944,9522,32941,10000010000101000000001100111001011101011010101001,217
4439,10465,35537,10000010000101000000001100111001011101011010101001,217
5110,12317,38221,10000010000101000000001100111000001101011010101001,217
5507,13383,40922,10000010000101000000001100111000001101011010101001,217
6042,15192,43672,10000010000101000000001100111000001101011010101001,217
6520,16443,46288,10000010000101000000001100111000001101011010101001,217
6940,17444,49050,10000010000101000000001100111000001101111010101001,217
7554,18667,51893,10000010000101000000001100111000001101011010101001,217
7947,10346,54616,10000010000101000000001100111000001101111010101001,217
8328,11694,57270,10000010000101000000001100111000001101011010101001,217
9357,13662,59872,10000010000010000001001000111001011101011010101101,217
9906,15843,62509,10000010000010000001001000111001011101011010101101,217
10328,17100,65214,10000010000010000001001000111001011101011010101101,217
10833,18940,67887,10000010000010000001001000111001011101011010101101,217
2472,9598,70491,11000010000101000000001100111000001101111010101001,218
