nstrings,nstates,duration_ms,fittest,fitness
1,51,211,10111011100110101110001001011111011101001110111000,186
73,406,3101,10111011100110101110001001011101000101001110111000,196
265,1154,5822,10101000100110100110001001011111000101001110111000,202
28,350,8530,10100000100110101110001101011101000101001100111000,207
139,672,11153,10100000100110101110001101001001000101001100111100,210
495,1719,13636,10100000100110101110001101001100100101010100111100,211
457,1428,16081,10100000100100101110001101001100100101000100001100,212
229,1340,18570,10100000100000000110001101001100100101000100001100,213
1478,3255,21063,00100000100100000110001101001100100101010100001100,213
1877,4469,23608,00100000100100000110001101001100100101010100001100,213
2213,5821,26198,00100000100100000110001101001100100101010100001100,213
2612,6752,28774,00100000100100000110001101001100100101010100001100,213
2988,7779,31400,00100000100100000110001101001100100111010100001100,213
3458,9409,33973,00100000100100000110001101001100100101010100001100,213
3780,10270,36662,00100000100100000110001101001100100101010100001100,213
4223,11885,39248,00100000100100000110001101001100100101010100001100,213
4805,13374,41887,00100000100100000110001101001100100101010100001100,213
5342,14618,44401,00100000100100000110001101001100100101010100001100,213
5809,15951,46996,00100000100100000110001101001100100101010100001100,213
6211,16890,49607,00100000100100000110001101001100100101010100001100,213
6525,18197,52212,00100000100100000110001101001100100101010100001100,213
7109,10259,55047,00100000100100000110001101001100100101010100011100,213
7578,11952,57617,00100000100000000110001101001100100101010100011000,213
8315,13536,60195,00100000100000000110001101001100100101010100011000,213
8802,15447,62958,00100000100000000110001101001100100101010100011000,213
9816,18024,65570,00000000100000000110001101011100100101000100001100,213
10582,19598,68162,00000000100000000110001101011100100101000100001100,213
10813,20715,70932,00000000100000000110001101011100100101000100011100,213
11259,21817,73697,00000000100000000110001101011100100101000100011100,213
11555,23141,76445,00000000100000000110001101011100100101000100011100,213
11775,24032,79221,00000000100000000110001101011100100101000100011100,213
12502,25884,81922,00000000100000000110001101011100100101000100011100,213
12814,27015,84739,00000000100000000110001101011100100101000100011100,213
13888,29190,87483,00000000100000000110001101011100100101000100011100,213
14850,31142,90438,00000000100000000110001101011100100101000100001100,213
15283,32301,93351,00000000100000000110001101011100100101000100001100,213
16729,34580,96298,00000000100000000110001101001100100101010100001100,213
17385,36311,99241,00000000100000000110001101001100100101010100001100,213
17970,37580,102258,00000000100000000110001101001100100101010100001100,213
18273,38700,105386,00000000100000000110001101001100100101010100001100,213
18771,39764,108473,00000000100000000110001101011100100101000100001100,213
19209,24347,111699,00000000100000000110001101001100100101010100001100,213
3509,13313,114511,11000000100111011110101101001101100101110100101101,214
4059,14247,117042,11000000100111011110101101001101100101110100101101,214
4413,15426,119660,11000000100111011110101101001101100101110100101101,214
4561,15977,122254,11000000100111011110101101001101100101110100101101,214
4741,16763,124896,11000000100111011110101101001101100101110100101101,214
4954,17745,127717,11000000100111011110101101001101100101110100101101,214
5424,18922,130431,01100100100111011110101100000101100101110110001101,214
5982,19958,133074,01100100100111011110101100000101100101110110001101,214
6240,20469,135822,01100100100111011110101100000101100101110110001101,214
6356,20846,138506,01100100100111011110101100000101100101110110001101,214
6452,21522,141211,01100100100111011110101100000101100101110110001101,214
697,4543,143835,11100100100111111110101100000101000101100110001101,215
835,4990,146352,11100100100111011110101100000001000101110110001101,215
996,5436,148838,11100100100111011110101100000001000101000110001101,215
173,1375,151264,01100100100111111110101100010001000101100110001101,216
395,2185,153715,01000100100111111110101100010001000101100110001101,216
875,3982,156053,01000100100111011110101100010001000101100110001101,216
1040,4809,158524,01000100100111011110101100000001000101100110001101,216
1414,6095,160891,01000100100111011110101100000001000101100110001101,216
1800,4188,163321,01000100100111011110101100000001000101100110001101,216
2208,5713,165696,01000100100111011110100100000001000101100110001101,216
2358,6417,168128,01000100100111011110100100000001000101100110001101,216
2854,9078,170589,01000100100111011110100100000001000101100110001101,216
2954,9856,173052,01000100100111011110100100000001000101100110001101,216
3125,10716,175532,01000100100111011110100100000001000101100110001101,216
3459,11673,178034,01000100100111011110100100000001000101100110001101,216
3787,12895,180525,01000100100111011110100100000001000101100110001101,216
4048,14334,183041,01000100100111011110100100000001000101100110001101,216
4372,16198,185559,01000100100111011110100100000001000101100110001101,216
4797,17564,188190,01000100100111011110100100000001000101100110001101,216
4919,19151,190829,01000100100111011110100100000001000101100110001101,216
5696,21504,193403,01000100100111011110100100000001000101100110001101,216
6215,22737,195980,01000100100111011110100100000001000101100110001101,216
6334,23493,198697,01000100100111011110100100000001000101100110001101,216
6489,24239,201378,01000100100111011110100100000001000101100110001101,216
6734,25269,204019,01000100100111011110100100000001000101100110001101,216
7390,27065,206739,01000100100111011110100100000001000101100110001101,216
7726,28646,209388,01000100100111011110100100000001000101100110001101,216
7849,29973,212165,01000100100111011110100100000001000101100110001101,216
8120,15112,215048,01000100100111011110100100000001000101100110001101,216
1634,8480,217586,11000101101111111101110100010001000101000111111101,217
1722,8886,220037,11000101101111111101110100010001000101000111111101,217
1756,9343,222515,11000101101111111101110100010001000101000111111101,217
1761,9480,225008,11000101101111111101110100010001000101000111111101,217
1761,9812,227460,11000101101111111101110100010001000101000111111101,217
1896,10213,229839,11000101101111111101110100010001000101000111111101,217
1905,10335,232296,11000101101111111101110100010001000101000111111101,217
2125,10977,234748,11000101101111111101110100010001000101000111111101,217
2200,11356,237328,11000101101111111101110100010001000101000111111101,217
2222,11526,239820,11000101101111111101110100010001000101000111111101,217
2312,11962,242361,11000101101111111101110100010001000101000111111101,217
2354,12216,244866,11000101101111111101110100010001000101000111111101,217
2472,12662,247289,11000101101111111101110100010001000101000111111101,217
2559,12804,249657,11000101101111111101110100010001000101000111111101,217
2893,13657,252104,10000101100111111100010100110001000101100110101101,217
2982,13980,254582,10000101100111111100010100110001000101100110101101,217
3018,14137,257185,10000101100111111100010100110001000101100110101101,217
3023,14413,259765,10000101100111111100010100110001000101100110101101,217
3167,14731,262218,10000101100111111100010100110001000101100110101101,217
3558,7029,264872,10000101100111111100010100110001000101100110101101,217
4262,9313,267422,10000101100111111100010100110001000101000110111101,217
4618,10464,269813,10000101100111011100010100110001000101100010111101,217
4682,11460,272369,10000101100111011100010100110001000101100010111101,217
4938,12336,274865,10000101100111011100010100110001000101100010111101,217
5239,13281,277469,10000101100111011100000100110001000101100110101101,217
1103,4855,279998,10000101101111011100010100110001000101100111101101,218
