nstrings,nstates,duration_ms,fittest,fitness
1,51,211,11110100101110101001101001101011101001101100000101,193
26,243,2557,11110100001110101001101001101011101101101101000101,204
27,367,4815,11110110001100100001101001101011101101101101000101,211
329,993,7108,11110010001110100011100001101011101101101101000111,213
414,1279,9345,11110010001101100001101001001011101101101101001111,214
325,1166,11595,11110010001100100001100001101011001101001101001111,215
863,2413,13845,11110010001100100001100001101011001101001101001111,215
1972,4980,16085,11110010001100000011100001101011001101101001100111,215
2503,5976,18362,11110010001100000011100001101011001101001001100111,215
2885,7226,20791,11110010001100000011100001101011001101101001100111,215
917,3645,23128,11110010001101000101100001101111001101001001101111,216
1715,5328,25403,11110010001101000101100001101111001101001001101111,216
2257,6298,27758,11110010001101000101100001101111001101001001101111,216
3722,9087,30139,11110010001100000011100000101001001101101001100111,216
4170,9952,32457,10010010001100000011100001101101001101101101101111,216
4613,11031,34840,10010010001100000011100001101101001101101101101111,216
5811,13348,37188,10010010001100000011100001101101001101101101101111,216
6279,14386,39606,10010010001100000011100001101101001101101101101111,216
6584,15192,42087,10010010001100000011100001101101001101101101101111,216
9655,19725,44523,10010010001100000001100001101101001101101101101111,216
10000,21102,47059,10010010001100000001100000101101001101101101111111,216
10475,13666,49737,10010010001100000001100001101101001101101101101111,216
10928,15498,52352,10010010001100000001100000101101001101001101101111,216
12087,18138,54780,10010010001100000001100000101101001101001101101111,216
12660,20103,57331,10010010001100000001100000101101001101001101101111,216
12897,21333,59857,10010010001100000001100000101101001101001101101111,216
13413,22734,62453,10010010001100000001100000101101001101001101101111,216
14154,24948,64996,10010010001100000001100000101101001101001101101111,216
14372,26284,67548,10010010001100000001100000101101001101001101101111,216
15661,28632,70258,10010010001100000001100000101101001101001101101111,216
16258,29964,73016,10010010001100000001100000101101001101001101101111,216
16838,31019,75714,10010010001100000001100000101101001101001101101111,216
17298,33454,78459,10010010001100000001100000101101001101001101101111,216
4606,15796,81117,10011010000100000010100000101001001101101100100110,217
4878,16954,83589,10011010000100000010100000101001001101101100100110,217
5160,18121,85927,10011010000100000010100000101001001101101100100110,217
5503,19061,88377,10011010000100000010100000101001001101101100100110,217
5784,19465,90774,10011010000100000010100000101001001101101100100110,217
6196,20640,93312,10011010000100000010100000101001001101101100100110,217
6607,22006,95781,10010010001101000001100001101101001101101101101111,217
7526,24720,98309,10010010001101000001100001101101001101101101101111,217
8414,14000,100957,10010010001101000001100001101101001101101101101111,217
8539,16251,103377,10010010001101000001100001101101001101001101101111,217
8898,17408,105858,10010010001101000001100001101101001101001101101111,217
9205,18997,108356,10010010001101000001100001101101001101001101101111,217
9561,20149,110835,10010010001101000001100001101101001101001101101111,217
9790,20835,113361,10010010001101000001100001101101001101001101101111,217
10003,21291,115871,10010010001101000001100001101101001101001101101111,217
10583,23064,118345,10010010001101000001100001101101001101001101101111,217
11105,24542,120831,10010010001101000001100001101101001101001101101111,217
11350,25896,123326,10010010001101000001100001101101001101001101101111,217
11488,26603,125780,10010010001101000001100001101101001101001101101111,217
11854,27607,128325,10010010001101000001100001101101001101001101101111,217
12315,28935,130820,10010010001101000001100001101101001101001101101111,217
12560,29934,133379,10010010001101000001100001101101001101001101101111,217
12751,30581,136003,10010010001101000001100001101101001101001101101111,217
13014,31471,138691,10010010001101000001100001101101001101001101101111,217
13297,32497,141364,10010010001101000001100001101101001101001101101111,217
14144,34692,144096,10010010001101000001100001101101001101001101101111,217
15337,37140,146860,10010010001101000001100001101101001101001101101111,217
15546,37723,149562,10010010001101000001100001101101001101001101101111,217
15783,25130,152501,10010010001101000001100001101101001101001101101111,217
16095,27329,155133,10010010001101000001100001101101001101001101101111,217
16427,29598,157720,10010010001101000001100001101101001101001101101111,217
16856,31024,160347,10010010001101000001100001101101001101001101101111,217
17039,33364,162918,10010010001101000001100001101101001101001101101111,217
2280,11876,165513,10011111000001000001100000100101001101101100100110,218
