nstrings,nstates,duration_ms,fittest,fitness
1,51,209,01100001000000111001001101101000100010001110100111,192
1,51,514,01100001000000111001000101101000100010001110100111,197
15,97,824,01100001000000111001010101101000100010001110100111,200
16,107,1098,01100001000000110001010101101000100010001110100111,202
45,161,1384,01100001000000110001010101101000100010001110100111,202
45,161,1675,01100001000000110001010101101000100010001110100111,202
18,146,1974,01100001001000111001010101101000100010001111100111,204
42,234,2249,01100001001000110001010101101000100000001110100111,204
42,206,2560,01100001101000110001010101101000100010001110100111,205
64,271,2867,01100001001000110001010101111000100000001110100111,205
48,280,3144,01100001001000110001010101101000100001001110100111,206
68,309,3441,01100001001000110001010001101000100000001111100111,206
47,283,3760,01100001001000110001010101101000100001011110100111,207
64,393,4041,01100001001000110001010101101000100001001110000111,207
83,434,4318,01100001001000110000010101101000100000001010100111,207
98,473,4596,01100001001000110000010101101000100000001010100111,207
117,505,4875,01100001001000110000010101101000100000001010100111,207
67,409,5154,01100001001000110001010001101000100001001111100111,208
85,449,5433,01100001001000110001010001101000100001001111100111,208
106,496,5711,01100001001000110001010001101000000001001111100111,208
126,528,5993,01100001001000110001010001101000000001001111100111,208
143,511,6272,01100001001000110001010001101000000001001111100111,208
65,444,6591,01100001101000010001010001101100000001001110100111,209
83,500,6908,01100001101000010001010001101100000001001110100111,209
101,564,7223,01100001101000010001010001101100000001001110100111,209
34,369,7502,01100001101000010001010001111100000001001110100111,210
49,442,7777,01100001101000010001010001111100000001001110100111,210
64,495,8066,00100001001000010001010001111100000001011110100111,210
32,286,8352,00100001001000000001010001111100000001011110100111,211
32,286,8657,00100001001000000001010001111100000001011110100111,211
26,334,8953,01100001101000000001010001111100000001011110000111,212
39,392,9265,01100001101000000001010001111100000001011110000110,212
52,427,9539,01100001001000000001010101011100000001011110000110,212
30,298,9814,00100001001000000001010001111000000001011110000111,213
41,314,10088,00100001001000000001010001111000000001011110000111,213
41,314,10362,00100001001000000001010001111000000001011110000111,213
55,340,10637,00100001001000000000010001111000010001011110000111,213
62,398,10910,00100001001000000000010001111000010001011110000111,213
73,451,11188,00100001001000000000010001111000010001011110000111,213
73,458,11462,00100001001000000000010001111000010001011110000111,213
82,487,11737,00100001001000000000010001111000010001011110000111,213
