nstrings,nstates,duration_ms,fittest,fitness
1,51,216,00000001011101100000010111100001101111100110101011,197
143,582,2660,00000001011101100000010110100001000111100110101011,205
42,396,5205,00000001011101100000010110110001000101100110101111,211
29,282,7691,00010011011101100001010110110011000111100110101111,216
314,1164,10022,00010011011101000001010110110011000111100110111111,217
587,2085,12395,00010011011101000001010110110011000111100110111111,217
1021,3139,14840,00010011011101000001010110110011000111100110111111,217
1714,4308,17238,00010011011101000001010110110011000111100110111111,217
2178,5226,19607,00010011011101000001010110110011000111100110111111,217
2894,7207,22197,00010011011101000001110110110011000111100110111111,217
3837,9266,24832,00000011011101000001110110110011000101100110111111,217
4493,10847,27347,00000011011101000001110110110011000101100110111111,217
4975,11869,29844,00000011011101000001110110110011000101100110111111,217
5370,12692,32443,00000011011101000001110110110011000101100110111111,217
5744,13814,35050,00000011011101000001110110110011000101100110111111,217
6392,15806,37553,00000011011101000001110110110011000101100110111111,217
7672,16807,40108,00000011011101000001010110110011000101000110111111,217
8300,18715,42705,00000011011101000001010110110011000101000110111111,217
8581,20105,45327,00000011011101000001010110110011000101000110111111,217
9078,20998,48055,00000011011101000001010110110011000101000110111111,217
9784,21942,50768,00000011011101000001010110110011000101000110111111,217
10462,12879,53508,00000011011101000001010110110011000101000110111111,217
10794,15527,56073,00000011011101000001010110110011000101000110111111,217
11265,17325,58692,00000011011101000001010110110011000101000110111111,217
11638,19172,61310,00000011011101000001010110110011000101000110111111,217
12020,20682,63997,00000011011101000001010110110011000101000110111111,217
12149,22115,66695,00000011011101000001010110110011000101000110111111,217
12344,22672,69512,00000011011101000001010110110011000101000110111111,217
12617,24203,72177,00000011011101000001010110110011000101000110111111,217
13054,25839,74946,00000011011101000001010110110011000101000110111111,217
13683,26979,77708,00000011011101000001010110110011000101000110111111,217
14256,29134,80588,00000011011101000001010110110011000101000110111111,217
14625,30552,83430,00000011011101000001010110110011000101000110111111,217
14986,31679,86317,00000011011101000001010110110011000101000110111111,217
15191,32151,89246,00000011011101000001010110110011000101000110111111,217
15554,33540,92224,00000011011101000001010110110011000101000110111111,217
16051,35389,95175,00000011011101000001010110110011000101000110111111,217
18251,38578,98110,00000011011101000001010110110011000101000110111111,217
18554,39359,101118,00000011011101000001010110110011000101000110111111,217
18956,40205,104196,00000011011101000001010110110011000101000110111111,217
19562,41761,107260,00000011011101000001010110110011000101000110111111,217
20063,25285,110489,00000011011101000001010110110011000101000110111111,217
20406,26853,113335,00000011011101000001010110110011000101000110111111,217
20617,27821,116186,00000011011101000001010110110011000101000110111111,217
20906,29473,119055,00000011011101000001010110110011000101000110111111,217
21539,31450,121844,00000011011101000001010110110011000101000110111111,217
21713,32325,124670,00000011011101000001010110110011000101000110111111,217
22022,33571,127657,00000011011101000001010110110011000101000110111111,217
22308,35003,130615,00000011011101000001010110110011000101000110111111,217
22668,36709,133519,00000011011101000001010110110011000101000110111111,217
22910,38304,136555,00000011011101000001010110110011000101000110111111,217
23266,39780,139612,00000011011101000001010110110011000101000110111111,217
23451,41617,142622,00000011011101000001010110110011000101000110111111,217
24024,43410,145703,00000011011101000001010110110011000101000110111111,217
24300,44499,148923,00000011011101000001010110110011000101000110111111,217
24585,45954,152197,00000011011101000001010110110011000101000110111111,217
24967,46760,155327,00000011011101000001010110110011000101000110111111,217
25419,47821,158641,00000011011101000001010110110011000101000110111111,217
25842,48903,162057,00000011011101000001010110110011000101000110111111,217
4935,18900,165073,10011010010111100001110011110010000111100011111111,218
