nstrings,nstates,duration_ms,fittest,fitness
1,51,197,01101111000110001101110111000011111000101100001000,180
1,51,757,01101111000110001101110111000011101000101100001000,186
6,87,1037,01101111000110001101110111000011100000101100001000,190
4,77,1301,01101111000110001101110111000011100000100100001000,193
7,88,1562,01101111000110001101110111000011100000100000001000,196
5,91,1823,01101111000110001101110011000011100000100000001000,198
26,158,2084,01101111000110001101110011000011100000100000011000,200
36,224,2346,01101111000110001101110011010001100000100000001000,201
36,314,2609,01101111000110001101110011010001100000100010001000,202
22,139,2873,01111111000110001101110011010001100000100010001000,204
43,186,3135,01111111000110001101110001010001100000100010001000,204
39,197,3397,01011111000110001101110011010001100000100010001000,205
57,233,3660,01011111000010001101110011010001100000100010001000,205
74,353,3923,01011111000010001101110011010001100000100010001000,205
32,250,4187,01011111010010001101110011000001100100100010000000,206
59,318,4449,01011111010010001101110011000001100000101010000000,206
74,368,4713,01011111010010001101110011000001100000101010000000,206
89,416,4980,01011111010010001101110011000001100000101010000000,206
89,416,5244,01011111010010001101110011000001100000101010000000,206
52,376,5507,11011110010010001101110011000001100000100010000000,207
68,449,5772,11011110010010001101110011000001100000100010000000,207
94,460,6040,01011111010010001101110011000001100100101010000000,207
120,490,6307,01011110010010001101110011000001100000101010000000,207
136,599,6573,01011110010010001101110011000001100000101010000000,207
159,635,6841,01011110010010001101110011000001100000101010000000,207
175,676,7107,01011110010010001101110011000001100000101010000000,207
190,712,7375,01011110010010001101110011000001100000101010000000,207
203,863,7644,01011110010010001101110011000001100000101010000000,207
227,886,7916,01011110010010001101110001000001100000101010000000,207
107,766,8184,01111110000110001101110011010001000100100010001000,208
130,819,8454,01011110010010001101110011010001100000101010000000,208
145,887,8723,01011110010010001101110011010001100000101010000000,208
169,962,8995,01011110010010001101110011010001100000101010000000,208
198,992,9268,01011110010010001101110011010000100000101010000000,208
82,701,9542,01011111010010001111110001010001100000101010001000,209
24,312,9806,01111110010110001101110011010001000100100010001000,210
46,349,10071,01011110010010001111110001010001100000101010001000,210
56,466,10338,01011110010010001111110001010001100000101010001000,210
65,535,10606,01011110010010001111110001010001100000101010001000,210
92,598,10873,01011110010010001111110001010001100000101010001000,210
102,671,11141,01011110010010001111110001010001100000101010001000,210
112,528,11411,01011110010010001111110001010001100000101010001000,210
112,532,11679,01011110010010001111110001010001100000101010001000,210
123,616,11945,01011110010010001111110001010001100000101010001000,210
134,664,12211,01011100010010001111110001010001100000101010001000,210
146,721,12475,01011100010010001111110001010001100000101010001000,210
70,604,12742,01011111010000000111110001010001100100101010001100,211
77,611,13010,01011111010000000111110001010001100100101010001100,211
87,676,13276,01011111010000000111110001010001100100101010001100,211
117,742,13539,01011111010000000111110001010001100100101010001100,211
135,826,13808,01011111010000000111110001010001100100101010001100,211
148,909,14074,01011110010010000111110001010001100000101010011000,211
162,954,14338,01011110010010000111110001010001100000101010011000,211
189,1036,14605,00111110010110001101110011010000000100100010001000,211
199,1132,14877,00111110010110001101110011010000000100100010001000,211
208,1161,15150,00111110010110001101110011010000000100100010001000,211
222,1204,15418,00111110010110001101110011010000000100100010001000,211
230,1229,15692,00111110010110001101110011010000000100100010001000,211
238,1268,15967,00111110010110001101110011010000000100100010001000,211
254,1310,16240,00111110010110001101110011010000000100100010001000,211
266,1422,16515,00111110010110001101110011010000000100100010001000,211
293,1219,16791,00111110010110001101110011010000000100100010001000,211
301,1255,17064,00111110010110001101110011010000000100100010001000,211
323,1353,17339,00111110010110001101110011010000000100100010001000,211
333,1426,17617,00111110010110001101110011010000000100100010001000,211
354,1489,17894,00111110010110001101110011010000000100100010001000,211
360,1512,18172,00111110010110001101110011010000000100100010001000,211
372,1552,18449,00111110010110001101110011010000000100100010001000,211
385,1734,18725,00111110010110001101110011010000000100100010001000,211
399,1783,18999,00111110010110001101110011010000000100100010001000,211
413,1813,19276,00111110010110001101110011010000000100100010001000,211
426,1860,19554,00111110010110001101110011010000000100100010001000,211
452,1931,19835,00111110010110001101110011010000000100100010001000,211
466,1965,20117,00111110010110001101110011010000000100100010001000,211
178,1425,20396,01011111010000000111110001010001100101101010001000,212
190,1464,20671,01011111010000000111110001010001100101101010001000,212
203,1504,20942,01011111010000000111110001010001100101101010001000,212
228,1554,21216,00111110010110011101110011010000000100100010101100,212
257,1649,21488,00111110010110011101110011010000000100100010101100,212
257,1664,21766,00111110010110011101110011010000000100100010101100,212
268,1718,22040,00111110010110011101110011010000000100100010101100,212
281,1381,22321,00111110010110011101110011010000000100100010101100,212
291,1425,22592,00111110010110010101110011010000000100100010101000,212
303,1462,22866,00111110010110010101110011010000000100100010101000,212
316,1557,23141,00111110010110010101110011010000000100100010101000,212
338,1637,23415,00111110010110010101110011010000000100100010101000,212
364,1700,23690,00111110010110010101110011010000000100100010101000,212
377,1744,23966,00111110010110010101110011010000000100100010101000,212
405,1786,24240,00111110010110010101110011010000000100100010101000,212
430,1848,24518,00111110010110010101110011010000000100100010101000,212
430,1853,24796,00111110010110010101110011010000000100100010101000,212
430,1877,25077,00111110010110010101110011010000000100100010101000,212
441,1942,25352,00111110010110010101110011010000000100100010101000,212
451,2068,25634,00111110010110010101110011010000000100100010101000,212
465,2132,25917,00111110010110010101110011010000000100100010101000,212
478,2170,26196,00111110010110010101110011010000000100100010101000,212
491,2218,26478,00111110010110010101110011010000000100100010101000,212
515,2287,26760,00111110010110010101110011010000000100100010101000,212
529,2341,27041,00111110010110010101110011010000000100100010101000,212
541,2364,27324,00111110010110010101110011010000000100100010101000,212
555,2395,27607,00111110010110010101110011010000000100100010101000,212
565,2070,27897,00111110010110010101110011010000000100100010101000,212
577,2158,28180,00111110010110010101110011010000000100100010101000,212
592,2188,28462,00111110010110010101110011010000000100100010101000,212
605,2263,28745,00111110010110010101110011010000000100100010101000,212
617,2360,29027,00111110010110010101110011010000000100100010101000,212
636,2441,29312,00111110010110010101110011010000000100100010101000,212
648,2500,29598,00111110010110010101110011010000000100100010101000,212
673,2609,29882,00111110010110010101110011010000000100100010101000,212
682,2676,30173,00111110010110010101110011010000000100100010101000,212
242,1925,30456,11011100010010010111110001010001100100001010001100,213
251,1962,30736,11011100010010010111110001010001100100001010001100,213
261,1996,31011,11011100010010010111110001010001100100001010001100,213
274,2036,31289,11011100010010010111110001010001100100001010001100,213
287,2070,31567,11011100010010010111110001010001100100001010001100,213
310,2083,31845,11011100010010010111110001010001100100001010001100,213
321,2113,32123,11011100010010010111110001010001100100001010001100,213
344,2170,32403,11011100010010010111110001010001100100001010001100,213
356,2234,32683,11011100010010010111110001010001100100001010001100,213
367,2278,32963,11011100010010010111110001010001100100001010001100,213
380,2316,33245,11011100010010010111110001010001100100001010001100,213
389,1850,33532,11011100010010010111110001010001100100001010001100,213
412,1931,33808,01011110010000000111110001010001000101101010001000,213
420,1972,34083,01011110010000000111110001010001000101101010001000,213
442,2013,34359,01011110010000000111110001010001000101101010001000,213
451,2095,34637,01011110010000000111110001010001000101101010001000,213
473,2183,34918,01011110010000000111110001010001000101101010001000,213
484,2223,35198,01011110010000000111110001010000000101101010001000,213
495,2279,35479,01011110010000000111110001010000000101101010001000,213
506,2347,35759,01011110010000000111110001010000000101101010001000,213
514,2420,36044,01011110010000000111110001010000000101101010001000,213
514,2422,36328,01011110010000000111110001010000000101101010001000,213
524,2474,36610,01011110010000000111110001010000000101101010001000,213
532,2508,36894,01011110010000000111110001010000000101101010001000,213
540,2593,37176,01011110010000000111110001010000000101101010001000,213
564,2638,37463,01011100010010000111110001010000100100001010001000,213
578,2669,37748,01011100010010000111110001010000100100001010001000,213
593,2771,38034,01011100010010000111110001010000100100001010001000,213
611,2810,38324,01011100010010000111110001010000100100001010001000,213
622,2869,38610,01011100010010000111110001010000100100001010001000,213
644,2941,38899,01011100010010000111110001010000100100001010001000,213
657,2663,39194,01011100010010000111110001010000100100001010001000,213
664,2754,39484,01011100010010000111110001010000100100001010001000,213
674,2862,39771,01011100010010000111110001010000100100001010001000,213
687,2918,40059,01011100010010000111110001010000100100001010001000,213
700,2984,40350,01011100010010000111110001010000100100001010001000,213
709,3025,40642,01011100010010000111110001010000100100001010001000,213
730,3120,40934,01011100010010000111110001010000100100001010001000,213
743,3270,41223,01011100010010000111110001010000100100001010001000,213
743,3288,41513,01011100010010000111110001010000100100001010001000,213
743,3292,41803,01011100010010000111110001010000100100001010001000,213
756,3345,42098,01011100010010000111110001010000100100001010001000,213
766,3377,42389,01011100010010000111110001010000100100001010001000,213
775,3419,42684,01011100010010000111110001010000100100001010001000,213
783,3509,42980,01011100010010000111110001010000100100001010001000,213
796,3577,43275,01011100010010000111110001010000100100001010001000,213
818,3615,43572,01011100010010000111110001010000100100001010001000,213
818,3618,43869,01011100010010000111110001010000100100001010001000,213
830,3653,44166,01011100010010000111110001010000100100001010001000,213
839,3667,44463,01011100010010000111110001010000100100001010001000,213
861,3684,44762,01011100010010000111110001010000100100001010001000,213
869,3389,45069,01011100010010000111110001010000100100001010001000,213
889,3450,45365,01011100010010000111110001010000100100001010001000,213
911,3513,45660,01011100010010000111110001010000100100001010001000,213
924,3594,45953,01011100010010000111110001010000100100001010001000,213
933,3638,46252,01011100010010000111110001010000100100001010001000,213
945,3704,46550,01011100010010000111110001010000100100001010001000,213
259,2277,46843,10011110010000000111110001010001100111101010001000,214
265,2299,47126,10011110010000000111110001010001100111101010001000,214
278,2361,47408,10011110010000000111110001010001100111101010001000,214
