nstrings,nstates,duration_ms,fittest,fitness
1,51,202,11000111100111110111111101010000100011111000100010,195
15,94,470,11000111100111110111111101010000100111111000100010,197
17,122,729,11000101100011110111111101010000100011111000100010,198
29,180,988,11000101100011110111111101010000100111111000100010,200
54,210,1249,11000101100011110111111101010000100111101000100010,200
20,166,1509,11000101100011110111111101010000100101101000100010,202
13,148,1767,11000101100011110111111001010000100101101000100010,204
35,247,2026,11000101100011110111111001010000100101101000000010,204
26,163,2285,11000101100011110111111001010001100101101000000010,206
48,169,2544,11000101100011110111111001010001100101101000000000,206
68,227,2805,11000101100011110111111001010001100101101000000000,206
87,290,3064,11000101100011110111011001010001100101101000000010,206
108,376,3324,11000101100011110111011001010001100101101000000010,206
108,376,3585,11000101100011110111011001010001100101101000000010,206
129,402,3845,11000101100011110111011001010001100101101000000000,206
150,439,4107,11000101100011110111011001010001100101101000000000,206
169,468,4367,11000101100011110111011001010001100101101000000000,206
81,508,4630,11000101100011110111011000010000100101101000000011,207
103,602,4897,11000101100011110111011000010000100101101000000011,207
120,650,5161,11000101100011110111011000010000100101101000000011,207
148,699,5426,11000101100011110111011000010000100101101000000011,207
169,643,5691,11000101100011110111011000010000100101101000000011,207
198,664,5956,11000100100011110111111001010101100101101000000000,207
226,741,6220,11000100100011110111111001010101000101101000000010,207
258,858,6487,11000100100011110111111001010101000101101000000010,207
139,675,6753,11000100100011110111111001010001000101101000000010,208
154,703,7019,11000100100011110111111001010001000101101000000010,208
171,756,7284,11000100100011110111111001010001000101101000000010,208
201,799,7546,01000101110011110111111001010101000101101000000010,208
222,940,7811,01000101110011110111111001010101000101101000000010,208
242,980,8079,01000101110011110111111001010101000101101000000010,208
257,1001,8347,01000101110011110111111001010101000101101000000010,208
272,1051,8614,01000101110011110111111001010101000101101000000010,208
297,1096,8884,01000101110011110111111001010101000101101000000010,208
313,1152,9152,01000101110011110111111001010101000101101000000010,208
327,1181,9423,01000101110011110111111001010101000101101000000010,208
343,1195,9694,01000101110011110111111001010101000101101000000010,208
376,1244,9960,01000101110011110111111001010101000101101000000010,208
389,1268,10232,01000101110011110111111001010101000101101000000010,208
407,1347,10502,01000101110011110111111001010101000101101000000010,208
165,1029,10773,11000100100011110111111000010001000101101000000010,209
183,795,11042,11000100100011110111111000010001000101101000000010,209
212,897,11308,11000100100011110111011000000000100101101100000110,209
239,983,11577,01000100100011110111111000010001000101101000000010,209
256,1009,11842,01000100100011110111111000010001000101101000000010,209
273,1121,12112,01000100100011110111111000010001000101101000000010,209
300,1217,12382,01000100100011110111111000010001000101101000000010,209
316,1282,12648,01000100100011110111111000010001000101101000000010,209
328,1318,12918,01000100100011110111111000010001000101101000000010,209
342,1397,13191,01000100100011110111111000010001000101101000000010,209
354,1428,13463,01000100100011110111111000010001000101101000000010,209
368,1501,13733,01000100100011110111111000010001000101101000000010,209
383,1565,14004,01000100100011110111111000010001000101101000000010,209
410,1629,14274,01000100100011110111111000010001000101101000000010,209
153,1149,14548,11100101110001110111111001010101100101001000010110,210
167,1196,14814,11100101110001110111111001010101100101001000010110,210
180,1256,15082,11100101110001110111111001010101100101001000010110,210
194,1292,15352,11100101110001110111111001010101100101001000010110,210
222,1370,15622,11100101110001110111111001010101100101001000010110,210
235,1430,15889,11100101110001110111111001010101100101001000010110,210
235,1433,16156,11100101110001110111111001010101100101001000010110,210
248,1211,16430,11100101110001110111111001010101100101001000010110,210
275,1277,16697,01100101110001100111111001010101100101001100010110,210
288,1346,16967,01100101110001100111111001010101100101001100010110,210
317,1354,17234,01000101110001100111111001010101100101001100010110,210
331,1399,17505,01000101110001100111111001010101100101001100010110,210
115,1000,17773,01000101110001110111111001010101100101001100010110,211
115,1002,18037,01000101110001110111111001010101100101001100010110,211
126,1033,18302,01000101110001110111111001010101100101001100010110,211
141,1076,18568,01000101110001110111111001010101100101001100010110,211
152,1113,18834,01000101110001110111111001010101100101001100010110,211
180,1172,19100,01000101110001110111111001010101100101001100010110,211
192,1221,19368,01000101110001110111111001010101100101001100010110,211
203,1271,19636,01000101110001110111111001010101100101001100010110,211
215,1312,19905,01000101110001110111111001010101100101001100010110,211
228,1344,20177,01000101110001110111111001010101100101001100010110,211
62,701,20446,01000101110001110111011000010001000101101100000110,212
73,737,20707,01000101110001110111011000010001000101101100000110,212
86,782,20972,01000101110001110111011000010001000101101100000110,212
97,796,21236,01000101110001110111011000010001000101101100000110,212
109,819,21496,01000101110001110111011000010001000101101100000110,212
122,654,21759,01000101110001110111011000010001000101101100000110,212
134,730,22019,01000101110001110111011000010001000101101100000110,212
146,721,22281,01000101110001110111011000010001000101101100000110,212
157,803,22542,01000101110001110111011000010001000101101100000110,212
169,867,22801,01000101110001110111011000010001000101101100000110,212
180,896,23064,01000101110001110111011000010001000101101100000110,212
192,926,23325,01000101110001110111011000010001000101101100000110,212
200,960,23590,01000101110001110111011000010001000101101100000110,212
215,1010,23852,01000101110001110111011000010001000101101100000110,212
224,1102,24115,01000101110001110111011000010001000101101100000110,212
233,1144,24380,01000101110001110111011000010001000101101100000110,212
256,1209,24645,01000101110001110111011000010001000101101100000110,212
267,1210,24910,01000101110001110111011000010001000101101100000110,212
280,1304,25177,01000101110001110111011000010001000101101100000110,212
292,1327,25445,01000101110001110111011000010001000101101100000110,212
304,1382,25714,01000101110001110111011000010001000101101100000100,212
333,1470,25981,01000101110001110111011000010001000101101100000100,212
344,1489,26251,01000101110001110111011000010001000101101100000100,212
367,1495,26518,01000101110001110111011000010001000101101100000100,212
377,1544,26787,01000101110001110111011000010001000101101100000100,212
385,1406,27060,01000101110001110111011000010001000101101100000100,212
398,1532,27327,01000101110001110111011000010001000101101100000100,212
407,1599,27598,01000101110001110111011000010001000101101100000100,212
417,1655,27868,01000101110001110111011000010001000101101100000100,212
431,1742,28140,01000101110001110111011000010001000101101100000100,212
458,1797,28410,01000101110001110111011000010001000101101100000100,212
468,1826,28682,01000101110001110111011000010001000101101100000100,212
483,1845,28952,01000101110001110111011000010001000101101100000100,212
