nstrings,nstates,duration_ms,fittest,fitness
1,51,211,10100111011010001101111100111100100000100101101111,195
4,85,478,10100111011010001101111100111100100100100101101111,200
7,118,776,11100111010010001101111100111100100000100101101111,202
16,96,1056,11100111010010001101111100111100100100100101101111,205
11,91,1373,11100111010010101101111100111100100100100101101111,208
11,106,1665,11100111010010101101111100111100100100000101101111,209
31,158,1938,11100111010010101101111100111100100100000101101111,209
30,169,2214,11100111010010101101111100111100100110000001101111,210
56,246,2487,11100111010010101101111100111100100100000001101111,210
72,347,2764,11100111010010101101111100111100100100000001101111,210
100,409,3040,11100111010010101101111100111100100100000001101111,210
30,228,3315,11100111010010101100111100111100100100000100101111,212
45,307,3590,11100111010010101100111100111100100100000100101111,212
62,352,3865,11100111010010101100111100111100100100000100101111,212
78,450,4142,11100111010010101100111100111100100100000100101111,212
101,519,4421,11100111010010101101111100111100100110001001101110,212
115,559,4728,11100111010010101101111100111100100110001001101110,212
57,483,5049,11100111010010101101111100111100100110001000101110,213
68,502,5367,11100111010010100101111100111100100110001100101110,213
88,564,5663,11100111010010100101111100111100100110001100101110,213
111,604,5940,11100111010010100101111100111100100110001100101110,213
131,500,6220,11100111010010100101111100111100100110001100101110,213
131,516,6497,11100111010010100101111100111100100110001100101110,213
141,552,6774,11100111010010100101111100111100100110001100101110,213
156,583,7052,11100111010010100101111100111100100110001100101110,213
75,519,7331,11100111010011101100111100111100100100001100101110,214
93,563,7609,11100111010011101100111100111100000100001100101110,214
101,644,7888,11100111010011101100111100111100000100001100101110,214
108,686,8167,11100111010011101100111100111100000100001100101110,214
117,762,8446,11100111010011101100111100111100000100001100101110,214
126,818,8726,11100111010011101100111100111100000100001100101110,214
137,857,9006,11100111010011101100111100111100000100001100101110,214
145,879,9287,11100111010011101100111100111100000100001100101110,214
154,964,9567,11100111010011101100111100111100000100001100101110,214
164,975,9849,11100111010011101100111100111100000100001100101110,214
164,976,10130,11100111010011101100111100111100000100001100101110,214
171,988,10413,11100111010011101100111100111100000100001100101110,214
178,1012,10695,11100111010011101100111100111100000100001100101110,214
178,1010,10978,11100111010011101100111100111100000100001100101110,214
186,1116,11261,11100111010011101100111100111100000100001100101110,214
195,1152,11548,11100111010011101100111100111100000100001100101110,214
208,897,11833,11100111010011101100111100111100000100001100101110,214
227,956,12114,11100111010011101100111100111100000100001100101110,214
235,997,12396,11100111010011001100111100101100000110001100101110,214
249,1015,12680,11100111010011001100111100101100000110001100101110,214
265,1021,12961,11100111010010100101101100111100100110001100101110,214
276,1055,13244,11100111010010100101101100111100100110001100101110,214
286,1093,13530,11100111010010100101101100111100100110001100101110,214
295,1215,13817,11100111010010100101101100111100100110001100101110,214
303,1304,14119,11100111010010100101101100111100100110001100101110,214
312,1414,14447,11100111010010100101101100111100100110001100101110,214
327,1447,14744,11100111010010100101101100111100100110001100101110,214
347,1491,15034,11100111010010100101101100111100100110001100101110,214
357,1544,15320,11100111010010100101101100111100100110001100101110,214
366,1580,15608,11100111010010100101101100111100100110001100101110,214
374,1580,15895,11100111010010100101101100111100100110001100101110,214
383,1603,16184,11100111010010100101101100111100100110001100101110,214
390,1628,16473,11100111010010100101101100111100100110001100101110,214
397,1678,16764,11100111010010100101101100111100100110001100101110,214
407,1727,17058,11100111010010100101101100111100100110001100101110,214
416,1783,17346,11100111010010100101101100111100100110001100101110,214
426,1557,17642,11100111010010100101101100111100100110001100101110,214
443,1615,17934,11100111010010100101101100111100100110001100101110,214
457,1685,18259,11100111000011101100111100111100010100001100101110,214
474,1778,18583,11100111000010100100101100111100010100001100101110,214
479,1799,18877,11100111000010100100101100111100010100001100101110,214
489,1846,19168,11100111000010100100101100111100010100001100101110,214
500,1901,19462,11100111000010100100101100111100010100001100101110,214
508,1975,19757,11100111000010100100101100111100010100001100101110,214
524,2009,20055,11000111010011101100111100111100010110001100101110,214
534,2019,20350,11000111010011101100111100111100010110001100101110,214
542,2059,20644,11000111010011101100111100111100010110001100101110,214
550,2104,20941,11000111010011101100111100111100010110001100101110,214
572,2196,21238,11000111010011101100111100111100010110001100101110,214
579,2210,21540,11000111010011101100111100111100010110001100101110,214
588,2231,21882,11000111010011101100111100111100010110001100101110,214
596,2288,22194,11000111010011101100111100111100010110001100101110,214
