nstrings,nstates,duration_ms,fittest,fitness
1,51,213,10110101000001001011010011111100111101101100100111,196
181,549,979,10110101000001001011010011111100101101101100100101,200
40,334,1681,01110101000001001011010001111100111101101100100011,203
34,191,2363,01110101000101001011011001111100111101101100100011,206
28,162,3038,01010101000101001011011001111100101101101100100011,209
36,229,3706,01010101000101001011011001111010101101101100100011,211
245,719,4373,01010101000101001011011001111010001101101100100001,211
455,931,5054,01010101000101001011011001111010001101101100100001,211
218,907,5778,01010100000101011011011000111110001101001000100011,212
429,1292,6454,01010101000101001011011000111110001101001001100001,212
202,1177,7134,01010100000101011011011000111110001101001000101001,213
369,1825,7819,01010101000101001011011100111110001101001000100001,213
143,1146,8493,01010101000101011011011100111010001101001000100001,214
43,470,9166,01010101000101011111111100111010001101001000100001,216
261,753,9849,01010101000101011101111100111010001101001000000001,217
323,1036,10559,01010101000101011101111100111010001101001000000001,217
389,1141,11296,01010101000101011101111100111010001101001000000001,217
460,1318,11967,01010101000101011101111100111010001101001000000001,217
557,1505,12657,01010101000101011101111100111010001101001000000001,217
678,1768,13404,01010101000101011101111100111010001101001000000001,217
757,2012,14082,01010101000101011101111100111010001101001000000001,217
848,1664,14771,01010101000101011101111100111010001101001000000001,217
921,2121,15451,01010101000100011111111100111010001101001000100101,217
1117,2508,16139,01010101000100011101111000111010101101001000000101,217
1291,3021,16824,01010101000100011101111000111010101101001000000101,217
1355,3228,17516,01010101000100011101111000111010101101001000000101,217
1456,3577,18212,01010101000100011101111000111010101101001000000101,217
1547,4010,18958,01010101000100011100111000111010001101001000000101,217
1644,4349,19697,01010100000100011100111000111010001101101000000101,217
1690,4850,20453,01010100000100011100111000111010001101101000000101,217
1766,5126,21186,01010100000100011100111000111010001101101000000101,217
1835,5422,21916,01010100000100011100111000111010001101101000000101,217
1929,5876,22650,01010100000100011100111000111010001101101000000101,217
2022,6126,23369,01010100000100011100111000111010001101101000000101,217
2118,6471,24091,01010100000100011100111000111010001101101000000101,217
2173,6663,24835,01010100000100011110111100111010001101101000000101,217
2204,6917,25579,01010100000100011100111000111010001101101000000101,217
2285,7132,26324,01010100000100011110111100111010001101001000100101,217
553,2876,27049,01010111000100000111111100111000001101001000100101,218
