nstrings,nstates,duration_ms,fittest,fitness
1,51,212,01000111000000100001010101101110001110001001001110,197
4,89,926,11000111000000100001110101101110001110001001001110,206
33,114,1678,11000111000000100001111101101110000110001001001110,209
114,527,2353,11000111000000100001111101101100000110001001101110,210
39,324,3033,11000111000000100001111100101100010110001001101110,212
79,445,3713,11000111000001100001111100101100010110001000101110,213
80,411,4401,11000111000011100001111100111100010110001000101110,214
182,720,5175,11000111000011100001111100111100010110001000101110,214
398,1214,5910,11000111000010100101111100111100010110001000101110,214
195,973,6600,11000111000010100101101100111100000110001000101110,215
276,1251,7284,11000111000010100101101100111100000110001000101110,215
366,1591,7970,11000111000010100101101100111100000110001000101110,215
517,2026,8677,11000111000010100101101100111100000110001000101110,215
590,2357,9376,11000111000010100101101100111100000110001000101110,215
688,2681,10087,11000111000010100101101100111100000110001000101110,215
688,2715,10798,11000111000010100101101100111100000110001000101110,215
757,2892,11502,11000111000010100101101100111100000110001000101110,215
916,3322,12205,11000111000010100101101100111100000110001000101110,215
978,3506,12924,11000111000010100101101100111100000110001000101110,215
1044,3719,13639,11000111000010100001101100111100000110001000101110,215
1113,3938,14419,11000111000010100001101100111100000110001000101110,215
1157,2631,15164,11000111000010100001101100111100000110001000101110,215
1186,3126,15890,11000111000010100001101100111100000110001000101110,215
1236,3448,16613,11000111000010100001101100111100000110001000101110,215
1312,3840,17332,11000111000000100001101100111100000110000000101110,215
1365,4060,18062,11000111000000100001101100111100000110000000101110,215
1411,4378,18876,11000111000000100001101100111100000110000000101110,215
1530,4790,19619,11000111000000100001101100111100000110000000101110,215
1575,5080,20358,11000111000000100001101100111100000110000000101110,215
1605,5228,21090,11000111000000100001101100111100000110000000101110,215
1665,5529,21888,11000111000000100001101100111100000110000000101110,215
1712,5757,22638,11000111000000100001101100111100000110000000101110,215
1781,6013,23377,11000111000000100001101100111100000110000000101110,215
1816,6219,24135,11000111000000100001101100111100000110000000101110,215
1863,6386,24894,11000111000000100001101100111100000110000000101110,215
1926,6691,25655,11000111000000100001101100111100000110000000101110,215
1969,6892,26411,11000111000000100001101100111100000110000000101110,215
2171,7438,27161,11000111000000100001101100111100000110000000101110,215
2258,7724,27920,11000111000000100001101100111100000110000000101110,215
2258,7799,28692,11000111000000100001101100111100000110000000101110,215
2311,8050,29454,11000111000000100001101100111100000110000000101110,215
2345,5209,30250,11000111000000100001101100111100000110000000101110,215
2375,5484,31055,11000111000000100001101100111100000110000000101110,215
2445,5891,31789,11000111000000100001101100111100000110000000101110,215
2528,6248,32526,11000111000000100001101100111100000110000000101110,215
2665,6617,33276,11000111000000100001101100111100000110000000101110,215
2678,7247,34114,11000111000000100001101100111100000110000000101110,215
2752,7564,34883,11000111000000100001101100111100000110000000101110,215
2801,7916,35650,11000111000000100001101100111100000110000000101110,215
2854,8144,36420,11000111000000100001101100111100000110000000101110,215
2902,8424,37202,11000111000000100001101100111100000110000000101110,215
2942,8619,37986,11000111000000100001101100111100000110000000101110,215
2994,8833,38766,11000111000000100001101100111100000110000000101110,215
3034,8983,39556,11000111000000100001101100111100000110000000101110,215
3094,9170,40337,11000111000000100001101100111100000110000000101110,215
3145,9439,41122,11000111000000100001101100111100000110000000101110,215
3195,9758,41911,11000111000000100001101100111100000110000000101110,215
3261,10142,42710,11000111000000100001101100111100000110000000101110,215
3280,10320,43523,11000111000000100001101100111100000110000000101110,215
3309,10495,44324,11000111000000100001101100111100000110000000101110,215
3344,10937,45133,11000111000000100001101100111100000110000000101110,215
3416,7233,46030,11000111000000100001101100111100000110000000101110,215
3494,7770,46813,11000111000000100001101100111100000110000000101110,215
3535,8223,47673,11000111000000100001101100111100000110000000101110,215
3574,8774,48471,11000111000000100001101100111100000110000000101110,215
3574,9060,49258,11000111000000100001101100111100000110000000101110,215
3657,9447,50096,11000111000000100001101100111100000110000000101110,215
3828,9877,50884,11000111000000100001101100111100000110000000101110,215
3861,10105,51743,11000111000000100001101100111100000110000000101110,215
3908,10349,52556,11000111000000100001101100111100000110000000101110,215
3952,10708,53381,11000111000000100001101100111100000110000000101110,215
3982,11151,54190,11000111000000100001101100111100000110000000101110,215
