nstrings,nstates,duration_ms,fittest,fitness
1,51,211,01101111010110001000111111000100100011110100000100,194
50,340,2793,01101111010111001000111111000110000011110100000100,202
50,526,5254,01011111010110001110111011000100100011110110000100,206
160,1236,7748,01011110010110001110111001000100000011110110000100,209
340,1645,10251,01011110010110101110111001000100000111110110000100,210
1534,4999,12666,01011110010110101110111001000100000111110110000100,210
794,3561,15220,01010100000110101110111001000100100011110110000101,211
795,2840,17713,01010100000110101110111001000100100011010110000001,212
1264,4372,20393,01010100000110101110111001000100100011010110000001,212
1872,6276,22967,01010100000110101110111001000100100011010110000001,212
2390,8216,25548,01010100000110100110111001000100100011010110000001,212
3068,10547,28093,01010100000110100110111001000100100011010110000101,212
849,4209,30708,01010100000110101110111101000110100011010110000001,213
1434,5982,33260,01010100000110101110111101000110100011010110000001,213
1823,7646,35849,01010100000110101110111101000110100011010110000001,213
2578,9919,38390,01010100000110100110111001010110100011010110010001,213
3074,11666,40932,01010100000110100110111001010110100011010110010001,213
3566,13571,43552,01010110000100000110101101010111000011110110000100,213
4228,15311,46196,01010110000111110110111001010101000111010110000100,213
5382,17452,48841,01010110000111110110111001010101000111010110000100,213
6410,19784,51534,01010110000111110110111001010101000111010110000100,213
6727,11428,54263,01010110000111110110111001010101000111010110000100,213
1370,6922,56838,01010100000111110110101001010101000101000110001100,214
1854,8837,59361,01010100000111010110101001010001001101000110001100,214
2099,9995,61949,01010100000111010110101001010001001101000110001100,214
2334,10838,64498,01010100000111010110101001010001001101000110001100,214
2554,11787,67026,01010100000111010110101001010001001101000110001100,214
3007,13175,69555,01010100000111010110101001010001001101000110001100,214
3201,14087,72121,01010100000111010110101001010001001101000110001100,214
3282,14865,74813,01010100000111010110101001010001001101000110001100,214
3539,16015,77429,01010100000111010110101001010001001101000110001100,214
4144,17978,80065,01000100000111010110101001010101001101000110011100,214
4419,19093,82658,00110010000001100011111001010100000111010110100100,214
4571,20056,85464,00110010000001100011111001010100000111010110100100,214
5012,21555,88153,00110010000001100011111001010100000111010110100100,214
5919,24317,90969,00110010000001100011111001010100000111010110100100,214
7109,27737,93758,00110010000001100011111001010100000111010110100100,214
7241,28803,96758,00110010000001100011111001010100000111010110100100,214
