nstrings,nstates,duration_ms,fittest,fitness
1,51,211,01000111111100001010001010110001110001111110010110,197
52,240,905,00000111111100001010001010110011110001111110010110,203
33,248,1588,01100111111100001010011110110001110001011110010110,207
67,382,2269,01100111111100001010011110010001110001011110000110,209
132,665,2943,00100111111100001000011010110001110001001010000110,210
380,1144,3615,00100111111100001010011010010011110001011100000110,210
675,1801,4299,00100111111100000000011010110011110001011100001110,210
414,1568,4994,00100111111000000000000000010011110001011100000110,211
625,2148,5709,00100111111000000000000000010011110001011100000110,211
268,1346,6462,00100011101010000000011000110011110001011100000110,212
403,1704,7169,00100011101010000000011000110011110001011100000110,212
216,1122,7850,00110111111000000000000000110011010001001010000110,213
456,1670,8522,00100011111000000000010000100011010001011110000110,213
606,2120,9216,00100011111000000000010000100011010001011110000110,213
752,2694,9908,00100011111000000000010000100011010001011110000110,213
406,1780,10596,00100001101000000000010000100011010001011110000110,214
505,2133,11283,00100001101000000000010000100011010001011110000110,214
638,2460,12047,00100001101000000000010000100011010001011110000110,214
725,2803,12754,00100001101000000000010000100011010001011110000110,214
249,1677,13447,00110111111000000000000100010011110001001010011100,215
338,1885,14124,00110011111000000000000100010011100001001010011100,215
422,1459,14816,00110011111000000000000100010011100001001010011100,215
524,1709,15500,00110011111000000000000100010011100001001010011100,215
625,2185,16191,00110011111000000000000100010011100001001010011100,215
722,2597,16892,00110001111011000000000000010011010001001010011100,215
838,2951,17586,00100001101000000000010001100001010001011110000110,215
950,3157,18292,00100001101000000000010001100001010001011110000110,215
1054,3604,18989,00100001101000000000010001100001010001011110000110,215
1191,3988,19723,00100001101000000000010001100001010001011110000110,215
1324,4315,20497,00100001101000000000010001100001010001011110000110,215
1395,4576,21219,00100001101000000000010001100001010001011110000110,215
1474,4931,21935,00100001101000000000010001100001010001011110000110,215
1572,5251,22662,00100001101000000000010001101001010001001110000110,215
1687,5569,23396,00100001101000000000010001100001010001011110000110,215
1821,6004,24137,00100001101000000000010001100001010001011110000110,215
367,2845,24874,00100001101010000000010001101001010001001010000110,216
501,3185,25558,00100001101010000000010001101001010001001010000110,216
584,3384,26253,00100001101010000000010001101001010001001010000110,216
677,3601,26962,00100001101010000000010001101001010001001010000110,216
767,3887,27658,00100001101010000000010001101001010001001010000110,216
841,4208,28399,00100001101010000000010001101001010001001010000110,216
922,2780,29118,00100001101010000000010001101001010001001010000110,216
1028,3194,29805,00100001101010000000010001101001010001001010000110,216
1112,3674,30502,00100001101010000000010001101001010001001010000110,216
1167,4164,31214,00100001101010000000010001101001010001001010000110,216
1236,4604,31941,00100001101010000000010001101001010001001010000110,216
1340,4981,32648,00100001101010000000010001101001010001001010000110,216
1442,5285,33365,00100001101010000000010001101001010001001010000110,216
1541,5606,34087,00100001101010000000010001101001010001001010000110,216
1629,5946,34815,00100001101010000000010001101001010001001010000110,216
1719,6351,35557,00100001101010000000010001101001010001001010000110,216
1790,6756,36302,00100001101010000000010001101001010001001010000110,216
1898,7162,37062,00100001101010000000010001101001010001001010000110,216
1994,7525,37807,00100001101010000000010001101001010001001010000110,216
2099,7769,38561,00100001101010000000010001101001010001001010000110,216
2184,7969,39313,00100001101010000000010001101001010001001010000110,216
2272,8338,40077,00100001101010000000010001101001010001001010000110,216
2364,8628,40831,00100001101010000000010001101001010001001010000110,216
2433,8781,41659,00100001101010000000010001101001010001001010000110,216
2554,9026,42441,00100001101010000000010001001001110001001010000110,216
2647,9289,43215,00100001101010000000010001001001110001001010000110,216
2888,6725,44005,00100001101010000000010001001001110001001010000110,216
2951,7156,44754,00100001101010000000010001001001110001001010000110,216
3141,7601,45520,00100001101010000000010001001001110001001010000110,216
3205,7892,46268,00100001101010000000010001001001110001001010000110,216
3356,8293,47038,00100001101010000000010001001001110001001010000110,216
729,4756,47803,00100011101111000000000100001011000001001010001100,217
789,4910,48519,00100011101111000000000100001011000001001010001100,217
854,5140,49246,00100011101111000000000100001011000001001010001100,217
912,5176,49967,00100011101111000000000100001011000001001010001100,217
978,5374,50698,00100011101111000000000100001011000001001010001100,217
1040,5455,51437,00100011101111000000000100001011000001001010001100,217
1113,5688,52199,00100011101110000000010001100001000001001010000100,217
1185,5910,52926,00100011101110000000010001100001000001001010000100,217
1246,6088,53658,00100011101110000000010001100001000001001010000100,217
1308,6282,54404,00100011101010000000010001100001000001001010000100,217
1308,6376,55126,00100011101010000000010001100001000001001010000100,217
1390,6524,55881,00100011101010000000010001100001000001001010000100,217
1443,6742,56609,00100011101010000000010001100001000001001010000100,217
1522,6988,57333,00100011101010000000010001100001000001001010000100,217
1595,7187,58093,00100011101010000000010001100001000001001010000100,217
1676,4683,58860,00100011101010000000010001100001000001001010000100,217
1735,4882,59592,00100011101010000000010001100001000001001010000100,217
1851,5247,60313,00100011101010000000010001100001000001001010000100,217
1904,5463,61042,00100011101010000000010001100001000001001010000100,217
1965,5829,61784,00100011101010000000010001100001000001001010000100,217
2036,6070,62513,00100011101010000000010001100001000001001010000100,217
2115,6310,63259,00100011101010000000010001100001000001001010000100,217
2175,6566,63987,00100011101010000000010001100001000001001010000100,217
2324,6906,64740,00100011101010000000010001000001100001001010000100,217
2376,7110,65499,00100011101010000000010001000001100001001010000100,217
2475,7410,66226,00100011101010000000010001000001100001001010000100,217
2630,7747,66988,00100011101010000000010001000001100001001010000100,217
2794,8137,67743,00100011101010000000010001000001100001001010000100,217
2861,8388,68486,00100011101010000000010001000001100001001010000100,217
3040,8739,69253,00100011101000000010010001011001100001001000000110,217
3073,8847,70025,00100011101000000010010001011001100001001000000110,217
3135,9005,70855,00100011101000000010010001011001100001001000000110,217
3223,9413,71636,00100011101000000010010001011001100001001000000110,217
3258,9587,72399,00100011101000000010010001011001100001001000000110,217
3312,9849,73185,00100011101000000010010001011001100001001000000110,217
3377,7825,74012,00100011101000000010010001011001100001001000000110,217
3450,8243,74788,00100011101000000010010001011001100001001000000110,217
3509,8574,75582,00100011101000000010010001011001100001001000000110,217
3541,8782,76368,00100011101000000010010001011001100001001000000110,217
3586,8990,77158,00100011101000000010010001011001100001001000000110,217
3656,9135,77946,00100011101000000010010001011001100001001000000110,217
3694,9387,78739,00100011101000000010010001011001100001001000000110,217
3747,9560,79533,00100011101000000010010001011001100001001000000110,217
3837,9813,80320,00100011101000000010010001011001100001001000000110,217
3886,10034,81087,00100011101000000010010001011001100001001000000110,217
3924,10190,81882,00100011101000000010010001011001100001001000000110,217
3956,10426,82690,00100011101000000010010001011001100001001000000110,217
4001,10698,83474,00100011101000000010010001011001100001001000000110,217
4098,11002,84270,00100001101111000000000100010011010001001010001100,217
4175,11188,85090,00100001101111000000000100010011010001001010001100,217
4250,11510,85883,00100001101111000000000100010011010001001010001100,217
4281,11708,86684,00100001101111000000000100010011010001001010001100,217
4336,11868,87506,00100001101111000000000100010011010001001010001100,217
4342,12013,88324,00100001101111000000000100010011010001001010001100,217
4381,12200,89135,00100001101111000000000100010011010001001010001100,217
4473,9555,89977,00100001101111000000000100010011010001001010001100,217
4547,9901,90770,00100001101111000000000100010011010001001010001100,217
4626,10185,91567,00100001101111000000000100010011010001001010001100,217
4750,10470,92366,00100001101111000000000100010011010001001010001100,217
4800,10755,93151,00100001101111000000000100010011010001001010001100,217
4868,11005,93956,00100001101111000000000100010011010001001010001100,217
4868,11222,94834,00100001101111000000000100010011010001001010001100,217
4926,11440,95771,00100001101111000000000100010011010001001010001100,217
4956,11594,96659,00100001101111000000000100010011010001001010001100,217
4998,11879,97502,00100001101111000000000100010011010001001010001100,217
5042,12128,98331,00100001101111000000000100010011010001001010001100,217
5092,12454,99136,00100001101111000000000100010011010001001010001100,217
5154,12752,99958,00100001101111000000000100010011010001001010001100,217
5225,12975,100789,00100001101111000000000100010011010001001010001100,217
5252,13266,101703,00100001101111000000000100010011010001001010001100,217
5340,13511,102543,00100001101111000000000100010011010001001010001100,217
5511,14043,103374,00100001010101000000000100100010010101000010111100,217
5601,14300,104215,00100001010101000000000100100010010101000010111100,217
5645,14537,105078,00100001010101000000000100100010010101000010111100,217
5705,14767,105936,00100001010101000000000100100010010101000010111100,217
5756,11930,106811,00100001010101000000000100100010010101000010111100,217
5828,12102,107646,00100001010101000000000100100010010101000010111100,217
5856,12391,108466,00100001010101000000000100100010010101000010111100,217
5901,12727,109285,00100001010101000000000100100010010101000010111100,217
5946,13020,110128,00100001010101000000000100100010010101000010111100,217
5994,13280,110967,00100001010101000000000100100010010101000010111100,217
6109,13575,111814,00100001010101000000000100100010010101000010111100,217
6109,13764,112661,00100001010101000000000100100010010101000010111100,217
6284,14237,113510,00100001010101000000000100100010010101000010111100,217
6349,14503,114345,00100001010101000000000100100010010101000010111100,217
6412,14757,115215,00100001010101000000000100100010010101000010111100,217
6466,14931,116078,00100001010101000000000100100010010101000010111100,217
6504,15233,116931,00100001010101000000000100100010010101000010111100,217
6549,15304,117797,00100001010101000000000100100010010101000010111100,217
6652,15690,118660,00100001010101000000000100100010010101000010111100,217
6703,15953,119520,00100001010101000000000100100010010101000010111100,217
6774,16205,120393,00100001010101000000000100100010010101000010111100,217
6823,16417,121257,00100001010101000000000100100010010101000010111100,217
6910,16670,122133,00100001010101000000000100100010010101000010111100,217
6979,16972,122999,00100001010101000000000100100010010101000010111100,217
7035,14145,123934,00100001010101000000000100100010010101000010111100,217
7168,14516,124804,00100001010101000000000100100010010101000010111100,217
7226,14882,125664,00100001010101000000000100100010010101000010111100,217
7299,15170,126531,00100001010101000000000100100010010101000010111100,217
7389,15431,127390,00100001010101000000000100100010010101000010111100,217
7444,15859,128250,00100001010101000000000100100010010101000010111100,217
7475,16050,129132,00100001010101000000000100100010010101000010111100,217
7475,16229,130018,00100001010101000000000100100010010101000010111100,217
7528,16519,130889,00100001010101000000000100100010010101000010111100,217
7588,16877,131767,00100001010101000000000100100010010101000010111100,217
7642,17156,132651,00100001010101000000000100100010010101000010111100,217
7721,17371,133542,00100001010101000000000100100010010101000010111100,217
7775,17475,134444,00100001010101000000000100100010010101000010111100,217
7846,17648,135329,00100001010101000000000100100010010101000010111100,217
7883,17860,136242,00100001010101000000000100100010010101000010111100,217
7970,18204,137142,00100001010101000000000100100010010101000010111100,217
8035,18463,138044,00100001010101000000000100100010010101000010111100,217
8103,19081,138934,00100001010101000000000100100010010101000010111100,217
8259,19455,139869,00100001010101000000000100100010010101000010111100,217
8360,19775,140788,00100001010101000000000100100010010101000010111100,217
8404,16141,141763,00100001010101000000000100100010010101000010111100,217
