nstrings,nstates,duration_ms,fittest,fitness
1,51,214,11111011110010010110000010000110010001000111110100,193
3,67,494,11111011110010010110000000000110010001000111110100,197
15,106,810,11111011010010010110000000000110010001000111110100,200
16,179,1126,11111011110010000110000000000110010001000111111100,202
17,206,1442,11111011110110010110000000000110010001100111111100,203
18,179,1717,11111011110110010110000000100110010001100111111100,204
16,133,1991,11111011110110011110000000100110010001100111111100,205
35,236,2276,11111011010110011110000000100110010001000111101100,205
35,236,2557,11111011010110011110000000100110010001000111101100,205
54,301,2875,11111011010110011110000000100110010001000111101100,205
40,307,3166,11111011010110011110000000100110010101000111101100,206
59,357,3443,11111011010110011110000000100110010101000111101100,206
79,428,3750,11111011010100011110000000100110010101000111101100,206
46,326,4052,11111011010110011110100000100110010101000111101100,207
65,358,4329,11111011010110011110100000100110000101000111101100,207
82,493,4613,11111011010110011110100000100110000101000111101100,207
98,532,4917,11111011010110011110100000100110000101000111101100,207
116,560,5239,11111011010110011110000000100110010101100111101100,207
134,597,5555,11111011010110011110000000100110010101100111101100,207
134,598,5835,11111011010110011110000000100110010101100111101100,207
152,619,6115,11111011010110011110000000100110010101100111101100,207
168,567,6397,11111011010110011110000000100110010101100111101100,207
63,497,6702,11111011010110001110000100100110010001000111101100,208
33,286,6987,11111011110110001110100100100110010101000111101100,209
49,382,7297,11111011110110001110100100100110010101000111101100,209
27,251,7589,11111011110110001110101100100110010101000111101100,210
31,180,7862,11111011110110001110101100100110010100000111101100,211
43,228,8137,11111011110110001110101100100110010100000111101100,211
43,229,8410,11111011110110001110101100100110010100000111101100,211
28,185,8683,11111011110110000110101100100110110101000111101100,212
39,227,8957,11111011110110000110101100100110110101000111101100,212
52,251,9238,11111011110110000110101100100110110101000111101100,212
64,297,9510,11111011110110000110101100100110110101000111101100,212
87,334,9785,11111011110110001110111100100110010100000111101100,212
99,429,10061,11111011110110001110111100100110010100000111101100,212
107,431,10338,11111011110110001110111100100110010100000111101100,212
121,470,10631,11111011110110001110111100100110010100000111101100,212
144,513,10922,11111011110110001110111100100110010100000111101100,212
144,523,11230,11111011110110001110111100100110010100000111101100,212
144,523,11550,11111011110110001110111100100110010100000111101100,212
166,567,11847,11111011110110001110111100100100010100000111101100,212
176,501,12131,11111011110110001110111100100100010100000111101100,212
188,537,12431,11111011110110000110101100100110110101000111101100,212
210,599,12740,11110011110110001110111100100110010100000111101100,212
229,645,13019,11110011110110001110111100100110010100000111101100,212
252,666,13339,11110011110110001110111100100110010100000111101100,212
261,715,13639,11110011110110001110111100100110010100000111101100,212
271,742,13920,11110011110110001110111100100110010100000111101100,212
292,780,14200,11110011110110001110111100100110010100000111101100,212
300,839,14482,11110011110110001110111100100110010100000111101100,212
312,899,14763,11110011110110001110111100100110010100000111101100,212
323,914,15052,11110011110110001110111100100110010100000111101100,212
335,943,15377,11110011110110001110111100100110010100000111101100,212
335,955,15661,11110011110110001110111100100110010100000111101100,212
359,1011,15945,11110011110110001110111100100110010100000111101100,212
370,1060,16262,11110011110110001110111100100110010100000111101100,212
379,1130,16578,11110011110110001110111100100110010100000111101100,212
386,1181,16863,11110011110100001110111100100111010101000111101100,212
409,1326,17150,11110011110100001110111100100111010101000111101100,212
418,1397,17437,11110011110100001110111100100111010101000111101100,212
444,1477,17746,11110011110100001110111100100111010101000111101100,212
465,1213,18050,11110011110100001110111100100111010101000111101100,212
471,1303,18342,11110011110100001110111100100111010101000111101100,212
480,1355,18632,11110011110100001110111100100111010101000111101100,212
503,1425,18918,11110011110100001110111100100111010101000111101100,212
514,1495,19239,11110011110100001110111100100111010101000111101100,212
523,1534,19533,11110011110100001110111100100111010101000111101100,212
546,1576,19820,11110011110100001110111100100111010101000111101100,212
556,1611,20126,11110011110100001110111100100111010101000111101100,212
581,1698,20463,11110011110100001110111100100111010101000111101100,212
606,1765,20761,11110011110100001110111100100111010101000111101100,212
627,1815,21061,11110011110100001110111100100111010101000111101100,212
636,1921,21387,11110011110100001110111100100111010101000111101100,212
644,1989,21710,11110011110100001110111100100111010101000111101100,212
655,2079,22035,11110011110100001110111100100111010101000111101100,212
666,2114,22341,11110011110100001110111100100111010101000111101100,212
677,2157,22674,11110011110100001110111100100111010101000111101100,212
696,2173,23016,11110011110100001110111100100110010100000111101100,212
706,2176,23360,11110011110100001110111100100110010100000111101100,212
732,2253,23676,11110011110100001110111100100110010100000111101100,212
743,2294,23975,11110011110100001110111100100110010100000111101100,212
757,1944,24299,11110011110100001110111100100110010100000111101100,212
768,1989,24635,11110011110100001110111100100110010100000111101100,212
794,2085,24931,11110011110100001110111100100110010100000111101100,212
803,2120,25262,11110011110100001110111100100110010100000111101100,212
812,2151,25590,11110011110100001110111100100110010100000111101100,212
834,2235,25890,11110011110100001110111100100110010100000111101100,212
842,2277,26219,11110011110100001110111100100110010100000111101100,212
868,2354,26554,11110011110100001110111100100110010100000111101100,212
868,2377,26852,11110011110100001110111100100110010100000111101100,212
879,2424,27177,11110011110100001110111100100110010100000111101100,212
900,2452,27501,11110011110100001110111100100110010100000111101100,212
923,2479,27844,11110011110100001110111100100110010100000111101100,212
947,2536,28165,11110011110100001110111100100110010100000111101100,212
969,2644,28468,11110011110100001110111100100110010100000111101100,212
976,2761,28774,11110011110100001110111100100110010100000111101100,212
984,2799,29080,11110011110100001110111100100110010100000111101100,212
996,2850,29384,11110011110100001110111100100110010100000111101100,212
1010,2897,29715,11110011110100001110111100100110010100000111101100,212
1019,2929,30059,11110011110100001110111100100110010100000111101100,212
1038,2967,30368,11110011110100001110111100100110010100000111101100,212
1061,2643,30710,11110011110100001110111100100110010100000111101100,212
1083,2674,31052,11110011110100001110111100100110010100000111101100,212
1091,2704,31358,11110011110100001110111100100110010100000111101100,212
1104,2780,31688,11011011111110000010101100100110111101000111101100,212
1120,2798,32035,11011011111110000010101100100110111101000111101100,212
370,1966,32338,11111011110110001110111100101100010100000101101100,213
381,1997,32632,11111011110110001110111100101100010100000101101100,213
404,2037,32925,11111011110110000110101100100110110100000111101100,213
413,2072,33221,11111011110110000110101100100110110100000111101100,213
422,2109,33508,11111011110110000110101100100110110100000111101100,213
433,2117,33801,11111011110110000110101100100110110100000111101100,213
446,2151,34107,11111011110110000110101100100110110100000111101100,213
452,2176,34450,11111011110110000110101100100110110100000111101100,213
458,2188,34753,11111011110110000110101100100110110100000111101100,213
466,2223,35057,11111011110110000110101100100110110100000111101100,213
466,2236,35393,11111011110110000110101100100110110100000111101100,213
475,2251,35720,11111011110110000110101100100110110100000111101100,213
484,2306,36024,11111011110110000110101100100110110100000111101100,213
484,2318,36369,11111011110110000110101100100110110100000111101100,213
493,2350,36683,11111011110110000110101100100110110100000111101100,213
493,1726,36983,11111011110110000110101100100110110100000111101100,213
499,1774,37299,11111011110110000110101100100110110100000111101100,213
511,1804,37600,11111011110110000110101100100110110100000111101100,213
519,1885,37889,11111011110110000110101100100110110100000111101100,213
533,2006,38183,11111011110110000110101100100110110100000111101100,213
568,2057,38476,11111011010110000110101100100110110100000111101100,213
568,2067,38769,11111011010110000110101100100110110100000111101100,213
577,2105,39072,11111011010110000110101100100110110100000111101100,213
587,2138,39411,11111011010110000110101100100110110100000111101100,213
608,2202,39717,11111011010110000110101100100110110100000111101100,213
620,2243,40015,11111011010110000110101100100110110100000111101100,213
641,2312,40357,11111011010110000110101100100110110100000111101100,213
663,2343,40666,11111011010110000110101100100110110100000111101100,213
672,2390,40964,11111011010110000110101100100110110100000111101100,213
698,2458,41262,11111011010110000110101100100110110100000111101100,213
698,2474,41560,11111011010110000110101100100110110100000111101100,213
721,2515,41859,11111011010110000110101100100110110100000111101100,213
731,2544,42184,11111011010110000110101100100110110100000111101100,213
740,2593,42522,11111011010110000110101100100110110100000111101100,213
757,2623,42822,11111011010110000110101100100110110100000111101100,213
782,2414,43126,11111011010110000110101100100110110100000111101100,213
792,2448,43425,11111011010110000110101100100110110100000111101100,213
792,2498,43734,11111011010110000110101100100110110100000111101100,213
801,2512,44041,11111011010110000110101100100110110100000111101100,213
812,2577,44386,11111011010110000110101100100110110100000111101100,213
821,2618,44699,11111011010110000110101100100110110100000111101100,213
827,2683,45002,11111011010110000110101100100110110100000111101100,213
839,2736,45323,11111011010110000110101100100110110100000111101100,213
862,2797,45625,11111011010110000110101100100110110100000111101100,213
862,2801,45928,11111011010110000110101100100110110100000111101100,213
871,2922,46232,11111011010110000110101100100110110100000111101100,213
894,3000,46537,11111011010110000110101100100110110100000111101100,213
902,3064,46843,11111011010110000110101100100110110100000111101100,213
915,3128,47171,11111011010110000110101100100110111100000111101100,213
915,3154,47498,11111011010110000110101100100110111100000111101100,213
922,3175,47851,11111011010110000110101100100110111100000111101100,213
929,3213,48174,11111011010110000110101100100110111100000111101100,213
936,3233,48482,11111011010110000110101100100110111100000111101100,213
944,3309,48792,11111011010110000110101100100110111100000111101100,213
966,3350,49117,11111001001110001111100100100100111101100101101100,213
977,2915,49481,11111001001110001111100100100100111101100101101100,213
985,2950,49788,11111001001110001111100100100100111101100101101100,213
1007,3015,50094,11111001001110001111100100100100111101100101101100,213
1018,3058,50401,11111001001110001111100100100100111101100101101100,213
1030,3186,50707,11111001001110001111100100100100111101100101101100,213
1039,3217,51014,11111001001110001111100100100100111101100101101100,213
1051,3266,51319,11111001001110001111100100100100111101100101101100,213
1063,3307,51649,11111001001110001111100100100100111101100101101100,213
1076,3361,51972,11111001001110001111100100100100111101100101101100,213
1090,3415,52324,11111001001110001111100100100100111101100101101100,213
1098,3473,52657,11111001001110001111100100100100111101100101101100,213
1106,3513,52969,11111001001110001111100100100100111101100101101100,213
1116,3562,53326,11111001001110001111100100100100111101100101101100,213
1129,3605,53655,11111001001110001111100100100100111101100101101100,213
1139,3670,53968,11111001001110001111100100100100111101100101101100,213
1142,3713,54284,11111001001110001111100100100100111101100101101100,213
1150,3754,54616,11111001001110001111100100100100111101100101101100,213
1158,3807,54979,11111001001110001111100100100100111101100101101100,213
1166,3858,55296,11111001001110001111100100100100111101100101101100,213
1174,3893,55613,11111001001110001111100100100100111101100101101100,213
1184,3467,55937,11111001001110001111100100100100111101100101101100,213
1210,3543,56247,11111001001110001111100100100100111101100101101100,213
1221,3603,56568,11111001001110001111100100100100111101100101101100,213
1233,3627,56927,11111001001110001111100100100100111101100101101100,213
1240,3660,57246,11111001001110001111100100100100111101100101101100,213
1252,3710,57570,11111001001110001111100100100100111101100101101100,213
1259,3767,57931,11111001001110001111100100100100111101100101101100,213
1281,3865,58252,11111001001110001111100100100100111101100101101100,213
1289,3928,58570,11111001001110001111100100100100111101100101101100,213
1303,3985,58885,11111001001110001111100100100100111101100101101100,213
1311,4010,59204,11111001001110001111100100100100111101100101101100,213
1320,4048,59522,11111001001110001111100100100100111101100101101100,213
1327,4081,59840,11111001001110001111100100100100111101100101101100,213
1339,4107,60188,11111001001110001111100100100100111101100101101100,213
1339,4130,60554,11111001001110001111100100100100111101100101101100,213
1345,4234,60923,11111001001110001111100100100100111101100101101100,213
1358,4253,61245,11111001001110001111100100100100111101100101101100,213
1365,4277,61582,11111001001110001111100100100100111101100101101100,213
1378,4305,61938,11111001001110001111100100100100111101100101101100,213
1381,4342,62259,11111001001110001111100100100100111101100101101100,213
1402,3927,62602,11111001001110001111100100100100111101100101101100,213
1427,3982,62915,11111001001110001111100100100100111101100101101100,213
1451,4031,63234,11111001001110001111100100100100111101100101101100,213
1458,4082,63554,11111001001110001111100100100100111101100101101100,213
1470,4147,63870,11111001001110001111100100100100111101100101101100,213
1479,4173,64190,11111001001110001111100100100100111101100101101100,213
1485,4212,64512,11111001001110001111100100100100111101100101101100,213
1493,4276,64831,11111001001110001111100100100100111101100101101100,213
1500,4336,65152,11111001001110001111100100100100111101100101101100,213
1518,4393,65475,11011011110110000010101100100110110100000111101100,213
1529,4443,65796,11011011110110000010101100100110110100000111101100,213
1538,4505,66120,11011011110110000010101100100110110100000111101100,213
1567,4550,66445,11011011110110000010101100100110110100000111101100,213
1577,4586,66771,11011011110110000010101100100110110100000111101100,213
1596,4599,67115,11011011110110000010101100100110110100000111101100,213
1602,4629,67488,11011011110110000010101100100110110100000111101100,213
1611,4645,67814,11011011110110000010101100100110110100000111101100,213
1623,4690,68142,11011011110110000010101100100110110100000111101100,213
1630,4719,68467,11011011110110000010101100100110110100000111101100,213
1638,4799,68796,11011011110110000010101100100110110100000111101100,213
1647,4440,69133,11011011110110000010101100100110110100000111101100,213
1658,4536,69457,11011011110110000010101100100110110100000111101100,213
1668,4563,69783,11011011110110000010101100100110110100000111101100,213
1681,4648,70107,11011011110110000010101100100110110100000111101100,213
1681,4672,70431,11011011110110000010101100100110110100000111101100,213
1689,4742,70757,11011011110110000010101100100110110100000111101100,213
1694,4792,71102,11011011110110000010101100100110110100000111101100,213
1700,4860,71438,11011011110110000010101100100110110100000111101100,213
1709,4894,71788,11011011110110000010101100100110110100000111101100,213
1709,4926,72140,11011011110110000010101100100110110100000111101100,213
1719,4935,72521,11011011110110000010101100100110110100000111101100,213
1729,5027,72903,11011011110110000010101100100110110100000111101100,213
1739,5075,73285,11011011110110000010101100100110110100000111101100,213
1753,5135,73640,11011011110110000010101100100110110100000111101100,213
1753,5140,73969,11011011110110000010101100100110110100000111101100,213
1766,5188,74299,11011011110110000010101100100110110100000111101100,213
1774,5224,74630,11011011110110000010101100100110110100000111101100,213
1786,5253,74961,11011011110110000010101100100110110100000111101100,213
1799,5286,75312,11011011110110000010101100100110110100000111101100,213
1809,5324,75669,11011011110110000010101100100110110100000111101100,213
1817,4903,76056,11011011110110000010101100100110110100000111101100,213
1824,4960,76388,11011011110110000010101100100110110100000111101100,213
1847,5033,76717,11011011110110000010101100100110110100000111101100,213
1855,5088,77049,11011011110110000010101100100110110100000111101100,213
1859,5165,77381,11011011110110000010101100100110110100000111101100,213
1872,5244,77738,11011011110110000010101100100110110100000111101100,213
1883,5321,78087,11011011110110000010101100100110110100000111101100,213
1891,5373,78471,11011011110110000010101100100110110100000111101100,213
1897,5410,78804,11011011110110000010101100100110110100000111101100,213
1897,5428,79136,11011011110110000010101100100110110100000111101100,213
1904,5483,79469,11011011110110000010101100100110110100000111101100,213
1912,5525,79803,11011011110110000010101100100110110100000111101100,213
1918,5557,80139,11011011110110000010101100100110110100000111101100,213
1930,5661,80471,11011011110110000010101100100110110100000111101100,213
1943,5738,80808,11011011110110000010101100100110110100000111101100,213
1966,5803,81148,11011011110110000010111100100110110100000111101100,213
