nstrings,nstates,duration_ms,fittest,fitness
1,51,209,11001110000111110111101001011101101110111101111110,190
2,65,488,11001110000111110111101001011101101110111101101110,194
8,107,775,11001110000111110111101001011100101110111101101110,197
16,135,1058,11001010000111110111101001011101101110111001101110,198
16,108,1344,11001010000111110111101001011101101010111100101110,200
16,124,1633,11001010000111110111101001110101101010111101101110,201
13,155,1916,11001010000111110111101001111101101010111101100110,202
37,213,2211,11001010000111110110101001011101101010111001100110,202
24,254,2497,11001010000111110111101001011101101010111000101110,203
19,240,2817,11001011000111110111101001011101101010111000101110,204
16,177,3101,11001011000101110111101001011101101010111000101110,205
10,160,3381,11001010000111110111101001111101101010111000101110,206
9,160,3665,11001010000101110111101001111101101010111000101110,207
5,126,3943,11000010000101110111101001111101101010111000101110,209
4,112,4223,11000010000101110101101001111101101010111000101110,210
34,161,4502,11000010000101110101101001111101101010111000101110,210
50,229,4787,11000010000101110101101001111101101010111000101110,210
67,284,5067,11000010000101110101101001111101101010111000101110,210
80,318,5347,11000010000101110101101001111101101010111000101110,210
108,359,5646,11000010000101110101101001111101101010111000101110,210
122,429,5970,11000010000101110101101001111101101010111000101110,210
122,374,6259,11000010000101110101101001111101101010111000101110,210
150,414,6543,11000010000101110101101001111101101010111000101110,210
164,622,6870,11000010000101110101101001111101101010111000101110,210
179,666,7194,11000010000101110101101001111101101010111000101110,210
207,732,7520,11000010000101110101101001111101101010111000101110,210
221,785,7809,11000010000101110101101001111101101010111000101110,210
236,880,8093,11000010000101110101101001111101101010111000101110,210
250,939,8378,11000010000101110101101001111101101010111000101110,210
277,1010,8692,10010010000101110111001001111101101010111000101110,210
302,1116,9007,10010010000101110111001001111101101010111000101110,210
315,1130,9296,10010010000101110111001001111101101010111000101110,210
329,1168,9588,10010010000101110111001001111101101010111000101110,210
344,1269,9880,10010010000101110111001001111101101010111000101110,210
357,1304,10195,10010010000101110111001001111101101010111000101110,210
147,928,10511,11010010000100110111101100111101101010111000101110,211
161,966,10844,11010010000100110111101100111101101010111000101110,211
188,1021,11175,11000010000101111101101000111101101010111000101110,211
200,1059,11504,11000010000101111101101000111101101010111000101110,211
213,1075,11795,11000010000101111101101000111101101010111000101110,211
228,1125,12083,11000010000101111101101000111101101010111000101110,211
241,1008,12376,11000010000101111101101000111101101010111000101110,211
257,1086,12685,11000010000101111101101000111101101010111000101110,211
269,1112,12989,11000010000101111101101000111101101010111000101110,211
269,1151,13318,11000010000101111101101000111101101010111000101110,211
296,1202,13653,01000010000100111101101001111101101010111000101110,211
306,1237,13988,01000010000100111101101001111101101010111000101110,211
315,1269,14323,01000010000100111101101001111101101010111000101110,211
327,1328,14640,01000010000100111101101001111101101010111000101110,211
344,1364,14930,01000010000100111101101001111101101010111000101110,211
357,1407,15251,01000010000100111101101001111101101010111000101110,211
384,1462,15579,01000010000100111101101001111101101010111000101110,211
401,1511,15874,01000010000100111101101001111101101010111000101110,211
427,1544,16191,01000010000100111101101001111101101010111000101110,211
117,887,16529,11000010000101111101101000111101101011111000101110,212
126,935,16858,11000010000101111101101000111101101011111000101110,212
140,968,17163,11000010000101111101101000111101101011111000101110,212
156,1008,17449,11000010000101111101101000111101101011111000101110,212
182,1047,17736,01000010000100111101101000111101101010111000101110,212
182,1051,18025,01000010000100111101101000111101101010111000101110,212
211,1177,18354,01000010000100111101101000111101101010111000100110,212
224,957,18666,01000010000100111101101000111101101000111000101110,212
239,1032,19000,01000010000100111101101000111101101000111000101110,212
239,1048,19288,01000010000100111101101000111101101000111000101110,212
239,1062,19585,01000010000100111101101000111101101000111000101110,212
255,1180,19918,01000010000100111101101000111101101000111000101110,212
269,1225,20218,01000010000100111101101000111101101000111000101110,212
269,1239,20508,01000010000100111101101000111101101000111000101110,212
296,1308,20842,01000010000100111101101000111101101000111000101110,212
310,1380,21155,01000010000100111101101000111101101000111000101110,212
324,1460,21450,01000010000100111101101000111101101000111000101110,212
338,1509,21775,01000010000100111101101000111101101000111000101110,212
348,1554,22113,01000010000100111101101000111101101000111000101110,212
374,1617,22413,01000010000100111101101000111101101000111000101110,212
387,1686,22706,01000010000100111101101000111101101000111000101110,212
17,336,22995,10010010000101000111001000111101101010111000101110,214
27,391,23317,10010010000101000111001000111101101010111000101110,214
37,426,23621,10010010000101000111001000111101101010111000101110,214
62,482,23902,10010010000101000111001000111101101010111000101110,214
87,519,24184,10010010000101000111001000111101101010111000101110,214
97,552,24464,10010010000101000111001000111101101010111000101110,214
103,554,24747,10010010000101000111001000111101101010111000101110,214
