nstrings,nstates,duration_ms,fittest,fitness
1,51,215,11010110000100010100101110011001100110001111101101,200
54,274,941,11010110000100010100101110011001100111001110101101,205
33,323,1707,11010110001100010100101110011001100111001110001101,208
43,315,2406,11010110001100010101101110011001000111001110001101,210
80,490,3158,10010110001100010101110110011001000111001111001101,212
209,828,3839,10010110001100010101110110011001000111001111001101,212
369,1268,4537,10010010001100010101110110111001000110000100001101,212
160,799,5242,10110110001100010101110110011001000111001110001101,213
276,1260,5938,10110110001100010101110110011001000111001110001101,213
406,1561,6685,10110110001100010101110110011001000111001110001101,213
515,2033,7407,10010110001100010101110100111001000110000010001101,213
608,2423,8136,10010110001100010101110100111001000110000010001101,213
426,1856,8850,10010110001100010101110100011001000111001110001101,214
517,2166,9608,10010110001100010101110100011001000111001110001101,214
646,2454,10368,10010110001100010101110100011001000111001110001101,214
727,2637,11081,10010110001100010101110100011001000111001110001101,214
836,2934,11796,10010110001100010101110100011001000111001110001101,214
902,3193,12520,10010110001100010101110100011001000111001110001101,214
962,3435,13246,10010110001100010101110100011001000111001110001101,214
1051,3873,13964,10010110001100010101110100011001000111001110001101,214
1098,4083,14712,10010110001100010101110100011001000111001110001101,214
1175,2660,15463,10010110001100010101110100011001000111001110001101,214
1293,3169,16179,10010110001100010101010100111001000111000010001101,214
1583,3920,16906,10010110001100010101010100111001000111000010001101,214
1701,4465,17647,10010110001100010101010100111001000111000010001101,214
1780,4848,18388,10010110001100010101010100111001000111000010001101,214
1875,5244,19205,10010110001100010101010100111001000111000010001101,214
2056,5818,19962,10010110001100010101010100111001000111000010001101,214
2151,6076,20722,10010110001100010101010100111001000111000010001101,214
2282,6383,21482,10010110001100010101010100111001000111000010001101,214
627,3561,22232,10110110010100010111110001010001000111000111001100,215
683,3821,22960,10110110010100010111110001010001000111000111001100,215
766,4076,23677,10110110010100010111110001010001000111000111001100,215
833,4369,24390,10110110010100010111110001010001000111000111001100,215
1045,4888,25118,10010110011101010111110001010001000111000101001100,215
1125,5102,25867,10010110011101010111110001010001000111000101001100,215
1193,5364,26606,10010110011101010111110001010001000111000101001100,215
1257,5585,27340,10010110011101010111110001010001000111000101001100,215
1318,5753,28093,10010110011101010111110001010001000111000101001100,215
1409,5937,28836,10010110011101010111110001010001000111000101001100,215
1523,6259,29594,10010110011101010111110001010001000111000101001100,215
1606,4197,30373,10010110011101010111110001010001000111000101001100,215
1622,4453,31114,10010110011101010111110001010001000111000101001100,215
1697,4843,31845,10010110011101010111110001010001000111000101001100,215
1768,5184,32574,10010110011101010111110001010001000111000101001100,215
1819,5571,33321,10010110011101010111110001010001000111000101001100,215
2061,6207,34088,10010110011101010111110001010001000111000101001100,215
2061,6374,34847,10010110011101010111110001010001000111000101001100,215
2233,6690,35600,10010110011101010111110001010001000111000101001100,215
2325,6876,36348,10010110011101010111110001010001000111000101001100,215
2407,7196,37103,10010110011101010111110001010001000111000101001100,215
2440,7533,37877,10010110011101010111110001010001000111000101001100,215
2520,7640,38649,10010110011101010111110001010001000111000101001100,215
2566,8098,39419,10010110011101010111110001010001000111000101001100,215
2729,8547,40199,10010110011101010111110001010001000111000101001100,215
2788,8707,40987,10010110011101010111110001010001000111000101001100,215
2879,9253,41773,10010110011101010111110001010001000111000101001100,215
2949,9410,42575,10010110011101010111110001010001000111000101001100,215
3036,9696,43373,10010110011101010111110001010001000111000101001100,215
3256,10146,44184,10010010011101010101110001110001010111000101001100,215
3336,10450,44983,10010010011101010101110001110001010111000101001100,215
3542,7484,45812,10010010011101010101110001110001010111000101001100,215
3605,7954,46600,10010010011101010101110001110001010111000101001100,215
3642,8355,47385,10010010011101010101110001110001010111000101001100,215
3705,8599,48172,10010010011101010101110001110001010111000101001100,215
3773,8936,48966,10010010011101010101110001110001010111000101001100,215
3843,9176,49756,10010010011101010101110001110001010111000101001100,215
4079,9765,50562,10010010011101010101110001110001010111000101001100,215
4184,10057,51371,10010010011101010101110001110001010111000101001100,215
4281,10501,52179,10010010011101010101110001110001010111000101001100,215
4370,10804,53001,10010010011101010101110001110001010111000101001100,215
4421,11104,53813,10010010011101010101110001110001010111000101001100,215
4461,11257,54638,10010010011101010101110001110001010111000101001100,215
4493,11312,55457,10010010011101010101110001110001010111000101001100,215
4584,11976,56278,10010010011101010101110001110001010111000101001100,215
4689,12401,57119,10010010011101010101110001110001010111000101001100,215
4765,12837,57955,10010010011101010101110001110001010111000101001100,215
4839,13208,58789,10010010011101010101110001110001010111000101001100,215
4903,13421,59640,10010010011101010101110001110001010111000101001100,215
4962,13664,60485,10010010011101010101110001110001010111000101001100,215
5029,13818,61336,10010010011101010101110001110001010111000101001100,215
5113,10604,62223,10010010011101010101110001110001010111000101001100,215
5216,11043,63113,10010010011101010101110001110001010111000101001100,215
5296,11471,63935,10010010011101010101110001110001010111000101001100,215
5354,11887,64762,10010010011101010101110001110001010111000101001100,215
5410,12210,65659,10010010011101010101110001110001010111000101001100,215
5499,12574,66489,10010010011101010101110001110001010111000101001100,215
5729,13190,67337,10010010011101010101110001110001010111000101001100,215
5729,13467,68188,10010010011101010101110001110001010111000101001100,215
5815,13833,69065,10010010011101010101110001110001010111000101001100,215
5921,14128,69915,10010010011101010101110001110001010111000101001100,215
6199,14744,70776,10010010011101010101110001110001010111000101001100,215
6306,15194,71644,10010010001111110001110010110001000111100101011101,215
