nstrings,nstates,duration_ms,fittest,fitness
1,51,209,10010100001011100011000001101111110000100101110001,184
12,178,3086,10010100001011000001000001101111110000100101010001,197
70,404,5814,10010000001011000001000001111111110001100101010001,205
74,458,8502,11010000001010000001000001111111010001100101010001,210
155,814,11109,11010000001010000001000001111011011001101101010001,212
867,2794,13668,11010000001010000001000001111011011001101101010001,212
487,2090,16290,11010000000010000001000000110011010101101101010101,213
764,2417,18828,11010000000010000001001001110001000101011111000001,214
783,2525,21339,11000000000010000001001001111001001101011111000001,215
285,1438,23731,11000000000010000001001000110001000101011101000101,216
176,1013,26175,11000100000010000001001000111010001101011111010001,217
481,1709,28599,11000100000010000001001000111010001101011111010001,217
720,2754,31011,11010100000010000001001000111010001101011111010001,217
1018,3209,33421,01000100000010000001001000111010001101111111010001,217
1347,4460,35931,01000100000010000001001000111010001101111111010001,217
1680,5224,38482,01000100000010000001001000111010001101111111010001,217
1994,6934,40990,01000100000010000001001000111010001101111111010001,217
2308,8039,43413,01000100000010000001001000111010001101111111010001,217
2633,9295,45905,01000100000010000001001000111010001101111111010001,217
3514,11277,48451,01000100000010000001001000111010001101111111010001,217
3632,12103,51012,01000100000010000001001000111010001101111111010001,217
4037,6949,53741,01000100000010000001001000111010001101111111010001,217
4187,8173,56251,01000100000010000001001000111010001101111111010001,217
4665,9858,58891,01000100000010000001001000111010001101111111010001,217
4718,10652,61517,01000100000010000001001000111010001101111111010001,217
5058,11549,64127,01000100000010000001001000111010001101111111010001,217
5482,12563,66761,01000100000010000001001000111010001101111111010001,217
5620,13455,69399,01000100000010000001001000111010001101011111010001,217
6027,14765,72086,01000100000010000001001000111010001101011111010001,217
6265,16109,74712,01000100000010000001001000111010001101011111010001,217
6971,17255,77355,01000100000010000001001000111010001101011111010001,217
7129,17995,80225,01000100000010000001001000111010001101011111010001,217
7859,19982,82812,01000100000010000001001000111010001101011111010001,217
8141,20793,85569,01000100000010000001001000111010001101011111010001,217
8245,21234,88338,01000100000010000001001000111010001101011111010001,217
8500,22048,91110,01000100000010000001001000111010001101011111010001,217
9081,24328,94065,01000100000010000001001000111010001101011111010001,217
9581,25579,96882,01000100000010000001001000111010001101011111010001,217
9997,27253,99703,01000100000010000001001000111010001101011111010001,217
10609,29051,102484,01000100000010000001001000111010001101011111010001,217
11096,30192,105408,01000100000010000001001000111010001101011111010001,217
11394,17042,108485,01000100000010000001001000111010001101011111010001,217
12335,19742,111091,01000100000010000001001000111010001101011111010001,217
12529,22074,113762,01000100000010000001001000111010001101011111010001,217
13658,24891,116191,01000100000010000001001000111010001101011111010001,217
14043,27582,118726,01000100000010000001001000111010001101011111010001,217
14381,29533,121346,01000100000010000001001000111010001101011111010001,217
2700,12791,123863,01010101000000001010111100111010001101101000000101,218
