nstrings,nstates,duration_ms,fittest,fitness
1,51,210,10111001100100111010010011000100100011101010110100,187
3,67,1019,10111001000100111010010011100100100011101010110100,197
47,213,1792,10111001000100111010000001100100100011101010110100,202
39,266,2610,10111001000100111010000100100100100011101010110100,205
65,376,3380,10111001000100111011000100100101100011101010110100,207
352,980,4130,10111001000100111011000100100101100011101010110100,207
53,338,4921,10111011000100110010000100100001100011101010110100,209
258,846,5655,10111011000000110010000100100001100111101010110100,209
460,1394,6430,10111011000000110010000100100001100111101010110100,209
662,1774,7207,10111011000000110010000100100001100111101010110100,209
869,2214,8031,10111011000000110010000100100001100111101010110100,209
373,1652,8782,10111011001100110010000100100001101011101010110100,210
557,2024,9533,10111011000100110010000100100001100111101110110100,210
88,596,10242,10011011001100110011100100100001101011101010100100,212
235,1113,10934,10011011001100110010000100100001101111101010110100,212
339,1538,11637,10011011001100110010000100100001101111101010110100,212
167,968,12401,10011011001100110011100100100001101111101010100100,213
254,1300,13106,10011011000100110011100100100001101011101110100100,213
113,750,13866,10011011001100010010100100100001101101101010100100,214
48,416,14587,10011011000100110011100100101001101011101100100100,215
101,656,15329,10011011000100010011100100101001101011101000100100,215
174,580,16011,10011011000100010011100100101001101011101100100100,215
72,548,16686,10011011000100000011100100101001101111101101100100,216
103,702,17362,10011011000100000011100100101001101111101101100100,216
136,982,18025,10011011000100000011100100101001101111101101100100,216
171,1231,18697,10011011000100000011100100101001101111101101100100,216
183,1312,19431,10011011000100000011100100101001101111101101100100,216
257,1430,20167,10011011000100000011100100101001101111101101100100,216
302,1740,20841,10011011000100000011100100101001101111101101100100,216
360,2004,21561,10011011000100000011100100101001101111101101100100,216
415,2138,22290,10011011000100000011100100101001101111101101100100,216
481,2445,23025,10011011000100000011100100101001101111101101100100,216
580,2723,23737,10011011000100000011100100101001101111101101100100,216
618,2830,24450,10011011000100000011100100101001101111101101100100,216
650,3040,25214,10011011000100000011100100101001101111101101100100,216
708,3235,25951,10011011000100000011100100101001101111101101100100,216
766,3360,26692,10011011000100000011100100101001101111101101100100,216
806,3468,27490,10011011000100000011100100101001101111101101100100,216
999,4054,28258,10011011000100000011100100101001101111101101100100,216
1066,4349,29006,10011011000100000011100100101001101111101101100100,216
1116,4485,29769,10011011000100000011100100101001101111101101100100,216
1177,3101,30515,10011011000100000011100100101001101111101101100100,216
1212,3382,31296,10011011000100000011100100101001101111101101100100,216
1273,3775,32005,10011011000100000011100100101001101111101101100100,216
1321,3929,32731,10011011000100000011100100101001101111101101100100,216
408,2286,33486,10011111000100100011100100101001101111101101100100,217
444,2399,34168,10011111000100100011100100101001101111101101100100,217
570,2630,34868,10011111000100100011100100101001101111101101100100,217
589,2690,35581,10011111000100100011100100101001101111101101100100,217
643,2814,36293,10011111000100100011100100101001101111101101100100,217
676,3002,36987,10011111000100100011100100101001101111101101100100,217
735,3211,37687,10011111000100100011100100101001101111101101100100,217
781,3402,38446,10011111000100100011100100101001101111101101100100,217
