nstrings,nstates,duration_ms,fittest,fitness
1,51,211,10110101000110111001000010010011001110000111110010,197
83,419,953,10110101000110111001000010010011001110100111010010,201
150,950,1703,00110101000110111001000010010011001110100111011010,202
186,1056,2405,00110101000110111001000010011011001110100101011010,203
71,851,3101,01110001000110111001000010011011001110100101011010,205
231,1208,3791,01110001000110111001000010011011001100001101010001,205
142,950,4487,01110001001110110001000010111011001110001101010001,206
126,756,5170,01110001000110111001000000111011001100001101010001,207
76,641,5859,11110001001110011001000010111011001110101101010001,208
75,557,6538,11110001001110011001000010111011001110101001000001,209
89,588,7220,11110001001110011001001010111011001101101101000001,210
109,632,7970,11110001001111011101001010111011001111101001000001,212
245,981,8695,11110001001111011001001010111011001101101001000001,212
102,745,9369,11010001001110011001001000111011001101001001000001,213
186,1179,10040,11110101001111011101001010111011001111101011000001,213
261,1602,10720,11110101001111011101001010111011001111101011000001,213
190,934,11395,11110101001111010101001000111111001111101011010001,214
394,1392,12068,11110101001111011101001010111010001111111011000001,214
505,1645,12742,11110101001111011101001010111010001111111011000001,214
633,1941,13417,11010101001110011001001100111111001101001011000001,214
665,2065,14104,11110101001111011101001010111010001111111011000001,214
772,1621,14788,01010101000110011101001000111111001101001011000001,214
898,2093,15459,01010101000110011101001000111111001101001011000001,214
977,2538,16154,01010101000110011101001000111111001101001011000001,214
1042,2969,16853,01010101000110011101001000111111001101001011000001,214
1209,3411,17540,01010100001101011101011100111111001111011011000001,214
1385,3826,18230,01000100001101010101001100111111001101011011000001,214
1497,4132,18932,01000100001101010101001100111111001101011011000001,214
1630,4621,19644,01000100001101010101001100111111001101011011000001,214
1763,5127,20356,01000100001101010101001100111111001101011011000001,214
1936,5302,21068,01000100001101010101001100111111001101011011000001,214
2105,5643,21805,01000100001101010101001100111111001101011011000001,214
564,3429,22521,11010101001101011101101100111111001111011010001001,215
97,1058,23199,01000100000101011101011100111110001101111011000001,216
111,1130,23867,01000100000101011101011100111110001101111011000001,216
233,1485,24525,01000100000101011101011100111110001101111011000001,216
333,1673,25191,01000100000101011101011100111110001101111011000001,216
90,716,25868,01010101000101011101011100111110001101111011000001,217
168,1144,26569,01010101000101011101011100111110001101111011000001,217
243,1367,27227,01000100001100010101101100111101001101011010000001,217
329,1576,27877,01000100001100010101101100111101001101011010000001,217
396,1290,28578,01000100001100010101101100111101001101011010000001,217
469,1600,29276,01000100001100010101101100111101001101011010000001,217
531,2231,29944,01000100001100010101101100111101001101011010000001,217
606,2634,30622,01000100001100010101101100111101001101011010000001,217
685,2896,31299,01000100001100010101101100111101001101011010000001,217
732,3105,31983,01000100001100010101101100111101001101011010000001,217
824,3357,32665,01000100001100010101101100111101001101011010000001,217
975,3755,33354,01000100001100010101101100111101001101011010000001,217
1025,3972,34050,01000100001100010101101100111101001101011010000001,217
1074,4256,34749,01000100001100010101101100111101001101011010000001,217
1148,4574,35447,01000100001100010101101100111101001101011010000001,217
1209,4786,36156,01000100001100010101101100111101001101011010000001,217
1296,5032,36858,01000100001100010101101100111101001101011010000001,217
1334,5355,37569,01000100001100010101101100111101001101011010000001,217
1528,5793,38277,01000100001100010101101100111101001101011010000001,217
1590,5972,38998,01000100001100010101101100111101001101011010000001,217
1660,6090,39726,01000100001100010101101100111101001101011010000001,217
1713,6360,40447,01000100001100010101101100111101001101011010000001,217
1843,6870,41172,01000100001100010101101100111101001101011010000001,217
1914,7212,41907,01000100001100010101101100111101001101011010000001,217
1963,4685,42663,01000100001100010101101100111101001101011010000001,217
2035,5040,43372,01000100001100010101101100111101001101011010000001,217
2100,5485,44087,01000100001100010101101100111101001101011010000001,217
2187,5705,44802,01000100001100010101101100111101001101011010000001,217
2271,6157,45527,01000100001100010101101100111101001101011010000001,217
2318,6508,46320,01000100001100010101101100111101001101011010000001,217
2378,6732,47104,01000100001100010101101100111101001101011010000001,217
2458,7180,47838,01000100001100010101101100111101001101011010000001,217
429,3115,48557,01000100001101010100101100111101001101011010001001,218
