nstrings,nstates,duration_ms,fittest,fitness
1,51,210,00001000101100010000111110101000010000000110011011,193
13,183,2694,00000000101100010000111110101100010000000110111011,203
92,978,5167,10000010100100010000111110101100010000000110111011,207
439,2519,7561,00000010100100010010100010101100010000000110111011,208
1803,4468,9909,10000010100100010000100010101101010001100110111011,209
363,2161,12192,10000010000100000000100000101100010000100100111111,211
541,3258,14362,11000010000100000001100000001100011000100110111111,212
375,2431,16504,11100010000100000010100000001000011001100110111111,213
1044,4134,18662,11000010010100000010100000001100011000100110111111,213
1980,6417,20867,10100010000100000010100000101101011001101110111111,213
2396,8026,23111,10000011000000000000100000101101011001101110111111,213
2882,9347,25402,10000010000100000000100000101101011001101110111111,213
1297,5312,27667,11010010011100000010100000101100011101101110111111,214
1787,6752,29977,10110010011100000110100010101101011101101110111111,214
2135,7323,32286,10110010011100000110100010101101011101101110111111,214
3436,10215,34682,10110010011100000110100010101101011101101110110111,214
3927,11831,37068,10110010011100000110100010101101011101101110110111,214
4474,13380,39419,10110010011100000110100010101101011101101110110111,214
266,1672,41759,11111010010110000110100000101100111101101110111110,216
593,2606,44017,11111010010110000110100000101100111101101110111110,216
399,1552,46301,10111010011010000110100010101101101101101110110110,217
1201,2185,48532,10011010011010000010100000101101101101101110110110,217
1525,3507,50754,10011010011010000010100000101101101101101110110110,217
1751,4210,53079,10011010011010000010100000101101101101101110110110,217
1906,4753,55305,10011010011010000010100000101101101101101110110110,217
2715,7140,57634,10011010011000000010100010101101101101101110110110,217
2827,7684,60016,10011010011000000010100010101101101101101110110110,217
3186,8717,62356,10011010011000000010100010101101101101101110110110,217
4064,9677,64781,10011010010010000010100010101101101101101110100110,217
4249,11309,67222,10011010010010000010100010101101101101101110100110,217
4493,12098,69562,10011010010010000010100010101101101101101110100110,217
4796,12871,71896,10011010010010000010100010101101101101101110100110,217
5041,14320,74232,10011010010010000010100010101101101101101110100110,217
5215,15031,76642,10011010010010000010100010101101101101101110100110,217
5380,15885,79102,10011010010010000010100010101101101101101110100110,217
5436,16330,81594,10011010010010000010100010101101101101101110100110,217
5558,17036,84122,10011010010010000010100010101101101101101110100110,217
5901,18234,86639,10011010010010000010100010101101101101101110100110,217
6039,19366,89112,10011010010010000010100010101101101101101110100110,217
6122,20151,91678,10011010010010000010100010101101101101101110100110,217
6472,21783,94205,10011010010010000010100010101101101101101110100110,217
6487,9829,96870,10011010010010000010100010101101101101101110100110,217
7100,11768,99287,10011010010000000010100000101101101101101110100110,217
