nstrings,nstates,duration_ms,fittest,fitness
1,51,197,10001111111011000101011001100111101000101011101101,186
116,490,16067,10011111111011000100010001100111101010101011101101,200
900,3187,30304,10110111111011000100011001100101101010001001101101,207
893,2743,44104,10110111111010000100010001100001101010001001001101,212
2582,5450,56945,10110111111010000000010010100111110011001001111101,213
342,2270,69539,10110111111010000000010000100011110001001000001100,215
422,1478,81494,10100011101110000000010000100011110011001000011100,217
1862,3971,93886,00100011101110000000010000000011100001001000011100,217
2526,5382,106520,00100011101110000000010000000011100001001000011100,217
3361,7090,119160,00100011101110000000010000000011100001001000011100,217
5177,10455,131956,00100011101110000000010000000011100001001000011100,217
6208,12595,144595,00100011101110000000010000000011100001001000001100,217
6812,14541,157524,00100011101110000000010000000011100001001000011100,217
7839,18246,170564,00100011101110000000010000000011110001011000001100,217
8283,19810,183410,00100011101110000000010000000011110001001010011100,217
9151,21870,196478,00110011101010000011010000001011100001011100001100,217
9259,22337,209593,00110011101010000011010000001011100001011100001100,217
9899,23883,222401,00110011101010000011010000001011100001011100001100,217
12185,27615,235544,00110011101010000011010000001011100001011100001100,217
12999,29877,248754,00110011101010000011010000001011100001011100001100,217
13771,31709,261718,00110011101010000011010000001011100001011100001100,217
13950,15985,274590,00110011101010000011010000001011100001011100001100,217
15760,20550,287423,00100011101110000000010000000001110001001000001100,217
16024,23246,300345,00100011101110000000010000000001110001001000001100,217
17884,27089,314033,00100001101111000000000100010011010001001010011100,217
18149,30229,327547,00100001101111000000000100010011010001001010011100,217
18280,31739,340961,00100001101111000000000100010011010001001010011100,217
19776,34611,354325,00100001101111000000000100010011010001001010011100,217
22700,39010,367440,00100001101111000000000100010011010001001010011100,217
23660,42019,380948,00100001101111000000000100010011010001001010011100,217
24014,43251,394679,00100001101111000000000100010011010001001010011100,217
25306,47472,407618,00100001101111000000000100010011010001001010011100,217
26265,49910,420494,00100001101111000000000100010011010001001010011100,217
26795,53637,434915,00100001101111000000000100010011010001001010011100,217
29893,59971,447623,00100001101111000000000100010011010001001010011100,217
30066,61396,461468,00100001101111000000000100010011010001001010011100,217
31123,63844,475226,00100001101111000000000100010011010001001010011100,217
33141,66596,489137,00100001101111000000000100010011010001001010011100,217
33803,69708,503494,00100001101111000000000100010011010001001010011100,217
36406,73454,517230,00100001101111000000000100010011010001001010011100,217
36506,74506,530572,00100001101111000000000100010011010001001010011100,217
36901,33602,544675,00100001101111000000000100010011010001001010011100,217
39719,40069,557128,00100001001111000000010000000011010001001010011100,217
41705,43864,569584,00100001001111000000010000000011010001001010011100,217
41841,46058,582308,00100001001111000000010000000011010001001010011100,217
43587,51006,595385,00100001001111000000010000000011010001001010011100,217
44664,53607,608984,00100001001111000000010000000011010001001010011100,217
