nstrings,nstates,duration_ms,fittest,fitness
1,51,213,11011011011011000100010101101001001101101110001000,200
225,772,2545,11011011011011000100010101100001000101101110011000,207
66,703,4863,11011111011001000100010101100001000101101111011000,211
500,1938,7093,11011111010001000100010101001101000101101111010000,212
69,654,9480,11011111011101000100010101110001000101100111011000,214
145,928,11712,11011101111101000101010100101101000101100111110000,215
460,1772,13915,01011101111101000101010100101101000100100111110010,215
790,3029,16110,01011101111101000101010100101101000100100111110010,215
1368,4814,18402,01011101111101000101010110101101000100100111110010,215
1979,5812,20724,01011101111101000101010100101101000100100111110010,215
2477,7249,23077,01011101111101000101010100101101000100100111110010,215
2861,8825,25491,01011101111101001101010100101101000101100111110010,215
3325,11198,27842,01011101111101000101010100101101000100100111110010,215
3844,13134,30322,01011101111101000101010100101101000100100111110010,215
4054,13910,32732,01011101111101000101010100101101000100100111110010,215
4528,14874,35238,01011101111101000101010100101101000100100111110010,215
4894,16238,37753,01011101111101000101010100101101000100100111110010,215
5517,17773,40193,01011101111101000101010100101101000100100111110010,215
6051,19140,42713,01011101111101000101010100101101000100100111110010,215
6651,21285,45272,01011101111101000101010100101101000100100111110010,215
6941,22153,47917,01011101111101000101010100101101000100100111110010,215
7094,12129,50538,01011101111101000101010100101101000100100111110010,215
7671,14568,53023,01001101111101000101010100101101000100100111110010,215
8297,17065,55523,01001101111101000101010100101101000100100111110010,215
9984,21106,58059,01001001111101001100010110101101000101100111110110,215
10720,22884,60612,01001001111101001100010110101101000101100111110110,215
11289,24935,63286,01001001111101001100010110101101000101100111110110,215
11524,25918,66109,01001001111101001100010110101101000101100111110110,215
12209,28190,68749,01001001111101001100010110101101000101100111110110,215
12688,29842,71484,01001001111101001100010110101101000101100111110110,215
13033,31728,74252,01001001111101001100010110101101000101100111110110,215
14255,34736,77043,01001001111101001100010110101101000101100111110110,215
14396,35229,79923,01001001111101001100010110101101000101100111110110,215
3414,15956,82636,11001001111101000101010110101011000101100111111110,216
3542,16266,85198,11001001111101000101010110101011000101100111111110,216
3756,16780,87636,11001001111101000101010110101011000101100111111110,216
4095,17500,90133,11001001111101000101010110101011000101100111111110,216
4770,19072,92570,10001101111101010101010100101001000101100111111100,216
4938,19839,95053,10001101111101010101010100101001000101100111111100,216
5679,21778,97598,10001101111101010101010100101000000101100111111100,216
6131,23129,100311,10001101101101010101010100111001000101100111111101,216
6302,12021,103017,10001101101101010101010100111001000101100111111101,216
6556,13925,105451,10001101101101010101010100111001000101100111111101,216
6747,15495,107875,10001101101101010101010100111001000101100111111101,216
7094,17511,110352,10001101101101010101010100111001000101100111111101,216
8390,20061,112786,10001001111101000001010110101011000101100110111110,216
8566,21709,115323,10001001111101000001010110101011000101100110111110,216
8826,22918,117883,10001001111101000001010110101011000101100110111110,216
9330,24464,120451,10001001111101000001010110101011000101100110111110,216
10134,25771,122970,10001001111101000001010110101011000101100110111110,216
10159,26421,125668,10001001111101000001010110101011000101100110111110,216
10664,27603,128256,10001001111101000001010110101011000101100110111110,216
10836,29021,130954,10001001111101000001010110101011000101100110111110,216
11868,31571,133701,10001001111101000001010110101011000101100110111110,216
12435,32839,136448,10001001111101000001010110101011000101100110111110,216
12572,33562,139157,10001001111101000001010110101011000101100110111110,216
12803,34596,141955,10001001111101000001010110101011000101100110111110,216
13218,36004,144759,10001001111101000001010110101011000101100110111110,216
13750,37463,147494,10001001111101000001010110101011000101100110111110,216
14382,39024,150255,10001001111101000001010110101011000101100110111110,216
14752,41214,153095,10001001111101000001010110101011000101100110111110,216
15211,23898,156119,10001001111101000001010110101011000101100110111110,216
15371,24546,158864,10001001111101000001010110101011000101100110111110,216
15832,26955,161543,10001001111101000001010110101011000101100110111110,216
16353,28675,164108,10001001111101000001010110101011000101100110111110,216
16586,29759,166775,10001001111101000001010110101011000101100110111110,216
16864,30851,169499,10001001111101000001010110101011000101100110111110,216
17038,32825,172286,10001001111101000001010110101011000101100110111110,216
17489,34054,175040,10001001111101000001010110101011000101100110111110,216
2449,13541,177728,11001001111101000101010110110011000101100111111111,217
2850,14643,180150,11001001111101000001010110110011000101100111111111,217
3038,15423,182621,10001001111101000001110110110011000101100111111111,217
3424,16759,185084,10000011011101010001010110110011000101100111111111,217
3569,17477,187642,10000011011101010001010110110011000101100111111111,217
3589,17838,190050,10000011011101010001010110110011000101100111111111,217
4028,19179,192498,10000011011101010001010110110011000101100111111111,217
4156,20077,195012,10000011011101010001010110110011000101100111111111,217
4811,21710,197588,10000011011101010001010110110011000101100111111111,217
4897,22567,200089,10000011011101010001010110110011000101100111111111,217
4954,23447,202655,10000011011101010001010110110011000101100111111111,217
5113,23969,205223,10000011011101010001010110110011000101100111111111,217
5139,11263,207921,10000011011101010001010110110011000101100111111111,217
5208,12250,210492,10000011011101010001010110110011000101100111111111,217
5332,13207,212870,10000011011101010001010110110011000101100111111111,217
5410,14336,215300,10000011011101010001010110110011000101100111111111,217
5683,15535,217784,10000001101011000001110110110001000101100111111111,217
5951,16563,220172,10000001101011000001110110110001000101100111111111,217
6284,17911,222574,10000001101011000001110110110001000101100111111111,217
6551,20098,225006,10000001101011000001110110110001000101100111111111,217
6635,20955,227561,10000001101011000001110110110001000101100111111111,217
6698,21470,230139,10000001101011000001110110110001000101100111111111,217
6831,22179,232692,10000001101011000001110110110001000101100111111111,217
6995,22782,235240,10000001101011000001110110110001000101100111111111,217
7493,24028,237995,10000001101011000001110110110001000101100111111111,217
7820,25271,240665,10000001101011000001110110110001000101100111111111,217
8521,27043,243293,10000001101011000001110110110001000101100111111111,217
8720,28485,245974,10000001101011000001110110110001000101100111111111,217
8760,28844,248678,10000001101011000001110110110001000101100111111111,217
8908,29630,251376,10000001101011000001110110110001000101100111111111,217
9059,30464,253954,10000001101011000001110110110001000101100111111111,217
9162,31400,256583,10000001101011000001110110110001000101100111111111,217
10064,19389,259286,10000001101011000001110110110001000101100111111111,217
10156,21130,261733,10000001101011000001110110110001000101100111111111,217
10414,24055,264189,10000001101011000001110110110001000101100111111111,217
10689,25236,266715,10000001101011000001110110110001000101000111111111,217
10827,25896,269261,10000001101011000001110110110001000101000111111111,217
10884,26530,271701,10000001101011000001110110110001000101000111111111,217
11251,27608,274242,10000001101011000001110110110001000101000111111111,217
11394,29251,276994,10000001101011000001110110110001000101000111111111,217
11638,30354,279611,10000001101011000001110110110001000101000111111111,217
12250,31731,282331,10000001101011000001110110110001000101000111111111,217
12741,33713,285042,10000001101011000001110110110001000101000111111111,217
12853,35000,287703,10000001101011000001110110110001000101000111111111,217
13100,35922,290449,10000001101011000001110110110001000101000111111111,217
13376,38342,293135,10000001101011000001110110110001000101000111111111,217
13677,39172,295834,10000001101011000001110110110001000101000111111111,217
14170,40580,298560,10000001101011000001110110110001000101000111111111,217
14892,42236,301384,10000001101011000001110110110001000101000111111111,217
16025,43389,304199,10000001101011000001110110110001000101100111111111,217
