nstrings,nstates,duration_ms,fittest,fitness
1,51,207,01101110000000011010111100011000011010000100011010,193
15,152,970,01101110000000011010111100011000011000100100011010,198
17,257,1674,11101110000000011010111100011000011000100100011110,203
35,349,2372,11101110000000011010111100001000011000100100111110,206
56,579,3101,01101110000000011010110000001000011000100100111111,208
117,619,3813,01101110000000011010110010001000011000100000111111,209
312,1097,4500,01101110000000011010110010001000011000100000111111,209
160,896,5204,01101010000000011010110010001000011001100000111111,210
75,580,5896,01100010000000011010110010001000011000100000111111,211
249,1065,6567,01100010000000011010110010001000011000100000111111,211
337,1539,7258,01100010000000011010110010001000011000100000111111,211
412,1797,7956,00001010000000011010010010001000011000100000111111,211
147,939,8654,01001010000000010010110010001000111001100100111111,212
270,1518,9320,01001010000000010010110010001000111001100100111111,212
502,1945,10007,01001010000000010010110010001000111001100100111111,212
175,1148,10702,11111010000010001010110010001000111000100000111111,213
349,1558,11393,11011010000010001010010010001000111000100000111111,213
444,2012,12066,11001010000000001010110010101000111001100000111110,213
527,2324,12757,11001010000000001010110010101000111001100000111110,213
639,2618,13446,11001010000000001010110010101000111001100000111110,213
763,2932,14154,11001010000000001010110010101000111001100000111110,213
877,2273,14861,11001010000000000010110000001000011001100100111111,213
317,1763,15571,11101010000010001010110000101000011001101100111110,214
356,1930,16253,11101010000010001010110000101000011001101100111110,214
135,1020,16932,11111010000010001010110000101000011001101100111110,215
174,1217,17614,11111010000010001010110000101000011001101100111110,215
248,1490,18289,11111010000010001010110000101000011001101100111110,215
309,1655,18968,11111010000010001010110000101000011001101100111110,215
352,1821,19646,11111010000010001010110000101000011001101100111110,215
408,1942,20325,11111010000010001010110000101000011001101100111110,215
473,2154,21015,11111010000010001010110000101000011001101100111110,215
511,2268,21692,11111010000010001010110000101000011001101100111110,215
559,2565,22370,11111010000010001010110000101000011001101100111110,215
610,2866,23054,11111010000010001010110000101000011001101100111110,215
696,3140,23757,11011010001010000010110000101000011101101100111111,215
886,3484,24460,11011010001010000010110000101000011101101100111111,215
