nstrings,nstates,duration_ms,fittest,fitness
1,51,209,11100100010001001100011100101011000101010010100110,193
5,85,478,11100100010001001100011101101011000101010010100110,197
11,114,778,11100100010001001100011101101011000101011010100110,200
14,142,1060,11100101010001001100011101101111000101010010100110,201
10,88,1379,11100111010001001100011101101111000101010010100110,204
28,134,1672,11100111000001001100011101101011000101010000100110,204
28,243,1947,11100111000001001100011101101011000101010000101110,205
19,223,2223,11100111000001001100011101101011000101011000101110,207
36,265,2497,11100111000001001100011101101011000101011000101110,207
30,317,2772,11100111000001001100011101101111000101001010101110,208
46,377,3047,11100111000001001100011101101111000101001010101110,208
30,313,3324,11100111000001001100011101101111010101001010101110,209
42,334,3601,11100111000001001100011101101110010101001010101110,209
37,251,3875,11100111000001001100011101101110010100001010101110,210
63,312,4151,11100111000001001100011101101110010100001010101110,210
76,345,4426,11100111000001001100011101101110010100001010101110,210
90,385,4730,11100111000001001100011101101110010100001010101110,210
30,267,5047,11100111000001001100111101101011010101001000101110,211
40,322,5363,11100111000001001100111101101011010101001000101110,211
50,345,5657,11100111000001001100111101101011010101001000101110,211
59,532,5932,11100111000001001100111101101011010101001000101110,211
69,506,6212,11100111000001001100111101101011010101001000101110,211
69,539,6489,11100111000001001100111101101011010101001000101110,211
97,637,6767,11100111000001001100111101101011010101001000101110,211
34,384,7047,11100111000001001100111101101110010101001000101110,212
45,439,7323,11100111000001001100111101101110010101001000101110,212
55,479,7599,11100111000001001100111101101110010101001000101110,212
94,601,7876,11100111000001001100110101101111010101001100101110,212
102,668,8155,11100111000001001100110101101111010101001100101110,212
113,763,8435,11100111000001001100110101101111010101001100101110,212
125,795,8715,11100111000001001100110101101111010101001100101110,212
134,838,8996,11100111000001001100110101101111010101001100101110,212
144,889,9279,11100111000001001100110101101111010101001100101110,212
153,918,9560,11100111000001001100110101101111010101001100101110,212
178,968,9843,11100111000001001100110101101111010101001100101110,212
191,1026,10126,11100111000001001100110101101111010101001100101110,212
203,1125,10411,11100111000001001100110101101111010101001100101110,212
226,1150,10697,11100111000001001100110101101111010101001100101110,212
233,1283,10986,11100111000001001100110101101111010101001100101110,212
242,1318,11273,11100111000001001100110101101111010101001100101110,212
83,772,11559,11100111000001001100111101101110010100001100101110,213
91,523,11839,11100111000001001100111101101110010100001100101110,213
101,569,12117,11100111000001001100111101101110010100001100101110,213
111,611,12394,11100111000001001100111101101110010100001100101110,213
130,654,12673,11100111000001001100111101101110010100001100101110,213
142,708,12951,11100111000001001100111101101110010100001100101110,213
151,792,13230,11100111000001001100111101101110010100001000101110,213
160,867,13509,11100111000001001100111101101110010100001000101110,213
172,967,13789,11100111000001001100111101101110010100001000101110,213
179,1024,14083,11100111000001001100111101101110010100001000101110,213
191,1065,14408,11100111000001001100111101101110010100001000101110,213
201,1114,14703,11100111000001001100111101101110010100001000101110,213
212,1126,14986,11100111000001001100111101101110010100001000101110,213
