nstrings,nstates,duration_ms,fittest,fitness
1,51,226,01100110001101011101011100010100101010101101111100,191
19,129,990,01100110001101011100011100010101101010101101111100,198
10,126,1712,01100110001101011101010101011100101010101101111110,204
91,429,2408,01100110001101001100010101011100101010101101111110,208
45,304,3097,01100110011101001100010101011101101010101101111110,212
56,330,3783,01100110011101101100010101011101101010001101111110,213
166,681,4465,01100110011101101100010101011101101010001101111110,213
269,1052,5138,01100110011101101100010101011101101010001101111110,213
368,1402,5826,00100100011101101100010101001101100010101101111110,213
141,934,6510,01100110011101101100010101011001101010001001111110,214
237,1202,7229,01100110011101101100010101011001101010001001111110,214
74,692,7956,01100110011101101100010101001101100010001101111110,215
123,880,8716,01100110011101101100010101001101100010001101111110,215
155,1084,9429,01100110011101101100010101001101100010001101111110,215
220,1293,10096,01100101011101101100010101001101000010001101111110,215
312,1546,10795,01100101011101101100010101001101000010001101111110,215
312,1598,11504,01100101011101101100010101001101000010001101111110,215
344,1754,12246,01100101011101101100010101001101000010001101111110,215
394,2086,12973,01100101011101101100010101001101000010001101111110,215
482,2525,13692,01100101011101101100010101001101000010001101111110,215
530,2765,14443,01100101011101101100010101001101000010001101111110,215
627,2050,15136,01100101011101101100010101001101000010001101111110,215
627,2320,15898,01100101011101101100010101001101000010001101111110,215
627,2437,16672,01100101011101101100010101001101000010001101111110,215
655,2637,17429,01100101011101101100010101001101000010001101111110,215
729,2814,18175,01100101011101101100010101001101000010001101111110,215
761,3136,18909,01100101011101101100010101001101000010001101111110,215
788,3306,19718,01100101011101101100010101001101000010001101111110,215
857,3542,20457,01100101010101101000010101001001100110001001111110,215
153,1498,21240,01100110011101101100010101001001100010001001111110,216
214,1742,22025,01100110011101001100010101001001000010001001111110,216
268,2000,22765,01100110011101001100010101001001000010001001111110,216
283,2079,23556,01100110011101001100010101001001000010001001111110,216
340,2308,24259,01100110011101001100010101001001000010001001111110,216
369,2405,25009,01100110011101001100010101001001000010001001111110,216
422,2571,25775,01100110011101001100010101001001000010001001111110,216
546,2857,26507,01100110011101001100010101001001000010001001111110,216
571,2990,27196,01100110011101001100010101001001000010001001111110,216
645,3301,27929,00100110011101101000010101001001000010001011111110,216
699,3487,28653,00100110011101101000010101001001000010001011111110,216
838,3773,29351,00100110011101101000010101001001000010001011111110,216
994,2857,30119,00100110011101101000010101001001000010001011111110,216
1042,3105,30884,00100110011101101000010101001001000010001011111110,216
1156,3478,31614,00100110011101101000010101001001000010001011111110,216
1276,4004,32400,00100110011101101000010101001001000010001011111110,216
1375,4369,33160,00100101011101101000010101001001000010001011111110,216
1464,4671,33905,00100101011101101000010101001001000010001011111110,216
1504,5038,34670,00100101011101101000010101001001000010001011111110,216
1551,5348,35439,00100101011101101000010101001001000010001011111110,216
1590,5766,36193,00100101011101101000010101001001000010001011111110,216
1628,5983,36957,00100101011101101000010101001001000010001011111110,216
1663,6182,37748,00100101011101101000010101001001000010001011111110,216
1710,6439,38525,00100101011101101000010101001001000010001011111110,216
1741,6557,39335,00100101011101101000010101001001000010001011111110,216
1788,6809,40123,00100101011101101000010101001001000010001011111110,216
1835,7063,40879,00100101011101101000010101001001000010001011111110,216
1950,7259,41678,00100101011101101000010101001001000010001011111110,216
2002,7636,42545,00100101011101101000010101001001000010001011111110,216
2059,7753,43285,00100101011101101000010101001001000010001011111110,216
2196,8139,44098,00100101011101101000010101001001000010001011111110,216
2221,8276,44850,00100101011101101000010101001001000010001011111110,216
2262,5768,45651,00100101011101101000010101001001000010001011111110,216
2305,6076,46482,00100101011101101000010101001001000010001011111110,216
2431,6471,47319,00100101011101101000010101001001000010001011111110,216
2578,6939,48100,00100101011101101000010101001001000010001011111110,216
2618,7300,48849,00100101011101101000010101001001000010001011111110,216
2735,7850,49607,00100101011101101000010101001001000010001011111110,216
2856,8250,50404,00100101011101101000010101001001000010001011111110,216
2943,8575,51195,00100101011101101000010101001001000010001011111110,216
2997,8780,52024,00100101011101101000010101001001000010001011111110,216
3053,9162,52825,00100101011101101000010101001001000010001011111110,216
3183,9761,53720,00100101011101101000010101001001000010001011111110,216
3254,10109,54569,00100101011101101000010101001001000010001011111110,216
3364,10237,55433,00100101011101101000010101001001000010001011111110,216
3515,10595,56277,00100101011101101000010101001001000010001011111110,216
3578,10870,57072,00100101011101101000010101001001000010001011111110,216
3828,11271,57980,00100101011101101000010101001001000010001011111110,216
3852,11438,58841,00100101011101101000010101001001000010001011111110,216
3903,11646,59684,00100101011101101000010101001001000010001011111110,216
3987,11826,60487,00100101011101101000010101001001000010001011111110,216
4036,11959,61325,00100101011101101000010101001001000010001011111110,216
4061,9030,62276,00100101011101101000010101001001000010001011111110,216
4146,9558,63124,00100101011101101000010101001001000010001011111110,216
4211,9812,63892,00100101011101001010010101001001000010001011111110,216
4291,10269,64680,00100101011101001010010101001001000010001011111110,216
4348,10732,65590,00100101011101001010010101001001000010001011111110,216
4415,11148,66465,00100101011101001010010101001001000010001011111110,216
4491,11372,67356,00100101011101001010010101001001000010001011111110,216
4528,11601,68255,00100101011101001010010101001001000010001011111110,216
4580,11805,69095,00100101011101001010010101001001000010001011111110,216
4625,12049,69967,00100101011101001010010101001001000010001011111110,216
4671,12463,70847,00100101011101001010010101001001000010001011111110,216
4746,12645,71690,00100101011101001010010101001001000010001011111110,216
4822,13214,72585,00100101011101001010010101001001000010001011111110,216
4939,13578,73493,00100101011101001010010101001001000010001011111110,216
5060,13851,74373,00100101011101001010010101001001000010001011111110,216
5092,14001,75266,00100101011101001010010101001001000010001011111110,216
5126,14265,76235,00100101011101001010010101001001000010001011111110,216
5177,14503,77109,00100101011101001010010101001001000010001011111110,216
5296,14700,78009,00100101011101001010010101001001000010001011111110,216
5330,14878,78869,00100101011101001010010101001001000010001011111110,216
5348,11506,79788,00100101011101001010010101001001000010001011111110,216
5389,11787,80683,00100101011101001010010101001001000010001011111110,216
5424,11936,81502,00100101011101001010010101001001000010001011111110,216
5471,12101,82366,00100101011101001010010101001001000010001011111110,216
5512,12422,83209,00100101011101001010010101001001000010001011111110,216
5630,12724,84037,00100101011101001010010101001001000010001011111110,216
5642,12926,84928,00100101011101001010010101001001000010001011111110,216
1232,6785,85751,00100111010101101010010101101011010011001011011110,217
1259,6898,86526,00100111010101101010010101101011010011001011011110,217
1275,6978,87332,00100111010101101010010101101011010011001011011110,217
1283,7032,88082,00100111010101101010010101101011010011001011011110,217
1306,7132,88858,00100111010101101010010101101011010011001011011110,217
1327,7196,89635,00100111010101101010010101101011010011001011011110,217
1473,7514,90410,00100111010101101010010101101011010011001011011110,217
1504,7582,91197,00100111010101101010010101101011010011001011011110,217
1532,7699,92002,00100111010101101010010101101011010011001011011110,217
1550,7799,92799,00100111010101101010010101101011010011001011011110,217
1615,8120,93649,00100111000101001010010101101011010011001011011110,217
1644,8244,94452,00100111000101001010010101101011010011001011011110,217
1663,8370,95220,00100111000101001010010101101011010011001011011110,217
1711,4997,96033,00100111000101001010010101101011010011001011011110,217
1741,5295,96838,00100111000101001010010101101011010011001011011110,217
1756,5470,97598,00100111000101001010010101101011010011001011011110,217
1761,5700,98396,00100111000101001010010101101011010011001011011110,217
1782,5832,99140,00100111000101001010010101101011010011001011011110,217
1869,6165,99866,00100111000101001010010101101011010011001011011110,217
1926,6494,100605,00100111000101001010010101101011010011001011011110,217
2014,6888,101380,00100111000101001000010101100011010011001011011110,217
2040,7028,102177,00100111000101001000010101100011010011001011011110,217
2049,7147,102966,00100111000101001000010101100011010011001011011110,217
2104,7354,103756,00100111000101001000010101100011010011001011011110,217
2453,8060,104551,00100101000101001010010101101011010111001011011110,217
2506,8271,105338,00100101000101001010010101101011010111001011011110,217
2537,8507,106135,00100101000101001010010101101011010111001011011110,217
2574,8757,106960,00100101000101001010010101101011010111001011011110,217
2603,8815,107829,00100101000101001010010101101011010111001011011110,217
2625,8981,108700,00100101000101001010010101101011010111001011011110,217
2647,9132,109524,00100101000101001010010101101011010111001011011110,217
3057,9960,110293,00100101000101001010010101101011010111001011011110,217
3085,10144,111072,00100101000101001010010101101011010111001011011110,217
3103,7371,112004,00100101000101001010010101101011010111001011011110,217
3164,7795,112757,00100101000101001010010101101011010111001011011110,217
3447,8485,113500,00100101000101001010010101101011010111001011011110,217
3483,8710,114313,00100101000101001010010101101011010111001011011110,217
3495,9013,115122,00100101000101001010010101101011010111001011011110,217
3523,9227,115962,00100101000101001010010101101011010111001011011110,217
3671,9639,116745,00100101000101001010010101101011010111001011011110,217
3696,9803,117570,00100101000101001010010101101011010111001011011110,217
3696,9947,118363,00100101000101001010010101101011010111001011011110,217
3758,10266,119209,00100101000101001010010101101011010111001011011110,217
3783,10394,120067,00100101000101001010010101101011010111001011011110,217
3842,10658,120904,00100101000101001010010101101011010111001011011110,217
3895,10880,121787,00100101000101001010010101101011010111001011011110,217
3920,11131,122610,00100101000101001010010101101011010111001011011110,217
3961,11449,123449,00100101000101001010010101101011010111001011011110,217
3979,11618,124369,00100101000101001010010101101011010111001011011110,217
4003,11816,125197,00100101000101001010010101101011010111001011011110,217
4024,11986,126067,00100101000101001010010101101011010111001011011110,217
4217,12559,126895,00100101000101001010010101101011010111001011011110,217
4241,12810,127750,00100101000101001010010101101011010111001011011110,217
4346,9562,128651,00100101000101001010010101101011010111001011011110,217
4508,10467,129495,00100101000101001010010101101011010111001011011110,217
4532,10734,130283,00100101000101001010010101101011010111001011011110,217
4567,10920,131075,00100101000101001010010101101011010111001011011110,217
4597,11110,131925,00100101000101001010010101101011010111001011011110,217
4613,11212,132746,00100101000101001010010101101011010111001011011110,217
4654,11506,133554,00100101000101001010010101101011010111001011011110,217
4680,12089,134421,00100101000101001010010101101011010111001011011110,217
4727,12708,135228,00100101000101001010010101101011010111001011011110,217
4770,13085,136120,00100101000101001010010101101011010111001011011110,217
4797,13408,137074,00100101000101001010010101101011010111001011011110,217
4866,13903,137958,00100101000101001010010101101011010111001011011110,217
4926,14231,138791,00100101000101001010010101101011010111001011011110,217
4963,14488,139696,00100101000101001010010101101011010111001011011110,217
5105,15076,140526,00100101000101001010010101101011010111001011011110,217
5119,15337,141427,00100101000101001010010101101011010111001011011110,217
5143,15640,142292,00100101000101001010010101101011010111001011011110,217
5231,15905,143236,00100101000101001010010101101011010111001011011110,217
5376,16437,144126,00100101000101001010010101101011010111001011011110,217
5445,16674,144983,00100101000101001010010101101011010111001011011110,217
5614,12130,145891,00100011000101000010010101101011010111000010011100,217
5636,12583,146742,00100011000101000010010101101011010111000010011100,217
5869,13265,147589,00100011000101000010010101101011010111000010011100,217
5909,13612,148404,00100011000101000010010101101011010111000010011100,217
5921,13770,149340,00100011000101000010010101101011010111000010011100,217
5935,13984,150212,00100011000101000010010101101011010111000010011100,217
6123,14675,151078,00100011000101000010010101101011010111000010011100,217
6203,15220,151928,00100011000101000010010101101011010111000010011100,217
6269,15734,152841,00100011000101000010010101101011010111000010011100,217
6311,15983,153699,00100011000101000010010101101011010111000010011100,217
6360,16153,154598,00100011000101000010010101101011010111000010011100,217
6427,16433,155568,00100011000101000010010101101011010111000010011100,217
6462,16893,156487,00100011000101000010010101101011010111000010011100,217
6569,17220,157486,00100011000101000010010101101011010111000010011100,217
6574,17272,158434,00100011000101000010010101101011010111000010011100,217
6619,17524,159353,00100011000101000010010101101011010111000010011100,217
6650,17975,160290,00100011000101000010010101101011010111000010011100,217
6711,18437,161274,00100011000101000010010101101011010111000010011100,217
6774,18689,162181,00100011000101000010010101101011010111000010011100,217
6905,19046,163163,00100011000101000010010101101011010111000010011100,217
7210,14837,164179,00100011000101000010010101101011010111000010011100,217
7257,15226,165099,00100011000101000010010101101011010111000010011100,217
7257,15461,166020,00100011000101000010010101101011010111000010011100,217
7326,15748,166973,00100001001101000010010001001001000001001011101110,217
7342,16194,167908,00100001001101000010010001001001000001001011101110,217
7347,16464,168853,00100001001101000010010001001001000001001011101110,217
7347,16696,169737,00100001001101000010010001001001000001001011101110,217
7381,16880,170613,00100001001101000010010001001001000001001011101110,217
7407,17170,171557,00100001001101000010010001001001000001001011101110,217
7492,17758,172440,00100001001101000010010001001001000001001011101110,217
7508,17898,173363,00100001001101000010010001001001000001001011101110,217
7556,18125,174319,00100001001101000010010001001001000001001011101110,217
