nstrings,nstates,duration_ms,fittest,fitness
1,51,211,10111000011001110101101011001101101001010111001001,191
5,86,491,10111000011001110101101001001101101001010111001001,195
2,58,769,10111000011001110001001011001101101001010111001001,199
1,51,1052,10111000011001110001001001001101101001010111001001,203
20,99,1365,11111000011001110001001001001101101001010111001001,205
39,177,1664,11111000011001110001001001001101101001010110001001,205
56,225,1985,11111000011001110001001001001101101001010110001001,205
74,275,2267,10111000011001010001001001011101101001010110001001,205
48,268,2552,11111000011001110001001001001101001001010111001001,206
49,217,2871,11011000011001110001001001001101001001010111001001,207
80,261,3167,11011000011000110001001001001101001001010111001001,207
92,421,3446,11011000011000110001001001001101001001010111001001,207
105,452,3758,11011000011000110001001001001101001001010111001001,207
120,515,4073,11011000011000110001001001001101001001010111001001,207
135,610,4357,11011000011000110001001001001101001001010111001001,207
148,640,4659,11011000011000110001001001001101001001010111001001,207
175,687,4982,11010000011000110001001001001101001001010111001001,207
193,739,5287,11010000011000110001001001001101001001010111001001,207
207,798,5571,11010000011000110001001001001101001001010111001001,207
216,829,5855,11010000011000110001001001001101001001010111001001,207
216,832,6158,11010000011000110001001001001101001001010111001001,207
228,719,6486,11010000011000110001001001001101001001010111001001,207
241,762,6776,11010000011000110001001001001101001001010111001001,207
256,869,7062,11010000011000110001001001001101001001010111001001,207
28,297,7344,11010000011000110001001101001101001001010111001001,209
41,354,7622,11010000011000110001001101001101001001010111001001,209
54,392,7900,11010000011000110001001101001101001001010111001001,209
36,283,8192,11010000011000110001001101001101001001010101001001,210
49,384,8472,11010000011000110001001101001101001001010101001001,210
89,484,8784,11000000011000110001001101001101001001010101001001,210
117,524,9073,11000000011000110001001101001101001001010101001001,210
128,575,9398,11000000011000110001001101001101001001010101001001,210
139,772,9697,11000000011000110001001101001101001001010101001001,210
151,816,9979,11000000011000110001001101001101001001010101001001,210
161,924,10302,11000000011000110001001101001101001001010101001001,210
175,959,10628,11000000011000110001001101001101001001010101001001,210
188,1008,10956,11000000011000110001001101001101001001010101001001,210
198,1167,11290,11000000011000110001001101001101001001010101001001,210
211,1189,11598,11000000011000110001001101001101001001010101001001,210
228,1232,11885,11000000011000110001001101001101001001010101001001,210
254,1343,12174,11000000011000110001001101001101001001010101001001,210
265,981,12467,11000000011000110001001101001101001001010101001001,210
279,1014,12787,11000000011000110001001101001101001001010101001001,210
296,1067,13082,11000000011000110001001101001101001001010101001001,210
320,1174,13369,11000000011000110001001101001101001001010101001001,210
332,1239,13679,11000000011000110001001101001101001001010101001001,210
332,1242,14009,11000000011000110001001101001101001001010101001001,210
340,1297,14299,11000000011000110001001101001101001001010101001001,210
367,1371,14589,11000000011000110001001101001101001001010101001001,210
375,1389,14883,11000000011000110001001101001101001001010101001001,210
125,1070,15172,11010000011100110001001101101101001001011111001001,211
135,1117,15458,11010000011100110001001101101101001001011111001001,211
