nstrings,nstates,duration_ms,fittest,fitness
1,51,218,00000101001010101001100011001100110011111101000000,191
12,161,934,00000101001010101001000011001100110011110101000000,197
51,378,1648,00000101001010101001000011011100100011110101000000,201
67,508,2359,00000100001010101001000011011100100011110101000001,204
36,438,3063,00010100001010101001000011011100101011110101000001,206
29,384,3768,10010100001010101001000011011110101011110101000001,208
129,934,4524,10010100001010101001000011011110101011110101000001,208
423,1636,5230,10010100001010101001000011011110101011110101000010,208
205,1247,5945,10010010001110101001000011011110101011110101000010,209
278,1605,6664,10010010001110101001000011011110101011110101000010,209
335,1826,7371,10010000001110101101000010011110101011110001000010,209
335,1907,8079,10010000001110101101000010011110101011110001000010,209
487,2419,8816,01010100001110111001010011011110101011110001000010,209
133,1189,9587,10010010001110101001001011011110101011110101100010,210
85,594,10353,01010100001100111001010010011110101011110001000010,211
97,560,11049,01010100001101111001010010011110101011110001001010,212
155,880,11772,01010100001101111001010010011110101011110001001010,212
468,1632,12517,01010010001101111001010010011110101011110001011010,212
638,2179,13219,01010010001101111001010010011110101011110001011010,212
220,1361,13934,01010011001101111001010010011110101011110001101010,213
269,1616,14647,01010011001101111001010010011110101011110001101010,213
367,1235,15364,01010011001101111001010010011110101011110001101010,213
395,1693,16075,01010011001101111001010010001110101011110001101010,213
426,1942,16792,01010011001101111001010010001110101011110001101010,213
501,2255,17503,01010011001101111001010010001110101011110001101010,213
541,2602,18279,01010011001101111001010010001110101011110001101010,213
623,2833,19010,01010011001101111001010010001110101011110001101010,213
781,3313,19816,01010011001101111001010010001110101011110001101010,213
793,3863,20547,01010011001101111001010010001110101011110001101010,213
840,4111,21306,01010011001101111001010010001110101011110001101010,213
849,4283,22054,01010011001101111001010010001110101011110001101010,213
883,4635,22799,01010011001101111001010010001110101011110001101010,213
925,4798,23548,01010011001101111001010010001110101011110001101010,213
984,5100,24304,01010011001101111001010010001110101011110001101010,213
1103,5525,25062,01010011001101111001010010001110101011110001101010,213
1229,5720,25815,01010011001101111001010010001110101011100001101010,213
311,2199,26574,01010100010101111001011010101110101011100101011011,214
352,2274,27302,01010100010101111001011010101110101011100101011011,214
381,2463,28032,01010100010101111001011010101110101011100101011011,214
441,2591,28761,01010100010101111001011010101110101011100101011011,214
506,2787,29488,01010100010101111001011010101110101011100101011011,214
506,1806,30214,01010100010101111001011010101110101011100101011011,214
142,895,30934,01010101010101111001011000101110101001101001001011,215
148,948,31629,01010101010101111001011000101110101001101001001011,215
174,1033,32334,01010101010101111001011000101110101001101001001011,215
232,1272,33051,01010101010101111001011000101110101001101001001011,215
324,1540,33759,01010101010101111001011000101110101001101001001011,215
384,1736,34465,01010101010101111001011000101110101001101001001011,215
437,1906,35175,01010101010101111001011000101110101001001011001011,215
457,2040,35898,01010101010101111001011000101110101001001011001011,215
486,2101,36632,01010101010101111001011000101110101001001011001011,215
511,2209,37359,01010101010101111001011000101110101001001011001011,215
592,2484,38139,01010101010101111001011000101110101001001011001011,215
731,2719,38856,01010100010101111001011000101110101001101011001011,215
767,2904,39586,01010100010101111001011000101110101001101011001011,215
845,3107,40314,01010100010101111001011000101110101001101011001011,215
919,3365,41032,01010100010101111001011000101110101001101011001011,215
928,3401,41776,01010100010101111001011000101110101001101011001011,215
994,3690,42510,01010100010101111001011000101110101001101011001011,215
1090,4028,43229,01010100010101111001011000101110101001101011001011,215
245,1602,43957,01010101010100010001011000111110101001101001010011,216
284,997,44673,01010101010100010001011000111110101001101001010011,216
289,1133,45387,01010101010100010001011000111110101001101001010011,216
291,1142,46100,01010101010100010001011000111110101001101001010011,216
291,1162,46814,01010101010100010001011000111110101001101001010011,216
352,1383,47516,01010101010100010001011000111110101001101001010011,216
405,1668,48209,01010101010100010001011000111110101001101001010011,216
66,766,48909,01010101010000010101011000111110101001101001010011,217
94,848,49602,01010101010000010101011000111110101001101001010011,217
129,1264,50295,01010100010000010101011000111110101001101001010011,217
239,1480,50989,01010100010000010101011000111110101001101001010011,217
277,1739,51684,01010100010000010101011000111110101001101001010011,217
373,2001,52390,01010100010000010101011000111110101001101001010011,217
432,2242,53092,01010100010000010101011000111110101001101001010011,217
514,2785,53789,01010100001000010101011100111110001101101001010001,217
