nstrings,nstates,duration_ms,fittest,fitness
1,51,210,00011110001010000010100100000011110000001011011000,194
8,154,947,00010110001010000010100100000011110000001010011000,203
7,149,1689,00110110001011000010100100000011110000001010011000,209
52,365,2428,00110110001011000010000100000011110000001010011100,211
66,433,3196,00110110001011000010000100000011110001001010011100,213
107,679,3958,00110110001011000010000100010011110101001010011100,214
202,1060,4634,00110110001011000010000100010011110101001010011100,214
99,884,5379,00110010001101000010000100000011100101001010011100,215
56,633,6111,00100010001101000010000100010011100101001010011100,216
279,1025,6846,00110010011001000010000100010011000101001010011100,216
356,1422,7519,00110010011001000010000100010011000101001010011100,216
429,1689,8194,00110010011001000010000100010011000101001010011100,216
506,2062,8889,00110010011001000010000100010011000101001010011100,216
590,2273,9682,00110010011001000010000100010011000101001010011100,216
694,2570,10429,00110010011001000010000100010011000101001010011100,216
806,2912,11174,00110010011001000010000100010011000101001010011100,216
931,3364,11889,00110010011001000010000100010011000101001010011100,216
1007,3702,12636,00110010011001000010000100010011000101001010011100,216
1211,4174,13378,00110010011001000010000100010011000101001010011100,216
1297,4462,14178,00110010011001000010000100010011010101001010011100,216
1361,4831,14915,00110010011001000010000100010011010101001010011100,216
1490,3417,15664,00110010011001000010000100010011000101001010011100,216
1569,3816,16399,00100010000101000010010100000011010101001010011100,216
1620,4174,17223,00100010000101000010010100000011010101001010011100,216
1705,4571,17976,00100010000101000010010100000011010101001010011100,216
2065,5220,18748,00100010000101000010000100010011100101001010111100,216
2149,5506,19539,00100010000101000010000100010011100101001010111100,216
2230,5993,20282,00100010000101000000000110010011100101001010111100,216
2310,6476,21093,00100010000101000000000110010011100101001010111100,216
2373,6781,21881,00100010000101000000000110010011100101001010111100,216
2431,6977,22676,00100010000101000000000110010011100101001010111100,216
2576,7401,23446,00100010000101000000000110010011100101001010111100,216
2779,7716,24248,00100000001101000000000100000011100111010010011100,216
780,3961,25028,00100010000101000010010100000011010101001010111100,217
823,4203,25795,00100010000101000010010100000011010101001010111100,217
886,4481,26545,00100010000101000010010100000011010101001010111100,217
933,4662,27378,00100010000101000010010100000011010101001010111100,217
978,4927,28109,00100010000101000010010100000011010101001010111100,217
1039,5175,28854,00100010000101000010010100000011010101001010111100,217
1090,5316,29621,00100010000101000010010100000011010101001010111100,217
1147,5532,30370,00100010000101000010010100000011010101001010111100,217
1250,3314,31176,00100010000101000010010100000011010101001010111100,217
1288,3792,31922,00100010000101000010010100000011010101001010111100,217
1387,4243,32687,00100010000101000010010100000011010101001010111100,217
1439,4483,33490,00100010000101000010010100000011010101001010111100,217
1518,4737,34215,00100010000101000010010100000011010101001010111100,217
1712,5165,34946,00100001001101000000000100000011000111010010011100,217
1712,5386,35725,00100001001101000000000100000011000111010010011100,217
1757,5607,36482,00100001001101000000000100000011000111010010011100,217
1817,5831,37253,00100001001101000000000100000011000111010010011100,217
1872,6190,38102,00100001001101000000000100000011000111010010011100,217
1974,6477,38861,00100001001101000000000100000011000111010010011100,217
2144,6718,39610,00100001001101000000000100000011000111010010011100,217
2215,6901,40373,00100001001101000000000100000011000111010010011100,217
2243,7200,41183,00100001001101000000000100000011000111010010011100,217
2314,7444,42006,00100001001101000000000100000011000111010010011100,217
2466,7733,42765,00100001001101000000000100000011000111010010011100,217
2519,8015,43644,00100001001101000000000100000011000111010010011100,217
2590,8257,44487,00100001001101000000000100000011000111010010011100,217
2684,8572,45258,00100001001101000000000100000011000111010010011100,217
2730,8826,46052,00100001001101000000000100000011000111010010011100,217
460,1857,46933,00100010000101000010010100100011010101000010111100,218
