nstrings,nstates,duration_ms,fittest,fitness
1,51,209,00011001111010100000100110111000000010111101000110,189
26,268,2834,00011001111010100000100010111000000010110101100110,199
35,278,5293,00011011011010100000110010111000000010110101100110,208
168,904,7791,00011011011000100000110010111100000110110101100110,211
369,1330,10191,00011011011011100000110010111100000100100111100110,213
680,1812,12379,00001010011011100000110010101100000100100101110110,214
2145,4326,14545,00001010011011100000110010101100000100100101110110,214
964,2438,16761,00001010010011100000110010001010000100100101110110,215
1615,3677,19007,00001010011011100000110010111110000100100101110111,215
2144,4702,21224,00001010011011100000110010111110000100100101110111,215
4040,8078,23464,00001010011011100000110010111110000100100101110111,215
5241,9869,25757,00001010011011100000110010111110000100100101110111,215
6114,11906,28140,00001010011011100000110010111110000100100101110111,215
6707,12856,30583,00001010011011100000110010111110000100100101110111,215
7388,14711,33010,00001010011011100000110010111110000100100101110111,215
1835,6545,35392,00001010010001100001110010111010000100100101110111,216
2369,8798,37725,00001010010001100001110010111010000100100101110111,216
2763,10459,40101,00001010010001100001110010111010000100100101110111,216
3047,11458,42485,00001010010001100001110010111010000100100101110111,216
3457,13061,44841,00001010010001100001110010111010000100100101110111,216
4074,14505,47295,00001010010001100001110010111010000100100101110111,216
4590,8461,49842,00011010010111000001110011010110000110000011110111,216
761,4630,52248,00010010010111000001110010010010000111000111110111,217
951,5193,54551,00010010010111000001110010010010000111000111110111,217
1519,6395,56849,00010010010111000001110010010010000111000111110111,217
2155,7501,59150,00010010010111000001110010010010000111000111110111,217
2681,8989,61471,00010010010111000001110010010010000111000111110111,217
3050,10061,63947,00010010010111000001110010010010000111000111110111,217
4150,12408,66354,00010010010111000001110010010010000111000111110111,217
4800,14297,68719,00010010010111000001110010010010000111000111110111,217
5017,15355,71145,00010010010111000001110010010010000111000111110111,217
5638,16647,73600,00010010010111000001110010010010000111000111110111,217
6211,17857,76075,00010010010111000001110010010010000111000111110111,217
6775,19247,78555,00010010010111000001110010010010000111000111110111,217
7033,20489,81135,00010010010111000001110010010010000111000111110111,217
7334,21907,83719,00010010010111000001110010010010000111000111110111,217
8136,23732,86299,00010010010111000001110010010010000111000111110111,217
8385,24722,88887,00010010010101000001110010110010000111000111110111,217
8631,25327,91575,00010010010101000001110010110010000111000111110111,217
9077,26395,94230,00010010010101000001110010110010000111000111110111,217
1678,8674,96916,10011010010111000001110011010010000110000011111111,218
