nstrings,nstates,duration_ms,fittest,fitness
1,51,199,10010000111001000000110100101001011010011011110100,194
66,262,1157,10010000111001000000110100101001010010011011100100,200
108,563,1801,10010000110001000000110100101000010010011011100100,203
60,361,2445,10010000110001000110110100101000010010011011100100,206
28,211,3090,10010000110001000110010100101000010100011011110100,210
312,704,3719,10010000110001000010110100101000010100010011111100,210
547,1050,4355,10010000110001000010110100101000010100010011111100,210
786,1491,5000,10010000110001000010110100101000010100010011111100,210
341,1122,5651,10010000110001000110110100100001010101010111111100,211
117,669,6294,10010000110001000011110000100001010100010111111100,212
247,1024,6934,10010000110001000011110000100001010100010111111100,212
407,1469,7573,10010000110001000011110000100001010100010111111100,212
23,258,8201,10010000110101000110110000000000000100010111111100,214
164,707,8819,10010000110101000110110000000000000100010111111100,214
321,1178,9447,10010000110101000110110000000000000100010111111100,214
474,1443,10086,10010000110101000110010000000000000100010111111100,214
604,1659,10724,10010000110101000110010000000000000100010111111100,214
303,1096,11355,10011000110101000111110001010001000101000111111100,215
438,1422,11987,10011000110101000111110001010001000101000111111100,215
580,1687,12624,10011000110101000111110001010001000101000111111100,215
675,1889,13253,10011000110101000111110001010001000101000111111100,215
962,1865,13888,10011000110101000111110001010001000101000111111100,215
1219,2306,14520,10011000110101000111110001010001000101000111111100,215
1338,2706,15158,10011000110101000111110001010001000101000111111100,215
1437,3263,15807,10011000110101000111110001010001000101000111111100,215
1548,3709,16458,10011000110101000111110001010001000101000111111100,215
1677,4085,17118,10011000110101000111110001010001000101000111111100,215
1765,4239,17782,10011000110101000111110001010001000101000111111100,215
1862,4606,18446,10011000110101000111110001010001000101000111111100,215
1996,5326,19114,10011000110101000111110001010001000101000111111100,215
2050,5410,19782,10011000110101000111110001010001000101000111111100,215
2198,5779,20473,10001000110001000011010001000000010100010101111100,215
2320,6294,21150,10001000110001000011010001000000010100010101111100,215
2434,6786,21843,10001000110001000011010001000000010100010101111100,215
463,2593,22534,10001000110001100011010001001000010100010101111100,216
531,2778,23193,10001000110001100011010001001000010100010101111100,216
629,3020,23850,10001000110001100011010001001000010100010101111100,216
819,3357,24509,10001000110001000011010001001000010100110101111100,216
892,3553,25162,10001000110001000011010001001000010100110101111100,216
1073,3955,25826,10001000110001000011010001001000010100110101111100,216
1156,4245,26505,10001000110001000011010001001000010100110101111100,216
1252,3111,27175,10001000110001000011010001001000010100110101111100,216
1349,3426,27841,10001000110001000011010001001000010100110101111100,216
1455,3732,28513,10001000110001000011010001001000010100110101111100,216
1565,4143,29179,10001000110001000011010001001000010100110101111100,216
1755,4452,29850,10001000110001000011010000001000010100110001111100,216
1852,4572,30524,10001000110001000011010000001000010100110001111100,216
2007,4908,31205,10001000010001000011110001010000010100100001111100,216
2085,5225,31896,10001000010001000011110001010000010100100001111100,216
2141,5522,32574,10001000010001000011110001010000010100100001111100,216
2291,5868,33261,10001000010001000011110001010000010100100001111100,216
2373,6015,33959,10001000010001000011110001010000010100100001111100,216
2468,6245,34657,10001000010001000011110001010000010100100001111100,216
2540,6443,35346,10001000010001000011110001010000010100100001111100,216
2618,6829,36049,10001000010001000011110001010000010100100001111100,216
2688,7026,36748,10001000010001000011110001010000010100100001111100,216
2734,7228,37457,10001000010001000011110001010000010100100001111100,216
2799,7459,38158,10001000010001000011110001010000010100100001111100,216
2858,7668,38860,10001000010001000011110001010000010100100001111100,216
2914,7770,39582,10001000010001000011110001010000010100100001111100,216
3002,8109,40307,10001000010001000011110001010000010100100001111100,216
3079,6408,41039,10001000010001000011110001010000010100100001111100,216
3181,6916,41740,10001000010001000011110001010000010100100001111100,216
3364,7436,42445,10001000010001000011110001010000010100100001111100,216
3413,7634,43167,10001000010001000011110001010000010100100001111100,216
3521,7941,43883,10001000010001000011110001010000010100100001111100,216
3567,8230,44592,10001000010001000011110001010000010100100001111100,216
3615,8411,45304,10001000010001000011110001010000010100100001111100,216
3690,8571,46020,10001000010001000011110001010000010100100001111100,216
3913,8963,46755,10001000010001000011110001010000010100100001111100,216
4005,9166,47472,10001000010001000011110001010000010100100001111100,216
4116,9308,48201,10001000010001000011110001010000010100100001111100,216
4197,9499,48926,10001000010001000011110001010000010100100001111100,216
4286,9823,49664,10001000010001000011110001010000010100100001111100,216
4508,10274,50411,10001000010001000011110001010000010100100001111100,216
4683,10619,51154,10001000010001000011110001010000010100100001111100,216
4769,10949,51893,10001000010001000011110001010000010100100001111100,216
4833,11163,52645,10001000010001000011110001010000010100100001111100,216
917,3853,53376,10011010010001000011110001010000010100100010111100,217
995,4077,54039,10011010010001000011110001010000010100100010111100,217
1062,4323,54707,10011010010001000011110001010000010100100010111100,217
1120,3065,55384,10011010010001000011110001010000010100100010111100,217
1179,3399,56048,10001010010001100011110001010000010100100001111100,217
1239,3639,56711,10001010010001100011110001010000010100100001111100,217
1293,3926,57370,10001010010001100011110001010000010100100001111100,217
1339,4099,58041,10001010010001100011110001010000010100100001111100,217
1390,4342,58713,10001010010001100011110001010000010100100001111100,217
1433,4575,59379,10001010010001100011110001010000010100100001111100,217
1496,4743,60044,10001010010001100011110001010000010100100001111100,217
1557,4859,60718,10001010010001100011110001010000010100100001111100,217
1608,4965,61382,10001010010001100011110001010000010100100001111100,217
1653,5081,62051,10001010010001100011110001010000010100100001111100,217
1702,5239,62736,10001010010001100011110001010000010100100001111100,217
1791,5424,63419,10001010010001100011110001010000010100100001111100,217
1858,5622,64101,10001010010001100011110001010000010100100001111100,217
1920,5880,64793,10001010010001100011110001010000010100100001111100,217
1961,6038,65481,10001010010001100011110001010000010100100001111100,217
1961,6161,66169,10001010010001100011110001010000010100100001111100,217
2054,6404,66861,10001010010001100011110001010000010100100001111100,217
2100,6526,67562,10001010010001100011110001010000010100100001111100,217
2168,6685,68263,10001010010001100011110001010000010100000000111100,217
2228,4862,68977,10001010010001100011110001010000010100000000111100,217
2228,5031,69660,10001010010001100011110001010000010100000000111100,217
2309,5290,70340,10001010010001100011110001010000010100000000111100,217
2462,5633,71025,10001010010001100011110001010000010100000000111100,217
2534,5920,71723,10001010010001100011110001010000010100000000111100,217
2648,6164,72416,10001010010001100011110001010000010100000000111100,217
2704,6770,73116,10001010010001100011110001010000010100000000111100,217
2742,6877,73826,10001010010001100011110001010000010100000000111100,217
2788,7133,74532,10001010010001100011110001010000010100000000111100,217
2844,7334,75248,10001010010001100011110001010000010100000000111100,217
2894,7466,75959,10001010010001100011110001010000010100000000111100,217
2954,7657,76669,10001010010001100011110001010000010100000000111100,217
3113,7979,77372,10001010010001100011110001010000010100000000111100,217
3294,8346,78084,10001010010000000011110001010000010100100001111100,217
3363,8523,78801,10001010010000000011110001010000010100100001111100,217
3432,8885,79524,10001010010000000011110001010000010100100001111100,217
3615,9220,80250,10001010010000000011110001010000010100100001111100,217
3689,9344,80987,10001010010000000011110001010000010100100001111100,217
3748,9594,81723,10001010010000000011110001010000010100100001111100,217
3813,10049,82463,10001010010000000011110001010000010100100001011000,217
3856,7906,83211,10001010010000000011110001010000010100100001011000,217
3907,8122,83930,10001010010000000011110001010000010100100001011000,217
3960,8542,84655,10001010010000000011110001010000010100100001011000,217
4005,8767,85384,10001010010000000011110001010000010100100001011000,217
4044,9117,86119,10001010010000000011110001010000010100100001011000,217
4070,9407,86853,10001010010000000011110001010000010100100001011000,217
4127,9515,87586,10001010010000000011110001010000010100100001011000,217
4168,9546,88315,10001010010000000011110001010000010100100001011000,217
4191,9544,89053,10001010010000000011110001010000010100100001011000,217
4244,9760,89779,10001010010000000011110001010000010100100001011000,217
4303,10016,90519,10001010010000000011110001010000010100100001011000,217
4369,10485,91268,10001010010000000011110001010000010100100001011000,217
