nstrings,nstates,duration_ms,fittest,fitness
1,51,207,11110101111110110011101010100010100111101111111101,187
27,198,952,11110101111110010011101010100010100111101111011101,194
41,224,1677,11110101011110010011101010110010100111101111011101,200
138,492,2395,11010101011100010011101010100010100101101111011101,203
124,588,3159,11010101001100010011101010100010101101101111011101,205
159,574,3886,11010101011100010001001010101010101101101111011101,207
126,507,4580,01010101011100010001011010101010101101101111011101,209
74,451,5274,11010101011101010001011010111010101101101111011001,211
26,326,5974,01010101011101010001011010111010101101101011011001,213
53,386,6679,01010101001100010001011010111010101101101011011001,214
141,723,7419,01010101001100010001011010111010101101101011011001,214
211,943,8100,01010101001100010001011010111010101101101011011001,214
90,581,8771,01010101001100010001011000111010101101101011010001,216
166,831,9445,01010101001100010001011000111010101101101011010001,216
202,981,10111,01010101001100010001011000111010101101101011010001,216
82,640,10781,01010100001100010001011000111010001101101011010001,217
141,852,11446,01010101001100010001011000111010001101101011010001,217
203,1032,12120,01010101001000010101011000111010001101101011010001,217
257,1175,12804,01010101001000010101011000111010001101101011010001,217
330,1310,13496,01010101001000010101011000111010001101101011010001,217
414,1464,14266,01010101001000010101011000111010001101011011010001,217
469,960,14945,01010101001000010101011000111010001101011011010001,217
832,1706,15606,01000100001110010001001000111010001101111011010001,217
1165,2371,16280,01000100001110010001001000111010001101111011010001,217
1324,2749,16968,01000100001110010001001000111010001101111011010001,217
1621,3420,17658,01000100000110010001001000111010001101111011010001,217
1656,3932,18364,01000100000110010001001000111010001101111011010001,217
1710,4269,19072,01000100000110010001001000111010001101111011010001,217
1801,4543,19780,01000100000110010001001000111010001101111011010001,217
1840,4904,20498,01000100000110010001001000111010001101111011010001,217
1914,5327,21216,01000100000110010001001000111010001101111011010001,217
1980,5626,21945,01000100000110010001001000111010001101111011010001,217
2310,6278,22672,01000100000010010001001000111010001101011011010001,217
2366,6333,23411,01000100000010010001001000111010001101011011010001,217
2394,6520,24151,01000100000010010001001000111010001101011011010001,217
2444,6980,24899,01000100000010010001001000111010001101011011010001,217
2523,7199,25649,01000100000010010001001000111010001101011011010001,217
2595,7368,26396,01000100000010010001001000111010001101011011010001,217
2653,7720,27146,01000100000010010001001000111010001101011011010001,217
2968,8376,27894,01000100000010010001001000111010001101011011010001,217
3029,8627,28660,01000100000010010001001000111010001101011011010001,217
3221,5606,29447,01000100000010010001001000111010001101011011010001,217
3252,6378,30197,01000100000010010001001000111010001101011011010001,217
3297,6565,30936,01000100000010010001001000111010001101011011010001,217
3371,6993,31691,01000100000010010001001000111010001101011011010001,217
3409,7439,32501,01000100000010010001001000111010001101011011010001,217
3461,7748,33262,01000100000010010001001000111010001101011011010001,217
3483,7932,34024,01000100000010010001001000111010001101011011010001,217
3640,8436,34857,01000100000010010001001000111010001101011011010001,217
3681,8879,35632,01000100000010010001001000111010001101011011010001,217
