nstrings,nstates,duration_ms,fittest,fitness
1,51,210,00100100111000101100110110010001001111001110111000,197
80,324,885,00100100111000101100010110010001001111001110111100,202
54,348,1555,00100100111100101100010110010001000111001110111100,206
20,210,2236,00100100111100101100000110010001011111001010111100,209
78,590,2904,00000100111100101100000110010001010111001010111100,210
87,749,3572,00000100111100101000000110010001110111001010111100,211
61,636,4238,00000101110100101000000110010001110111001010111100,212
17,196,4901,00000101110100101000000110010011110111001010111100,214
99,538,5562,00000101110100101000000110010011110111001010111100,214
293,1169,6225,00000101110100101000000110010010110111001010111100,214
405,1481,6892,00000101110100101000000110010010110111001010111100,214
492,1788,7564,00000101110100101000000110010010110111001010111100,214
200,1030,8238,00000111110101101000000110010011010011001010111100,215
260,1271,8906,00000111110101101000000110010011010011001010111100,215
327,1489,9580,00000101110100101000000110100010010111000010111101,215
405,1831,10253,00000101110100101000000110100010010111000010111101,215
486,2203,10923,00000101110100101000000110100010010111000010111101,215
591,2572,11590,00000101110100101000000110100010010111000010111101,215
679,2868,12268,00000101110100101000000110100010010111000010111101,215
201,1374,12951,00000101110101101000000110010011010111001010111100,216
277,1702,13625,00000101110101101000000110010011010111001010111100,216
338,1419,14301,00000101110101101000000110010011010111001010111100,216
433,2010,14962,00000101110101101000000110010011010111001010111100,216
543,2501,15638,00000101110101101000000110010011010111001010111100,216
577,2689,16316,00000101110101101000000110010011010111001010111100,216
649,2983,17004,00000101110101101000000110010011010111001010111100,216
720,3426,17688,00000101110101101000000110010011010111001010111100,216
744,3582,18382,00000101110101101000000110010011010111001010111100,216
810,3763,19074,00000101110101101000000110010011010111001010111100,216
889,4249,19772,00000101110101101000000110010011010111001010111100,216
944,4575,20479,00000101110101101000000110010011010111001010111100,216
991,4820,21194,00000101110100101000010110100010010111000011111101,216
1048,5028,21904,00000101110100101000010110100010010111000011111101,216
1067,5214,22620,00000101110100101000010110100010010111000011111101,216
1097,5437,23337,00000101110100101000010110100010010111000011111101,216
1183,5754,24062,00000101110100101000010110100010010111000011111101,216
1252,6179,24790,00000101010101101000000110110010010111000010111100,216
1296,6525,25514,00000101010101101000000110110010010111000010111100,216
1339,6778,26251,00000101010101101000000110110010010111000010111100,216
1371,6913,27016,00000101010101101000000110110010010111000010111100,216
1432,7177,27773,00000101010101101000000110100010010111000010111101,216
1478,4556,28535,00000101010101101000000110100010010111000010111101,216
1512,4923,29245,00000101010101101000000110100010010111000010111101,216
1565,5384,29970,00000101010101101000000110100010010111000010111101,216
1628,5632,30682,00000101010101101000000110100010010111000010111101,216
1701,5844,31395,00000101010101101000000110100010010111000010111101,216
1833,6278,32115,00000101010101101000000110100010010111000010111101,216
1928,6554,32838,00000101010101101000000110100010010111000010111101,216
1964,6776,33574,00000101010101101000000110100010010111000010111101,216
2039,7277,34320,00000101010101101000000110100010010111000010111101,216
2125,7747,35076,00000101010101101000000110100010010111000010111101,216
2266,7988,35828,00000101010101101000000110100010010111000010111101,216
2337,8514,36588,00000101010101101000000110100010010111000010111101,216
2442,8778,37350,00000101010101101000000110100010010111000010111101,216
2512,9028,38105,00000101010101101000000110100010010111000010111101,216
2584,9226,38871,00000101010101101000000110100010010111000010111101,216
2635,9625,39645,00000101010101101000000110100010010111000010111101,216
2688,10020,40420,00000101010101101000000110100010010111000010111101,216
2753,10349,41193,00000101010101101000000110100010010111000010111101,216
2840,10690,41973,00000101010101101000000110100010010111000010111101,216
3032,11270,42755,00000101010101101000000110100010010111000010111101,216
3139,8139,43573,00000101010101101000000110100010010111000010111101,216
3211,8688,44334,00000101010101101000000110100010010111000010111101,216
3280,9027,45099,00000101010101101000000110100010010111000010111101,216
682,4869,45849,00000101010101101000000100100010010111000010111100,217
728,5253,46564,00000101010101101000000100100010010111000010111100,217
766,5497,47275,00000101010101101000000100100010010111000010111100,217
788,5837,48002,00000101010101101000000100100010010111000010111100,217
824,5993,48725,00000101010101101000000100100010010111000010111100,217
860,6154,49443,00000101010101101000000100100010010111000010111100,217
897,6524,50181,00000101010101101000000100100010010111000010111100,217
975,6868,50927,00000101010101101000000100100010010111000010111100,217
1008,6961,51702,00000101010101101000000100100010010111000010111100,217
1041,7164,52489,00000101010101101000000100100010010111000010111100,217
1255,7592,53214,00000101010101101000000100100010010111000010111100,217
1318,7769,53977,00000101010101101000000100100010010111000010111100,217
1368,7889,54763,00000101010101101000000100100010010111000010111100,217
1473,8118,55520,00000101010101101000000100100010010111000010111100,217
1492,8258,56266,00000101010101101000000100100010010111000010111100,217
1531,8430,57015,00000101010101101000000100100010010111000010111100,217
1595,8675,57759,00000101010101101000000100100010010111000010111100,217
1628,4997,58527,00000101010101101000000100100010010111000010111100,217
1658,5416,59246,00000101010101101000000100100010010111000010111100,217
1706,5555,59959,00000101010101101000000100100010010111000010111100,217
1754,5896,60674,00000101010101101000000100100010010111000010111100,217
1821,6267,61386,00000101010101101000000100100010010111000010111100,217
1867,6687,62113,00000101010101101000000100100010010111000010111100,217
1940,6882,62839,00000101010101101000000100100010010111000010111100,217
1989,7079,63562,00000101010101101000000100100010010111000010111100,217
2033,7358,64285,00000101010101101000000100100010010111000010111100,217
2104,7590,65012,00000101010101101000000100100010010111000010111100,217
2247,7923,65746,00000101010101101000000100100010010111000010111100,217
2289,8257,66488,00000101010101101000000100100010010111000010111100,217
2349,8544,67227,00000101010101101000000100100010010111000010111100,217
2394,8779,67979,00000101010101101000000100100010010111000010111100,217
334,2594,68714,00000101010101101000010100100010010111000011111101,218
