nstrings,nstates,duration_ms,fittest,fitness
1,51,209,10001100011111000110110111001110000011010011001000,183
13,140,985,00000100011111000110110111001110000011010011001000,193
40,303,1692,00000000011111000110110111001111000011010011001000,200
40,319,2452,00000101011111000110110111001101000011010011101000,205
108,532,3189,00000101011111000110110101001101000011010111101000,208
172,886,3867,00010101011101000110110101001101000111010011101000,209
135,820,4553,00010101011101000110010101001101000011010001101100,210
88,666,5243,00010101011111000110010101001101000111010001101100,211
151,877,5993,00010101001111000110010101001101000111010011101100,212
298,1020,6675,00010101001111000110010101001101000111010011101100,212
433,1557,7422,00010101011111001110010101001101000111010001101100,212
589,2058,8111,00010101001111000110010101001101000111010011101100,212
193,1521,8814,00010101011111000110010001001101000111010001101110,213
270,1721,9577,00010101011111000110010001001101000111010001101110,213
510,2409,10335,00010101011111000110010001001101000111010001101110,213
137,1149,11105,00100101001111000110010001001101000011010101101010,214
187,1284,11796,00100101001111000110010001001101000011010101101010,214
256,1510,12506,00100101001111000110010001001101000011010101101010,214
351,1770,13242,00100101001111000110010001001101000011010101101010,214
78,718,13950,00100001001111000110010001001101000011011101101010,215
152,978,14630,00100001001111000110010001001101000011011101101010,215
221,790,15314,00100001001111000110010001001101000011011101101010,215
274,1157,16087,00100001001111000110010001001101000011011101101010,215
325,1373,16851,00100001001111000110010001001101000011011101101010,215
575,2001,17561,00010001011101000010010001000001000101001011101110,215
632,2281,18363,00010001011101000010010001000001000101001011101110,215
690,2515,19056,00010001011101000010010001000001000101001011101110,215
725,2660,19774,00010001011101000010010001000001000101001011101110,215
725,2756,20524,00010001011101000010010001000001000101001011101110,215
814,3061,21253,00010001011101000010010001000001000101001011101110,215
862,3384,22024,00010001011101000010010001000001000101001011101110,215
945,3680,22745,00010001011101000010010001000001000101001011101110,215
1036,3988,23448,00010001011101000010010001000001000101001011101110,215
1111,4177,24171,00010001011101000010010001000001000101001011101110,215
1181,4610,24881,00010001011101000010010001000001000101001011101110,215
1271,4857,25596,00010001011101000010010001000001000101001011101110,215
1380,5104,26376,00010001011101000010010001000001000101001011101110,215
