nstrings,nstates,duration_ms,fittest,fitness
1,51,210,10010100011000000111010011111111011000110111011100,192
40,268,2775,10010110011000000111010001111111010000110111011100,203
76,478,5239,10010110011100000111010001111101010100110111011100,208
269,978,7668,10010010011100000111110001111011010010110101011100,211
574,1829,10033,10011110011100000101110001111110010111100111011100,212
786,2508,12411,10011110011100000101110001110101010111100110001100,213
858,2173,14791,10011110011100010101110001110100010111100110001100,215
619,1997,17147,10010010011100010111110001010001010111100100001100,216
1075,2923,19467,10010010011100010111110001010001010111100100001100,216
1613,4338,21832,10010010011100000111110001010000010111000100001100,216
369,1797,24197,10011010010000000011110001010001010111000110101100,217
588,2726,26435,10011010010000000011110001010001010111000110101100,217
728,3428,28778,10011010010000000011110001010001010111000110101100,217
1315,4564,31298,10011010011000000001110001010001010111000100101100,217
1454,4977,33694,10011010011000000001110001010001010111000100101100,217
1650,5745,35992,10011010011000000001110001010001010111000100101100,217
2210,6445,38324,10011010011000000001110001010001010111100100101100,217
2662,7328,40630,10011010011000000001110001010001010111000100101100,217
3412,8060,43050,10011010011000000001110001010001010111000100101100,217
3833,8947,45513,10011010011000000001110001010001010111000100101100,217
4149,9567,47923,10011010011000000001110001010001010111100100101100,217
5622,7687,50367,10011010011000000001110001010001010111100100101100,217
6485,9602,52660,10001010010001000011110001010001010101100100111100,217
7025,10845,55028,10001010010001000011110001010001010101100100111100,217
7391,11936,57542,10001010010001000011110001010001010101100100111100,217
7691,13131,60041,10001010010001000011110001010001010101100100111100,217
8167,14064,62482,10001010010001000011110001010001010101100100111100,217
8339,14927,64929,10001010010001000011110001010001010101100100111100,217
8639,15685,67464,10001010010001000011110001010001010101100100111100,217
8888,16373,70084,10001010010001000011110001010001010101100100111100,217
9344,17387,72627,10001010010001000011110001010001010101100100111100,217
10540,19128,75205,10001010010001000011110001010001010101100100111100,217
11059,20669,77823,10001010010001000011110001010001010101100100111100,217
11437,21806,80443,10001010010001000011110001010001010101100100111100,217
11912,23156,83043,10001010010001000011110001010001010101100100111100,217
12438,24084,85680,10001010010001000011110001010001010101100100111100,217
13097,25159,88289,10001010010001000011110001010001010101100100111100,217
13587,26551,90955,10001010010001000011110001010001010101100100111100,217
14010,27144,93651,10001010010001000011110001010001010101100100111100,217
14471,27829,96258,10001010010001000011110001010001010101100100111100,217
15031,29142,98908,10001010010001000011110001010001010101100100111100,217
15421,19100,101702,10001010010001000011110001010001010101100100111100,217
15720,20309,104275,10001010010001000011110001010001010101100100111100,217
16074,21763,106873,10001010010001000011110001010001010101100100111100,217
