step,duration_ms,fittest,fitness
0,2,19978,189
25000000,13681,1774537116,214
50000000,27596,1774537116,214
75000000,41523,1774537116,214
100000000,55107,1774537116,214
125000000,69236,1774537116,214
150000000,83295,1774537116,214
175000000,97343,1774537116,214
200000000,111298,1774537116,214
225000000,125192,1774537116,214
250000000,139269,1774537116,214
275000000,153345,1774537116,214
300000000,167222,1774537116,214
325000000,180841,1774537116,214
350000000,194537,1774537116,214
375000000,208399,1774537116,214
400000000,221921,1774537116,214
425000000,235926,1774537116,214
450000000,249901,1774537116,214
475000000,263675,1774537116,214
500000000,277203,1774537116,214
525000000,291023,1774537116,214
550000000,304809,1774537116,214
575000000,318486,1774537116,214
600000000,332299,1774537116,214
625000000,346230,1774537116,214
650000000,360058,1774537116,214
675000000,373662,1774537116,214
700000000,387482,1774537116,214
725000000,401459,1774537116,214
750000000,415258,1774537116,214
775000000,429104,1774537116,214
800000000,442857,1774537116,214
825000000,455701,1774537116,214
850000000,468299,1774537116,214
875000000,480805,1774537116,214
900000000,493482,1774537116,214
925000000,505899,1774537116,214
950000000,518321,1774537116,214
975000000,530744,1774537116,214
1000000000,543169,1774537116,214
1025000000,555596,1774537116,214
1050000000,568031,1774537116,214
1075000000,580459,1774537116,214
1100000000,592884,1774537116,214
1125000000,605312,1774537116,214
