step,duration_ms,fittest,fitness
0,1,72712,195
25000000,8744,18446744071636272796,214
50000000,17509,18446744072978450076,214
75000000,26255,18446744072978450076,214
100000000,35004,18446744072710014876,214
125000000,43766,18446744072710014876,214
150000000,52510,18446744072710014876,214
175000000,61263,18446744071636272796,214
200000000,70032,18446744072710014620,214
225000000,78776,18446744072710014876,214
250000000,87520,18446744072710014876,214
275000000,96289,18446744072978450076,214
300000000,105037,18446744072710014620,214
325000000,113812,18446744071636272796,214
350000000,122567,18446744071636272796,214
375000000,131317,18446744072978450076,214
400000000,140093,18446744072710014876,214
425000000,148842,18446744071636273052,214
450000000,157593,18446744072978450076,214
475000000,166361,18446744072710014876,214
500000000,175105,18446744072710014620,214
525000000,184000,18446744072978450076,214
550000000,192768,18446744072978450076,214
575000000,201516,18446744072710014620,214
600000000,210291,18446744071636272796,214
625000000,219041,18446744072978450076,214
650000000,227791,18446744071636272796,214
675000000,236564,18446744072710014876,214
700000000,245323,18446744072710014620,214
725000000,254071,18446744071636272796,214
750000000,262851,18446744072710014620,214
775000000,271600,18446744071636272796,214
800000000,280361,18446744072710014620,214
825000000,289119,18446744072710014876,214
850000000,297871,18446744072978450076,214
875000000,306641,18446744072710014620,214
900000000,315397,18446744072710014876,214
925000000,324148,18446744071636273052,214
950000000,332915,18446744072978450076,214
975000000,341661,18446744072710014876,214
1000000000,350410,18446744072710014620,214
1025000000,359179,18446744072710014876,214
1050000000,367929,18446744071636272796,214
1075000000,376696,18446744071636273052,214
1100000000,385454,18446744072710014876,214
1125000000,394207,18446744071636273052,214
1150000000,402979,18446744072710014620,214
1175000000,411732,18446744071636272796,214
1200000000,420483,18446744072710014620,214
1225000000,429263,18446744071636272796,214
1250000000,438019,18446744072978450076,214
1275000000,446767,18446744072710014876,214
1300000000,455547,18446744071636273052,214
1325000000,464295,18446744071636272796,214
1350000000,473070,18446744072710014620,214
1375000000,481819,18446744072978450076,214
1400000000,490523,18446744072710014876,214
1425000000,499260,18446744071636272796,214
1450000000,507979,18446744072978450076,214
1475000000,516699,18446744071636273052,214
1500000000,525412,18446744072978450076,214
1525000000,534112,18446744071636273052,214
1550000000,542822,18446744072710014620,214
1575000000,551525,18446744072978450076,214
1600000000,560229,18446744072710014876,214
1625000000,568957,18446744072978450076,214
1650000000,577661,18446744071636272796,214
1675000000,586362,18446744072710014876,214
1700000000,595069,18446744072978450076,214
1725000000,603774,18446744072710014620,214
