step,duration_ms,fittest,fitness
0,1,26449,187
25000000,8747,130563679,213
50000000,17509,130563679,213
75000000,26259,130563679,213
100000000,35009,130563679,213
125000000,43771,130563679,213
150000000,52515,130563679,213
175000000,61269,130563679,213
200000000,70036,130563679,213
225000000,78781,130563679,213
250000000,87524,130563679,213
275000000,96294,130563679,213
300000000,105041,130563679,213
325000000,113817,130563679,213
350000000,122570,130563679,213
375000000,131322,130563679,213
400000000,140099,130563679,213
425000000,148847,130563679,213
450000000,157599,130563679,213
475000000,166368,130563679,213
500000000,175113,130563679,213
525000000,184009,130563679,213
550000000,192778,130563679,213
575000000,201524,130563679,213
600000000,210292,130563679,213
625000000,219050,130563679,213
650000000,227800,130563679,213
675000000,236573,130563679,213
700000000,245325,130563679,213
725000000,254080,130563679,213
750000000,262860,130563679,213
775000000,271610,130563679,213
800000000,280363,130563679,213
825000000,289129,130563679,213
850000000,297880,130563679,213
875000000,306650,130563679,213
900000000,315406,130563679,213
925000000,324156,130563679,213
950000000,332923,130563679,213
975000000,341669,130563679,213
1000000000,350417,130563679,213
1025000000,359186,130563679,213
1050000000,367936,130563679,213
1075000000,376691,130563679,213
1100000000,385461,130563679,213
1125000000,394215,130563679,213
1150000000,402986,130563679,213
1175000000,411740,130563679,213
1200000000,420490,130563679,213
1225000000,429270,130563679,213
1250000000,438026,130563679,213
1275000000,446775,130563679,213
1300000000,455555,130563679,213
1325000000,464303,130563679,213
1350000000,473077,130563679,213
1375000000,481815,130563679,213
1400000000,490517,130563679,213
1425000000,499220,130563679,213
1450000000,507935,130563679,213
1475000000,516644,130563679,213
1500000000,525346,130563679,213
1525000000,534045,130563679,213
1550000000,542747,130563679,213
1575000000,551446,130563679,213
1600000000,560148,130563679,213
1625000000,568864,130563679,213
1650000000,577569,130563679,213
1675000000,586271,130563679,213
1700000000,594971,130563679,213
1725000000,603674,130563679,213
