step,duration_ms,fittest,fitness
0,2,211618,186
25000000,13065,2029184044,211
50000000,25892,1778050092,211
75000000,38718,1760740396,211
100000000,51554,2046485548,211
125000000,64408,1761264684,211
150000000,77030,2029708332,211
175000000,89542,2046485548,211
200000000,102023,1240654892,211
225000000,114465,1760748588,211
250000000,126873,1761272876,211
275000000,139300,1761264684,211
300000000,151714,2029175852,211
325000000,164146,2029700140,211
350000000,176571,2029184044,211
375000000,188995,2045961260,211
400000000,201412,2029708332,211
425000000,213841,1778050092,211
450000000,226257,2029708332,211
475000000,238700,2029700140,211
500000000,251120,1760748588,211
525000000,263536,1760740396,211
550000000,275961,18446744073323078560,211
575000000,288374,18446744073218223008,211
600000000,300795,18446744073352438688,211
625000000,313221,18446744073339593632,211
650000000,325640,18446744073218223008,211
675000000,338055,18446744073352440736,211
700000000,350515,18446744073322816416,211
725000000,362960,18446744073352438688,211
750000000,375388,18446744073322816416,211
775000000,387803,18446744073356632992,211
800000000,400235,18446744073323078560,211
825000000,412653,18446744073356632992,211
850000000,425082,18446744073322816416,211
875000000,437497,18446744073352440736,211
900000000,449921,18446744073322816416,211
925000000,462350,2046485548,211
950000000,474781,2029175852,211
975000000,487203,2029708332,211
1000000000,499633,2029175852,211
1025000000,512051,1760740396,211
1050000000,524479,2029700140,211
1075000000,536903,1240654892,211
1100000000,549328,1761241132,211
1125000000,561757,1777525804,211
1150000000,574171,18446744073352440736,211
1175000000,586602,18446744073322816416,211
1200000000,599028,18446744073339593632,211
1225000000,611224,18446744073352440736,211
