step,duration_ms,fittest,fitness
0,1,35721,190
25000000,10575,18446744071636272796,214
50000000,21169,18446744072710014620,214
75000000,31761,18446744071636272796,214
100000000,42352,18446744072978450076,214
125000000,52946,18446744072978450076,214
150000000,63545,18446744072978450076,214
175000000,74141,18446744071636273052,214
200000000,84741,18446744072710014620,214
225000000,95341,18446744072978450076,214
250000000,105940,18446744072710014620,214
275000000,116558,18446744071636272796,214
300000000,127158,18446744072710014876,214
325000000,137756,18446744072710014876,214
350000000,148355,18446744071636272796,214
375000000,158954,18446744071636272796,214
400000000,169553,18446744072978450076,214
425000000,180155,18446744071636272796,214
450000000,190772,18446744072978450076,214
475000000,201370,18446744071636272796,214
500000000,211968,18446744071636272796,214
525000000,222566,18446744072710014876,214
550000000,233165,18446744071636272796,214
575000000,243763,18446744071636273052,214
600000000,254364,18446744072978450076,214
625000000,264981,18446744072710014620,214
650000000,275581,18446744071636273052,214
675000000,286184,18446744072710014620,214
700000000,296784,18446744072710014620,214
725000000,307382,18446744072978450076,214
750000000,317982,18446744072710014876,214
775000000,328580,18446744072710014620,214
800000000,339177,18446744072978450076,214
825000000,349775,18446744071636273052,214
850000000,360372,18446744071636273052,214
875000000,370971,18446744072710014620,214
900000000,381569,18446744072978450076,214
925000000,392166,18446744072978450076,214
950000000,402763,18446744071636273052,214
975000000,413361,18446744071636272796,214
1000000000,423977,18446744071636273052,214
1025000000,434576,18446744071636273052,214
1050000000,445175,18446744071636272796,214
1075000000,455775,18446744071636273052,214
1100000000,466376,18446744072710014876,214
1125000000,476975,18446744072710014876,214
1150000000,487584,18446744072710014620,214
1175000000,498183,18446744072710014620,214
1200000000,508797,18446744071636273052,214
1225000000,519404,18446744072710014620,214
1250000000,530003,18446744072978450076,214
1275000000,540600,18446744071636273052,214
1300000000,551198,18446744072710014876,214
1325000000,561798,18446744071636273052,214
1350000000,572413,18446744071636273052,214
1375000000,583015,18446744072978450076,214
1400000000,593613,18446744072710014620,214
1425000000,604208,18446744072710014876,214
