step,duration_ms,fittest,fitness
0,2,147671,198
25000000,11568,1774537116,214
50000000,23154,1774537116,214
75000000,34549,1774537116,214
100000000,46009,1774537116,214
125000000,57541,1774537116,214
150000000,68888,1774537116,214
175000000,80250,1774537116,214
200000000,91651,1774537116,214
225000000,103119,1774537116,214
250000000,114521,1774537116,214
275000000,126034,1774537116,214
300000000,137510,1774537116,214
325000000,149109,1774537116,214
350000000,160457,1774537116,214
375000000,171939,1774537116,214
400000000,183398,1774537116,214
425000000,194883,1774537116,214
450000000,206303,1774537116,214
475000000,217987,1774537116,214
500000000,229684,1774537116,214
525000000,241322,1774537116,214
550000000,252966,1774537116,214
575000000,264252,1774537116,214
600000000,275812,1774537116,214
625000000,287433,1774537116,214
650000000,298861,1774537116,214
675000000,310642,1774537116,214
700000000,322409,1774537116,214
725000000,333945,1774537116,214
750000000,346233,1774537116,214
775000000,357915,1774537116,214
800000000,369559,1774537116,214
825000000,381360,1774537116,214
850000000,393171,1774537116,214
875000000,404958,1774537116,214
900000000,416718,1774537116,214
925000000,428345,1774537116,214
950000000,439898,1774537116,214
975000000,451633,1774537116,214
1000000000,463256,1774537116,214
1025000000,474780,1774537116,214
1050000000,486615,1774537116,214
1075000000,498359,1774537116,214
1100000000,510191,1774537116,214
1125000000,521714,1774537116,214
1150000000,533171,1774537116,214
1175000000,544699,1774537116,214
1200000000,555960,1774537116,214
1225000000,567390,1774537116,214
1250000000,578775,1774537116,214
1275000000,590037,1774537116,214
1300000000,601317,1774537116,214
