step,duration_ms,fittest,fitness
0,1,82689,197
25000000,10636,18446744072584024577,213
50000000,21283,1021956609,213
75000000,31928,18446744072584026625,213
100000000,42577,1021956609,213
125000000,53222,18446744072584024577,213
150000000,63872,1021958657,213
175000000,74513,1021958657,213
200000000,85165,18446744072584024577,213
225000000,95810,18446744072584026625,213
250000000,106457,18446744072584026625,213
275000000,117106,18446744072584026625,213
300000000,127751,18446744072584024577,213
325000000,138402,18446744072584026625,213
350000000,149051,1021956609,213
375000000,159700,1021956609,213
400000000,170344,1021956609,213
425000000,181068,18446744072584026625,213
450000000,191709,18446744072584026625,213
475000000,202358,1021956609,213
500000000,213008,1021956609,213
525000000,223655,1021958657,213
550000000,234295,1021956609,213
575000000,244943,1021958657,213
600000000,255591,1021956609,213
625000000,266239,1021956609,213
650000000,276900,1021956609,213
675000000,287543,18446744072584024577,213
700000000,298195,1021958657,213
725000000,308842,18446744072584026625,213
750000000,319490,1021958657,213
775000000,330138,18446744072584026625,213
800000000,340783,18446744072584026625,213
825000000,351436,18446744072584024577,213
850000000,362082,1021958657,213
875000000,372731,18446744072584024577,213
900000000,383372,1021958657,213
925000000,394020,18446744072584026625,213
950000000,404665,1021956609,213
975000000,415320,18446744072584026625,213
1000000000,425967,18446744072584026625,213
1025000000,436617,1021958657,213
1050000000,447264,1021956609,213
1075000000,457913,18446744072584024577,213
1100000000,468563,18446744072584026625,213
1125000000,479248,1021956609,213
1150000000,489898,18446744072584026625,213
1175000000,500542,1021956609,213
1200000000,511195,18446744072584024577,213
1225000000,521839,1021956609,213
1250000000,532489,1021958657,213
1275000000,543137,1021956609,213
1300000000,553780,18446744072584024577,213
1325000000,564431,18446744072584026625,213
1350000000,575079,1021958657,213
1375000000,585726,18446744072584026625,213
1400000000,596371,1021958657,213
1425000000,607013,18446744072584024577,213
