step,duration_ms,fittest,fitness
0,2,226409,199
25000000,9383,398474443,211
50000000,18835,130563679,213
75000000,28353,130563679,213
100000000,37607,130563679,213
125000000,46858,130563679,213
150000000,56127,130563679,213
175000000,65380,130563679,213
200000000,74631,130563679,213
225000000,84009,130563679,213
250000000,93347,130563679,213
275000000,102600,130563679,213
300000000,111964,130563679,213
325000000,121361,130563679,213
350000000,130614,130563679,213
375000000,139867,130563679,213
400000000,149186,130563679,213
425000000,158439,130563679,213
450000000,167691,130563679,213
475000000,177010,130563679,213
500000000,186262,130563679,213
525000000,195615,130563679,213
550000000,205054,130563679,213
575000000,214310,130563679,213
600000000,223565,130563679,213
625000000,232820,130563679,213
650000000,242076,130563679,213
675000000,251331,130563679,213
700000000,260587,130563679,213
725000000,269910,130563679,213
750000000,279232,130563679,213
775000000,288487,130563679,213
800000000,297913,130563679,213
825000000,307168,130563679,213
850000000,316424,130563679,213
875000000,325633,130563679,213
900000000,334809,130563679,213
925000000,344135,130563679,213
950000000,353461,130563679,213
975000000,362821,130563679,213
1000000000,372131,130563679,213
1025000000,381446,130563679,213
1050000000,390777,130563679,213
1075000000,400177,130563679,213
1100000000,409444,130563679,213
1125000000,418712,130563679,213
1150000000,428418,130563679,213
1175000000,437905,130563679,213
1200000000,447311,130563679,213
1225000000,456814,130563679,213
1250000000,466269,130563679,213
1275000000,475624,130563679,213
1300000000,484881,130563679,213
1325000000,494269,130563679,213
1350000000,503763,130563679,213
1375000000,513019,130563679,213
1400000000,522273,130563679,213
1425000000,531592,130563679,213
1450000000,540997,130563679,213
1475000000,550247,130563679,213
1500000000,559512,130563679,213
1525000000,568922,130563679,213
1550000000,578297,130563679,213
1575000000,587547,130563679,213
1600000000,596911,130563679,213
1625000000,606162,130563679,213
