step,duration_ms,fittest,fitness
0,1,59841,188
25000000,12440,1021956609,213
50000000,24868,1021956609,213
75000000,37299,18446744072584026625,213
100000000,49734,18446744072584024577,213
125000000,62166,1021958657,213
150000000,74599,18446744072584024577,213
175000000,87029,18446744072584026625,213
200000000,99458,1021956609,213
225000000,111890,1021958657,213
250000000,124319,18446744072584026625,213
275000000,136750,1021956609,213
300000000,149181,1021956609,213
325000000,161610,18446744072584024577,213
350000000,174044,1021958657,213
375000000,186474,1021956609,213
400000000,198904,1021956609,213
425000000,211335,1021958657,213
450000000,223765,18446744072584024577,213
475000000,236194,1021956609,213
500000000,248624,1021956609,213
525000000,261059,1021956609,213
550000000,273490,1021956609,213
575000000,285920,1021956609,213
600000000,298350,1021958657,213
625000000,310782,18446744072584024577,213
650000000,323213,1021956609,213
675000000,335644,18446744072584026625,213
700000000,348074,18446744072584024577,213
725000000,360503,18446744072584024577,213
750000000,372934,18446744072584026625,213
775000000,385364,1021956609,213
800000000,397795,18446744072584024577,213
825000000,410228,1021956609,213
850000000,422659,1021956609,213
875000000,435091,1021958657,213
900000000,447523,1021956609,213
925000000,459954,18446744072584024577,213
950000000,472389,1021956609,213
975000000,484819,18446744072584026625,213
1000000000,497245,1021958657,213
1025000000,509677,18446744072584026625,213
1050000000,522108,18446744072584024577,213
1075000000,534538,1021956609,213
1100000000,546969,1021958657,213
1125000000,559404,1021956609,213
1150000000,571833,18446744072584026625,213
1175000000,584260,1021958657,213
1200000000,596688,18446744072584024577,213
1225000000,609055,18446744072584026625,213
