step,duration_ms,fittest,fitness
0,1,70870,190
25000000,11505,1774537116,214
50000000,23069,1774537116,214
75000000,34336,1774537116,214
100000000,45937,1774537116,214
125000000,57353,1774537116,214
150000000,68689,1774537116,214
175000000,80119,1774537116,214
200000000,91522,1774537116,214
225000000,103060,1774537116,214
250000000,114509,1774537116,214
275000000,125907,1774537116,214
300000000,137399,1774537116,214
325000000,148933,1774537116,214
350000000,160418,1774537116,214
375000000,171837,1774537116,214
400000000,183302,1774537116,214
425000000,194859,1774537116,214
450000000,206415,1774537116,214
475000000,218056,1774537116,214
500000000,229691,1774537116,214
525000000,241246,1774537116,214
550000000,252823,1774537116,214
575000000,264384,1774537116,214
600000000,275876,1774537116,214
625000000,287434,1774537116,214
650000000,299073,1774537116,214
675000000,310873,1774537116,214
700000000,322371,1774537116,214
725000000,334276,1774537116,214
750000000,346305,1774537116,214
775000000,358040,1774537116,214
800000000,369772,1774537116,214
825000000,381506,1774537116,214
850000000,393283,1774537116,214
875000000,405220,1774537116,214
900000000,416871,1774537116,214
925000000,428462,1774537116,214
950000000,440047,1774537116,214
975000000,451762,1774537116,214
1000000000,463316,1774537116,214
1025000000,475078,1774537116,214
1050000000,486824,1774537116,214
1075000000,498520,1774537116,214
1100000000,510269,1774537116,214
1125000000,521795,1774537116,214
1150000000,533392,1774537116,214
1175000000,545132,1774537116,214
1200000000,557267,1774537116,214
1225000000,569242,1774537116,214
1250000000,581066,1774537116,214
1275000000,592905,1774537116,214
1300000000,604740,1774537116,214
