step,duration_ms,fittest,fitness
0,2,3967,188
25000000,10589,18446744072978450076,214
50000000,21256,18446744071636273052,214
75000000,31920,18446744072978450076,214
100000000,42584,18446744072710014876,214
125000000,53246,18446744072978450076,214
150000000,63910,18446744072710014876,214
175000000,74580,18446744072978450076,214
200000000,85241,18446744072710014620,214
225000000,95914,18446744072978450076,214
250000000,106580,18446744071636272796,214
275000000,117249,18446744072710014876,214
300000000,127922,18446744072710014620,214
325000000,138593,18446744072978450076,214
350000000,149257,18446744071636273052,214
375000000,159928,18446744071636273052,214
400000000,170600,18446744072710014620,214
425000000,181269,18446744072710014876,214
450000000,192012,18446744072710014620,214
475000000,202676,18446744072978450076,214
500000000,213346,18446744072978450076,214
525000000,224019,18446744072978450076,214
550000000,234686,18446744072978450076,214
575000000,245348,18446744071636272796,214
600000000,256019,18446744072978450076,214
625000000,266689,18446744072978450076,214
650000000,277358,18446744071636273052,214
675000000,288040,18446744072710014876,214
700000000,298704,18446744071636272796,214
725000000,309378,18446744072978450076,214
750000000,320045,18446744072710014620,214
775000000,330716,18446744072710014876,214
800000000,341383,18446744071636273052,214
825000000,352057,18446744072710014876,214
850000000,362723,18446744072710014876,214
875000000,373390,18446744072710014620,214
900000000,384062,18446744071636273052,214
925000000,394723,18446744071636272796,214
950000000,405390,18446744072710014876,214
975000000,416054,18446744071636272796,214
1000000000,426727,18446744072710014876,214
1025000000,437393,18446744071636273052,214
1050000000,448061,18446744072710014876,214
1075000000,458729,18446744071636272796,214
1100000000,469395,18446744072710014876,214
1125000000,480061,18446744072710014876,214
1150000000,490764,18446744071636272796,214
1175000000,501433,18446744072710014876,214
1200000000,512095,18446744072710014876,214
1225000000,522767,18446744072710014876,214
1250000000,533430,18446744071636272796,214
1275000000,544095,18446744072978450076,214
1300000000,554761,18446744071636273052,214
1325000000,565426,18446744072710014876,214
1350000000,576090,18446744072978450076,214
1375000000,586757,18446744071636272796,214
1400000000,597424,18446744071636273052,214
1425000000,608085,18446744071636272796,214
