step,duration_ms,fittest,fitness
0,2,192198,201
25000000,11645,18446744072710014876,214
50000000,22921,18446744071636272796,214
75000000,34274,18446744072710014620,214
100000000,45815,18446744071636273052,214
125000000,57220,18446744071636273052,214
150000000,68559,18446744071636273052,214
175000000,79831,18446744072710014620,214
200000000,91103,18446744072978450076,214
225000000,102604,18446744071636272796,214
250000000,113876,18446744072978450076,214
275000000,125148,18446744071636273052,214
300000000,136421,18446744071636273052,214
325000000,147694,18446744072978450076,214
350000000,158968,18446744071636272796,214
375000000,170370,18446744072978450076,214
400000000,181841,18446744072710014876,214
425000000,193117,18446744071636273052,214
450000000,204628,18446744072710014876,214
475000000,215906,18446744071636273052,214
500000000,227185,18446744072710014620,214
525000000,238727,18446744072978450076,214
550000000,250389,18446744072978450076,214
575000000,261791,18446744072710014620,214
600000000,273137,18446744071636272796,214
625000000,284504,18446744072710014876,214
650000000,295782,18446744072710014876,214
675000000,307224,18446744071636272796,214
700000000,318635,18446744072710014620,214
725000000,329984,18446744072710014620,214
750000000,341305,18446744072710014620,214
775000000,352650,18446744072978450076,214
800000000,363996,18446744071636273052,214
825000000,375274,18446744072710014876,214
850000000,386544,18446744072710014876,214
875000000,397524,18446744072978450076,214
900000000,408652,18446744071636273052,214
925000000,419629,18446744072978450076,214
950000000,430611,18446744072978450076,214
975000000,441587,18446744072978450076,214
1000000000,452500,18446744072978450076,214
1025000000,463083,18446744072978450076,214
1050000000,473859,18446744072710014620,214
1075000000,484611,18446744071636273052,214
1100000000,495199,18446744071636273052,214
1125000000,505790,18446744072710014876,214
1150000000,516384,18446744071636273052,214
1175000000,526976,18446744071636272796,214
1200000000,537571,18446744072710014876,214
1225000000,548167,18446744072710014620,214
1250000000,558770,18446744072710014876,214
1275000000,569367,18446744072978450076,214
1300000000,579961,18446744071636272796,214
1325000000,590554,18446744072710014876,214
1350000000,601153,18446744071636273052,214
