step,duration_ms,fittest,fitness
0,2,7673,189
25000000,8715,18446744072584024577,213
50000000,17491,1021958657,213
75000000,26010,1021956609,213
100000000,34492,18446744072584024577,213
125000000,42996,1021958657,213
150000000,51478,18446744072584026625,213
175000000,59963,18446744072584026625,213
200000000,68466,1021956609,213
225000000,76952,1021958657,213
250000000,85436,18446744072584024577,213
275000000,93942,1021958657,213
300000000,102423,18446744072584024577,213
325000000,110936,1021956609,213
350000000,119443,1021956609,213
375000000,127928,1021956609,213
400000000,136437,18446744072584024577,213
425000000,144923,1021958657,213
450000000,153407,1021958657,213
475000000,161915,18446744072584026625,213
500000000,170483,18446744072584026625,213
525000000,179031,1021958657,213
550000000,187543,18446744072584026625,213
575000000,196024,1021956609,213
600000000,204540,18446744072584026625,213
625000000,213021,1021958657,213
650000000,221507,1021956609,213
675000000,230015,18446744072584024577,213
700000000,238501,18446744072584026625,213
725000000,246980,1021958657,213
750000000,255488,1021956609,213
775000000,264001,1021956609,213
800000000,272491,18446744072584024577,213
825000000,280992,18446744072584024577,213
850000000,289478,1021958657,213
875000000,297965,18446744072584026625,213
900000000,306466,1021956609,213
925000000,314947,1021958657,213
950000000,323454,18446744072584026625,213
975000000,331951,18446744072584024577,213
1000000000,340433,1021956609,213
1025000000,348935,18446744072584026625,213
1050000000,357424,18446744072584026625,213
1075000000,365905,1021958657,213
1100000000,374407,18446744072584024577,213
1125000000,382890,1021958657,213
1150000000,391381,1021956609,213
1175000000,399886,1021956609,213
1200000000,408368,1021956609,213
1225000000,416887,1021958657,213
1250000000,425396,1021956609,213
1275000000,433879,18446744072584024577,213
1300000000,442361,18446744072584026625,213
1325000000,450868,1021958657,213
1350000000,459357,1021956609,213
1375000000,467853,18446744072584024577,213
1400000000,476389,18446744072584026625,213
1425000000,484900,1021956609,213
1450000000,493483,1021958657,213
1475000000,502124,18446744072584026625,213
1500000000,510610,18446744072584026625,213
1525000000,519125,18446744072584024577,213
1550000000,527608,1021956609,213
1575000000,536090,18446744072584024577,213
1600000000,544590,1021956609,213
1625000000,553073,1021958657,213
1650000000,561553,18446744072584026625,213
1675000000,570078,1021956609,213
1700000000,578559,18446744072584026625,213
1725000000,587059,18446744072584026625,213
1750000000,595554,1021956609,213
1775000000,604037,18446744072584024577,213
