step,duration_ms,fittest,fitness
0,2,240763,196
25000000,13260,1748207948,211
50000000,26758,1748207948,211
75000000,40302,1748207948,211
100000000,53874,1748207948,211
125000000,67254,2016643404,211
150000000,80641,2033961053,211
175000000,93939,2016643420,211
200000000,107167,18446744073173185601,212
225000000,120454,18446744073173185601,212
250000000,133673,18446744073307397209,212
275000000,147151,18446744073173185601,212
300000000,160593,18446744073307397209,212
325000000,173969,18446744073307397209,212
350000000,187187,18446744073173185601,212
375000000,200507,18446744073173185601,212
400000000,213822,18446744073307397209,212
425000000,227038,18446744073307397209,212
450000000,240324,18446744073173185601,212
475000000,253543,18446744073307397209,212
500000000,266877,18446744073307397209,212
525000000,280580,18446744073307397209,212
550000000,293866,18446744073307397209,212
575000000,307087,18446744073307397209,212
600000000,320433,18446744073307397209,212
625000000,333964,18446744073307397209,212
650000000,347395,18446744073173185601,212
675000000,360590,18446744073307397209,212
700000000,373872,18446744073173185601,212
725000000,387290,18446744073173185601,212
750000000,400509,18446744073173185601,212
775000000,413793,18446744073173185601,212
800000000,427067,18446744073173185601,212
825000000,440509,18446744073173185601,212
850000000,453931,18446744073173185601,212
875000000,467332,18446744073173185601,212
900000000,480550,18446744073173185601,212
925000000,494004,18446744073173185601,212
950000000,507333,18446744073173185601,212
975000000,520762,18446744073173185601,212
1000000000,533978,18446744073173185601,212
1025000000,547263,18446744073307397209,212
1050000000,560550,18446744073307397209,212
1075000000,573772,18446744073307397209,212
1100000000,587059,18446744073173185601,212
1125000000,600279,18446744073173185601,212
