step,duration_ms,fittest,fitness
0,2,61039,192
25000000,13752,18446744073173185601,212
50000000,26978,18446744073307397209,212
75000000,40204,18446744073173185601,212
100000000,53874,18446744073173185601,212
125000000,67415,18446744073307397209,212
150000000,81169,18446744073173185601,212
175000000,94773,18446744073173185601,212
200000000,108578,18446744073307397209,212
225000000,122390,18446744073173185601,212
250000000,136026,18446744073307397209,212
275000000,149608,18446744073173185601,212
300000000,163160,18446744073307397209,212
325000000,176557,18446744073173185601,212
350000000,190044,18446744073307397209,212
375000000,203712,18446744073307397209,212
400000000,217255,18446744073173185601,212
425000000,230938,18446744073173185601,212
450000000,244643,18446744073307397209,212
475000000,258162,18446744073173185601,212
500000000,271522,18446744073307397209,212
525000000,285244,18446744073173185601,212
550000000,299047,18446744073173185601,212
575000000,312752,18446744073307397209,212
600000000,326043,18446744073173185601,212
625000000,339482,18446744073173185601,212
650000000,352902,18446744073173185601,212
675000000,366165,18446744073307397209,212
700000000,379559,18446744073307397209,212
725000000,392886,18446744073307397209,212
750000000,406142,18446744073307397209,212
775000000,419492,18446744073173185601,212
800000000,432757,18446744073173185601,212
825000000,446207,18446744073307397209,212
850000000,459843,18446744073173185601,212
875000000,473071,18446744073173185601,212
900000000,486625,18446744073173185601,212
925000000,499957,18446744073173185601,212
950000000,513428,18446744073173185601,212
975000000,526722,18446744073307397209,212
1000000000,539952,18446744073307397209,212
1025000000,553246,18446744073173185601,212
1050000000,566542,18446744073307397209,212
1075000000,579838,18446744073307397209,212
1100000000,593064,18446744073307397209,212
1125000000,606428,18446744073173185601,212
