step,duration_ms,fittest,fitness
0,1,228857,198
25000000,9330,1774537116,214
50000000,18601,1774537116,214
75000000,27874,1774537116,214
100000000,37147,1774537116,214
125000000,46418,1774537116,214
150000000,55868,1774537116,214
175000000,65207,1774537116,214
200000000,74479,1774537116,214
225000000,83752,1774537116,214
250000000,93214,1774537116,214
275000000,102721,1774537116,214
300000000,112119,1774537116,214
325000000,121621,1774537116,214
350000000,131155,1774537116,214
375000000,140554,1774537116,214
400000000,150228,1774537116,214
425000000,159636,1774537116,214
450000000,169226,1774537116,214
475000000,178855,1774537116,214
500000000,188451,1774537116,214
525000000,197899,1774537116,214
550000000,207222,1774537116,214
575000000,216764,1774537116,214
600000000,226195,1774537116,214
625000000,235587,1774537116,214
650000000,245122,1774537116,214
675000000,254657,1774537116,214
700000000,264329,1774537116,214
725000000,273899,1774537116,214
750000000,283370,1774537116,214
775000000,292809,1774537116,214
800000000,302408,1774537116,214
825000000,312148,1774537116,214
850000000,321687,1774537116,214
875000000,331131,1774537116,214
900000000,340670,1774537116,214
925000000,350180,1774537116,214
950000000,359884,1774537116,214
975000000,369482,1774537116,214
1000000000,379349,1774537116,214
1025000000,388995,1774537116,214
1050000000,398723,1774537116,214
1075000000,408486,1774537116,214
1100000000,417983,1774537116,214
1125000000,427619,1774537116,214
1150000000,437404,1774537116,214
1175000000,446990,1774537116,214
1200000000,456658,1774537116,214
1225000000,466378,1774537116,214
1250000000,476077,1774537116,214
1275000000,486056,1774537116,214
1300000000,495777,1774537116,214
1325000000,505306,1774537116,214
1350000000,515229,1774537116,214
1375000000,525007,1774537116,214
1400000000,534629,1774537116,214
1425000000,544195,1774537116,214
1450000000,553760,1774537116,214
1475000000,563419,1774537116,214
1500000000,573253,1774537116,214
1525000000,582944,1774537116,214
1550000000,592416,1774537116,214
1575000000,601830,1774537116,214
