step,duration_ms,fittest,fitness
0,1,147425,194
25000000,10620,1021958657,213
50000000,21279,1021958657,213
75000000,31932,1021958657,213
100000000,42586,18446744072584024577,213
125000000,53239,1021956609,213
150000000,63896,1021956609,213
175000000,74543,18446744072584024577,213
200000000,85201,18446744072584026625,213
225000000,95853,1021958657,213
250000000,106504,18446744072584024577,213
275000000,117166,1021958657,213
300000000,127820,18446744072584024577,213
325000000,138478,18446744072584026625,213
350000000,149132,1021956609,213
375000000,159793,1021958657,213
400000000,170447,18446744072584026625,213
425000000,181176,18446744072584024577,213
450000000,191829,1021956609,213
475000000,202485,18446744072584024577,213
500000000,213143,1021956609,213
525000000,223796,1021956609,213
550000000,234451,18446744072584026625,213
575000000,245103,18446744072584026625,213
600000000,255764,18446744072584026625,213
625000000,266420,18446744072584024577,213
650000000,277085,1021956609,213
675000000,287737,1021958657,213
700000000,298394,18446744072584024577,213
725000000,309051,1021958657,213
750000000,319704,1021958657,213
775000000,330361,18446744072584026625,213
800000000,341018,1021956609,213
825000000,351678,18446744072584026625,213
850000000,362331,18446744072584024577,213
875000000,372989,1021958657,213
900000000,383640,1021958657,213
925000000,394296,18446744072584026625,213
950000000,404948,1021958657,213
975000000,415606,18446744072584026625,213
1000000000,426266,1021958657,213
1025000000,436919,1021956609,213
1050000000,447578,1021956609,213
1075000000,458231,1021956609,213
1100000000,468890,1021958657,213
1125000000,479582,1021956609,213
1150000000,490238,18446744072584026625,213
1175000000,500891,1021958657,213
1200000000,511550,1021956609,213
1225000000,522202,1021958657,213
1250000000,532853,18446744072584026625,213
1275000000,543514,18446744072584026625,213
1300000000,554165,18446744072584024577,213
1325000000,564825,1021958657,213
1350000000,575480,1021956609,213
1375000000,586135,18446744072584024577,213
1400000000,596788,1021956609,213
1425000000,607448,18446744072584024577,213
