step,duration_ms,fittest,fitness
0,2,162007,195
25000000,11750,18446744073339593632,211
50000000,23012,18446744073322816416,211
75000000,34275,18446744073352440736,211
100000000,45849,18446744073339593632,211
125000000,57336,18446744073322816416,211
150000000,68834,18446744073322816416,211
175000000,80642,18446744073322816416,211
200000000,92246,18446744073323078560,211
225000000,104025,2046485548,211
250000000,115733,1761241132,211
275000000,127361,2046485548,211
300000000,139071,2029708332,211
325000000,150586,1777525804,211
350000000,162108,1778050092,211
375000000,173509,1761241132,211
400000000,185014,1760748588,211
425000000,196456,1760748588,211
450000000,208085,2029184044,211
475000000,219771,1761264684,211
500000000,231410,18446744073356632992,211
525000000,243075,18446744073339593632,211
550000000,254598,18446744073352440736,211
575000000,265993,18446744073352438688,211
600000000,277556,18446744073339593632,211
625000000,289165,18446744073339593632,211
650000000,300958,18446744073339593632,211
675000000,312592,18446744073339593632,211
700000000,323919,18446744073218223008,211
725000000,335353,18446744073322816416,211
750000000,346917,18446744073352438688,211
775000000,358585,18446744073218223008,211
800000000,370288,18446744073218223008,211
825000000,381914,18446744073218223008,211
850000000,393175,18446744073323078560,211
875000000,404437,18446744073218223008,211
900000000,415824,18446744073356632992,211
925000000,427085,18446744073322816416,211
950000000,438571,18446744073218223008,211
975000000,450033,18446744073322816416,211
1000000000,461478,18446744073339593632,211
1025000000,472740,18446744073352438688,211
1050000000,484187,18446744073322816416,211
1075000000,495516,18446744073352440736,211
1100000000,506975,18446744073356632992,211
1125000000,518349,18446744073322816416,211
1150000000,529610,18446744073352438688,211
1175000000,540887,18446744073323078560,211
1200000000,552203,18446744073352438688,211
1225000000,563533,18446744073322816416,211
1250000000,574797,18446744073352440736,211
1275000000,586126,18446744073352440736,211
1300000000,597389,18446744073218222496,211
1325000000,608686,18446744073352438688,211
