step,duration_ms,fittest,fitness
0,2,223056,188
25000000,9698,18446744073307397209,212
50000000,19426,18446744073307397209,212
75000000,29315,18446744073173185601,212
100000000,39010,18446744073173185601,212
125000000,48651,18446744073307397209,212
150000000,58340,18446744073307397209,212
175000000,67856,18446744073307397209,212
200000000,77448,18446744073173185601,212
225000000,87012,18446744073173185601,212
250000000,96869,18446744073173185601,212
275000000,106601,18446744073173185601,212
300000000,116448,18446744073307397209,212
325000000,126110,18446744073173185601,212
350000000,135362,18446744073307397209,212
375000000,144614,18446744073173185601,212
400000000,153866,18446744073307397209,212
425000000,163715,18446744073307397209,212
450000000,173549,18446744073173185601,212
475000000,182901,18446744073173185601,212
500000000,192157,18446744073173185601,212
525000000,201415,18446744073307397209,212
550000000,210673,18446744073307397209,212
575000000,219930,18446744073307397209,212
600000000,229187,18446744073173185601,212
625000000,238580,18446744073307397209,212
650000000,247837,18446744073173185601,212
675000000,257096,18446744073307397209,212
700000000,266422,18446744073173185601,212
725000000,275681,18446744073173185601,212
750000000,284940,18446744073173185601,212
775000000,294199,18446744073173185601,212
800000000,303458,18446744073173185601,212
825000000,312841,18446744073173185601,212
850000000,322203,18446744073173185601,212
875000000,331592,18446744073173185601,212
900000000,340852,18446744073307397209,212
925000000,350276,18446744073307397209,212
950000000,359711,18446744073307397209,212
975000000,369028,18446744073173185601,212
1000000000,378288,18446744073173185601,212
1025000000,387548,18446744073173185601,212
1050000000,396808,18446744073173185601,212
1075000000,406068,18446744073173185601,212
1100000000,415395,18446744073173185601,212
1125000000,424657,18446744073173185601,212
1150000000,433918,18446744073173185601,212
1175000000,443180,18446744073173185601,212
1200000000,452443,18446744073307397209,212
1225000000,461771,18446744073307397209,212
1250000000,471034,18446744073307397209,212
1275000000,480297,18446744073307397209,212
1300000000,489560,18446744073307397209,212
1325000000,498823,18446744073173185601,212
1350000000,508086,18446744073173185601,212
1375000000,517349,18446744073307397209,212
1400000000,526613,18446744073307397209,212
1425000000,535939,18446744073307397209,212
1450000000,545442,18446744073307397209,212
1475000000,554706,18446744073173185601,212
1500000000,564092,18446744073173185601,212
1525000000,573357,18446744073173185601,212
1550000000,582623,18446744073173185601,212
1575000000,591888,18446744073173185601,212
1600000000,601221,18446744073307397209,212
