step,duration_ms,fittest,fitness
0,1,66204,199
25000000,12418,18446744072710014876,214
50000000,24877,18446744071636273052,214
75000000,37306,18446744072978450076,214
100000000,49768,18446744072978450076,214
125000000,62197,18446744072978450076,214
150000000,74650,18446744071636272796,214
175000000,87081,18446744072710014620,214
200000000,99538,18446744072978450076,214
225000000,111974,18446744072978450076,214
250000000,124388,18446744071636272796,214
275000000,136801,18446744072978450076,214
300000000,149219,18446744071636272796,214
325000000,161632,18446744072978450076,214
350000000,174060,18446744072710014620,214
375000000,186475,18446744072710014620,214
400000000,198889,18446744071636273052,214
425000000,211304,18446744072710014620,214
450000000,223734,18446744071636273052,214
475000000,236192,18446744072978450076,214
500000000,248606,18446744072978450076,214
525000000,261031,18446744072978450076,214
550000000,273446,18446744072710014620,214
575000000,285860,18446744071636273052,214
600000000,298274,18446744072710014620,214
625000000,310687,18446744072710014876,214
650000000,323101,18446744072978450076,214
675000000,335520,18446744072710014620,214
700000000,347934,18446744072978450076,214
725000000,360348,18446744071636272796,214
750000000,372761,18446744071636273052,214
775000000,385172,18446744071636273052,214
800000000,397584,18446744072978450076,214
825000000,410011,18446744072710014620,214
850000000,422427,18446744072710014876,214
875000000,434846,18446744071636273052,214
900000000,447260,18446744071636273052,214
925000000,459674,18446744072710014876,214
950000000,472101,18446744072710014876,214
975000000,484516,18446744071636272796,214
1000000000,496928,18446744072978450076,214
1025000000,509341,18446744072978450076,214
1050000000,521754,18446744071636272796,214
1075000000,534167,18446744072710014620,214
1100000000,546579,18446744071636273052,214
1125000000,558991,18446744072710014876,214
1150000000,571418,18446744071636272796,214
1175000000,583831,18446744071636272796,214
1200000000,596243,18446744072710014620,214
1225000000,608657,18446744072710014876,214
