step,duration_ms,fittest,fitness
0,2,237909,187
25000000,13652,18446744072710014620,214
50000000,27609,18446744071636273052,214
75000000,41529,18446744072710014876,214
100000000,55156,18446744072978450076,214
125000000,69233,18446744072978450076,214
150000000,83288,18446744071636272796,214
175000000,97386,18446744071636272796,214
200000000,111331,18446744072978450076,214
225000000,125237,18446744072710014876,214
250000000,139329,18446744072978450076,214
275000000,153394,18446744072978450076,214
300000000,167205,18446744071636273052,214
325000000,180842,18446744072978450076,214
350000000,194557,18446744072710014620,214
375000000,208411,18446744072710014620,214
400000000,221991,18446744071636273052,214
425000000,235964,18446744071636273052,214
450000000,249896,18446744071636272796,214
475000000,263661,18446744071636272796,214
500000000,277196,18446744072710014876,214
525000000,291011,18446744071636272796,214
550000000,304822,18446744072710014620,214
575000000,318510,18446744072710014876,214
600000000,332358,18446744071636273052,214
625000000,346292,18446744071636272796,214
650000000,360053,18446744072978450076,214
675000000,373657,18446744072710014620,214
700000000,387536,18446744072710014620,214
725000000,401455,18446744072710014620,214
750000000,415318,18446744072978450076,214
775000000,429118,18446744072710014876,214
800000000,442889,18446744072710014876,214
825000000,455679,18446744072978450076,214
850000000,468259,18446744071636272796,214
875000000,480785,18446744071636273052,214
900000000,493433,18446744071636273052,214
925000000,505948,18446744072978450076,214
950000000,518390,18446744072978450076,214
975000000,530853,18446744072978450076,214
1000000000,543295,18446744072978450076,214
1025000000,555735,18446744071636272796,214
1050000000,568179,18446744071636273052,214
1075000000,580620,18446744071636272796,214
1100000000,593045,18446744071636272796,214
1125000000,605491,18446744072710014620,214
