step,duration_ms,fittest,fitness
0,2,190431,190
25000000,11377,1774537116,214
50000000,22947,1774537116,214
75000000,34219,1774537116,214
100000000,45618,1774537116,214
125000000,57106,1774537116,214
150000000,68510,1774537116,214
175000000,79848,1774537116,214
200000000,91120,1774537116,214
225000000,102390,1774537116,214
250000000,113891,1774537116,214
275000000,125162,1774537116,214
300000000,136432,1774537116,214
325000000,147704,1774537116,214
350000000,158976,1774537116,214
375000000,170250,1774537116,214
400000000,181718,1774537116,214
425000000,193119,1774537116,214
450000000,204395,1774537116,214
475000000,215904,1774537116,214
500000000,227181,1774537116,214
525000000,238545,1774537116,214
550000000,249996,1774537116,214
575000000,261657,1774537116,214
600000000,273056,1774537116,214
625000000,284490,1774537116,214
650000000,295767,1774537116,214
675000000,307144,1774537116,214
700000000,318555,1774537116,214
725000000,329897,1774537116,214
750000000,341289,1774537116,214
775000000,352565,1774537116,214
800000000,363909,1774537116,214
825000000,375251,1774537116,214
850000000,386526,1774537116,214
875000000,397745,1774537116,214
900000000,408727,1774537116,214
925000000,419847,1774537116,214
950000000,430821,1774537116,214
975000000,441798,1774537116,214
1000000000,452769,1774537116,214
1025000000,463697,1774537116,214
1050000000,474631,1774537116,214
1075000000,485438,1774537116,214
1100000000,496047,1774537116,214
1125000000,506694,1774537116,214
1150000000,517301,1774537116,214
1175000000,527907,1774537116,214
1200000000,538509,1774537116,214
1225000000,549109,1774537116,214
1250000000,559715,1774537116,214
1275000000,570330,1774537116,214
1300000000,580942,1774537116,214
1325000000,591537,1774537116,214
1350000000,602147,1774537116,214
