step,duration_ms,fittest,fitness
0,3,206775,179
25000000,9709,1761264684,211
50000000,19445,2029700140,211
75000000,29341,1509090348,211
100000000,39050,2029700140,211
125000000,48705,1760716844,211
150000000,58400,2029175852,211
175000000,67924,2046485548,211
200000000,77527,1761264684,211
225000000,87101,2046485548,211
250000000,96967,1777525804,211
275000000,106706,1761272876,211
300000000,116551,2029184044,211
325000000,126221,1761241132,211
350000000,135482,2029700140,211
375000000,144743,1509090348,211
400000000,154008,1761272876,211
425000000,163878,1240654892,211
450000000,173705,2029708332,211
475000000,183142,1760740396,211
500000000,192936,1240654892,211
525000000,202643,1240654892,211
550000000,212522,1760740396,211
575000000,222399,2029175852,211
600000000,231936,2029175852,211
625000000,241687,2045961260,211
650000000,251302,2029700140,211
675000000,260885,2029175852,211
700000000,270356,1760748588,211
725000000,279863,1240654892,211
750000000,289459,2029175852,211
775000000,298856,2045961260,211
800000000,308573,1761272876,211
825000000,318371,2029184044,211
850000000,327862,1760740396,211
875000000,337835,2045961260,211
900000000,347352,1761241132,211
925000000,356984,1761272876,211
950000000,366668,2029184044,211
975000000,376197,2029708332,211
1000000000,385806,1761264684,211
1025000000,395231,1777525804,211
1050000000,404622,2029700140,211
1075000000,414057,1760716844,211
1100000000,423786,1761241132,211
1125000000,433118,2029184044,211
1150000000,442731,1778050092,211
1175000000,452563,1761241132,211
1200000000,462488,1760716844,211
1225000000,471922,1777525804,211
1250000000,481302,1761264684,211
1275000000,490698,1240654892,211
1300000000,500288,2046485548,211
1325000000,509925,2029700140,211
1350000000,519259,2029184044,211
1375000000,528789,2029175852,211
1400000000,538266,1760716844,211
1425000000,548066,1761264684,211
1450000000,557415,2029700140,211
1475000000,566878,1509090348,211
1500000000,576208,1760716844,211
1525000000,585693,1761264684,211
1550000000,595269,1778050092,211
1575000000,604814,2029175852,211
