step,duration_ms,fittest,fitness
0,2,56447,192
25000000,13460,1774537116,214
50000000,26982,1774537116,214
75000000,40386,1774537116,214
100000000,53864,1774537116,214
125000000,67155,1774537116,214
150000000,80526,1774537116,214
175000000,94003,1774537116,214
200000000,107349,1774537116,214
225000000,120804,1774537116,214
250000000,134229,1774537116,214
275000000,147772,1774537116,214
300000000,161199,1774537116,214
325000000,174584,1774537116,214
350000000,188108,1774537116,214
375000000,201477,1774537116,214
400000000,215214,1774537116,214
425000000,228830,1774537116,214
450000000,242512,1774537116,214
475000000,255930,1774537116,214
500000000,269436,1774537116,214
525000000,283070,1774537116,214
550000000,296630,1774537116,214
575000000,310408,1774537116,214
600000000,323908,1774537116,214
625000000,338159,1774537116,214
650000000,351987,1774537116,214
675000000,365714,1774537116,214
700000000,379469,1774537116,214
725000000,393249,1774537116,214
750000000,407197,1774537116,214
775000000,420833,1774537116,214
800000000,434396,1774537116,214
825000000,448022,1774537116,214
850000000,461695,1774537116,214
875000000,475411,1774537116,214
900000000,489223,1774537116,214
925000000,502976,1774537116,214
950000000,516550,1774537116,214
975000000,529949,1774537116,214
1000000000,543828,1774537116,214
1025000000,557970,1774537116,214
1050000000,572009,1774537116,214
1075000000,585892,1774537116,214
1100000000,599828,1774537116,214
1125000000,613596,1774537116,214
