step,duration_ms,fittest,fitness
0,1,119529,192
25000000,10572,18446744072584024577,213
50000000,21172,18446744072584026625,213
75000000,31774,1021956609,213
100000000,42377,1021958657,213
125000000,52981,18446744072584024577,213
150000000,63583,1021956609,213
175000000,74185,18446744072584026625,213
200000000,84785,18446744072584026625,213
225000000,95386,18446744072584026625,213
250000000,105989,1021958657,213
275000000,116590,1021956609,213
300000000,127190,18446744072584026625,213
325000000,137792,1021956609,213
350000000,148393,1021956609,213
375000000,158993,18446744072584026625,213
400000000,169598,18446744072584026625,213
425000000,180199,1021958657,213
450000000,190801,18446744072584026625,213
475000000,201400,18446744072584026625,213
500000000,212002,18446744072584026625,213
525000000,222604,1021958657,213
550000000,233203,1021958657,213
575000000,243805,1021958657,213
600000000,254409,1021956609,213
625000000,265011,1021958657,213
650000000,275612,1021956609,213
675000000,286212,18446744072584024577,213
700000000,296814,18446744072584024577,213
725000000,307416,18446744072584026625,213
750000000,318018,1021956609,213
775000000,328620,1021958657,213
800000000,339222,18446744072584024577,213
825000000,349822,18446744072584024577,213
850000000,360423,1021956609,213
875000000,371025,18446744072584024577,213
900000000,381626,18446744072584024577,213
925000000,392227,1021958657,213
950000000,402828,18446744072584024577,213
975000000,413432,1021958657,213
1000000000,424036,18446744072584026625,213
1025000000,434637,1021958657,213
1050000000,445240,18446744072584026625,213
1075000000,455841,18446744072584024577,213
1100000000,466445,18446744072584026625,213
1125000000,477048,18446744072584026625,213
1150000000,487649,1021958657,213
1175000000,498247,1021958657,213
1200000000,508848,18446744072584024577,213
1225000000,519449,1021956609,213
1250000000,530050,1021956609,213
1275000000,540652,18446744072584026625,213
1300000000,551254,18446744072584024577,213
1325000000,561859,1021956609,213
1350000000,572460,18446744072584024577,213
1375000000,583060,1021958657,213
1400000000,593661,18446744072584024577,213
1425000000,604258,18446744072584026625,213
