step,duration_ms,fittest,fitness
0,2,149729,194
25000000,12440,18446744072584024577,213
50000000,24872,18446744072584024577,213
75000000,37306,1021956609,213
100000000,49746,18446744072584026625,213
125000000,62178,1021958657,213
150000000,74608,18446744072584026625,213
175000000,87038,1021956609,213
200000000,99473,18446744072584026625,213
225000000,111922,18446744072584026625,213
250000000,124357,18446744072584024577,213
275000000,136796,1021958657,213
300000000,149240,18446744072584024577,213
325000000,161680,1021956609,213
350000000,174133,18446744072584026625,213
375000000,186577,18446744072584026625,213
400000000,199019,18446744072584024577,213
425000000,211458,18446744072584026625,213
450000000,223915,18446744072584026625,213
475000000,236398,1021956609,213
500000000,248840,1021958657,213
525000000,261282,1021956609,213
550000000,273736,18446744072584026625,213
575000000,286175,18446744072584024577,213
600000000,298617,18446744072584026625,213
625000000,311057,1021956609,213
650000000,323496,18446744072584026625,213
675000000,335940,1021958657,213
700000000,348381,1021956609,213
725000000,360821,1021958657,213
750000000,373262,1021958657,213
775000000,385700,1021958657,213
800000000,398138,1021956609,213
825000000,410580,1021958657,213
850000000,423031,18446744072584026625,213
875000000,435482,1021956609,213
900000000,447931,1021958657,213
925000000,460378,1021956609,213
950000000,472830,1021956609,213
975000000,485271,1021958657,213
1000000000,497710,1021958657,213
1025000000,510150,18446744072584024577,213
1050000000,522589,1021958657,213
1075000000,535028,18446744072584026625,213
1100000000,547468,1021958657,213
1125000000,559906,1021958657,213
1150000000,572356,18446744072584026625,213
1175000000,584796,1021958657,213
1200000000,597236,18446744072584026625,213
1225000000,609676,1021958657,213
