step,duration_ms,fittest,fitness
0,2,157794,196
25000000,13425,18446744073307397209,212
50000000,26246,18446744073173185601,212
75000000,38699,18446744073173185601,212
100000000,51178,18446744073173185601,212
125000000,63599,18446744073173185601,212
150000000,76145,18446744073173185601,212
175000000,88957,18446744073173185601,212
200000000,101767,18446744073173185601,212
225000000,114222,18446744073173185601,212
250000000,126636,18446744073173185601,212
275000000,139060,18446744073173185601,212
300000000,151481,18446744073173185601,212
325000000,163937,18446744073307397209,212
350000000,176352,18446744073307397209,212
375000000,188776,18446744073307397209,212
400000000,201190,18446744073173185601,212
425000000,213613,18446744073173185601,212
450000000,226024,18446744073173185601,212
475000000,238459,18446744073173185601,212
500000000,250879,18446744073307397209,212
525000000,263302,18446744073173185601,212
550000000,275717,18446744073307397209,212
575000000,288140,18446744073173185601,212
600000000,300558,18446744073307397209,212
625000000,313015,18446744073173185601,212
650000000,325436,18446744073307397209,212
675000000,337851,18446744073307397209,212
700000000,350310,18446744073307397209,212
725000000,362752,18446744073307397209,212
750000000,375181,18446744073307397209,212
775000000,387601,18446744073307397209,212
800000000,400032,18446744073307397209,212
825000000,412448,18446744073173185601,212
850000000,424876,18446744073307397209,212
875000000,437288,18446744073307397209,212
900000000,449715,18446744073307397209,212
925000000,462133,18446744073307397209,212
950000000,474576,18446744073307397209,212
975000000,486997,18446744073173185601,212
1000000000,499425,18446744073307397209,212
1025000000,511841,18446744073173185601,212
1050000000,524268,18446744073307397209,212
1075000000,536683,18446744073307397209,212
1100000000,549133,18446744073307397209,212
1125000000,561553,18446744073307397209,212
1150000000,573980,18446744073173185601,212
1175000000,586410,18446744073173185601,212
1200000000,598872,18446744073307397209,212
1225000000,611154,18446744073173185601,212
