step,duration_ms,fittest,fitness
0,1,121547,189
25000000,12417,18446744072584026625,213
50000000,24900,1021956609,213
75000000,37354,18446744072584024577,213
100000000,49836,18446744072584024577,213
125000000,62314,18446744072584026625,213
150000000,74759,1021956609,213
175000000,87242,1021956609,213
200000000,99697,1021958657,213
225000000,112158,1021958657,213
250000000,124599,1021958657,213
275000000,137059,18446744072584024577,213
300000000,149506,1021958657,213
325000000,162002,1021956609,213
350000000,174500,1021958657,213
375000000,186956,18446744072584026625,213
400000000,199406,1021956609,213
425000000,211901,1021958657,213
450000000,224394,18446744072584026625,213
475000000,236855,18446744072584024577,213
500000000,249301,18446744072584024577,213
525000000,261782,1021958657,213
550000000,274227,1021958657,213
575000000,286687,18446744072584026625,213
600000000,299141,1021956609,213
625000000,311593,1021956609,213
650000000,324050,18446744072584026625,213
675000000,336493,1021956609,213
700000000,348947,18446744072584024577,213
725000000,361393,1021956609,213
750000000,373842,1021958657,213
775000000,386286,18446744072584026625,213
800000000,398741,1021956609,213
825000000,411201,1021958657,213
850000000,423667,18446744072584026625,213
875000000,436112,18446744072584024577,213
900000000,448565,18446744072584024577,213
925000000,461027,1021956609,213
950000000,473482,18446744072584024577,213
975000000,485925,1021956609,213
1000000000,498376,1021958657,213
1025000000,510811,1021958657,213
1050000000,523259,18446744072584026625,213
1075000000,535700,1021958657,213
1100000000,548149,1021956609,213
1125000000,560622,18446744072584026625,213
1150000000,573060,18446744072584024577,213
1175000000,585509,1021956609,213
1200000000,597958,1021956609,213
1225000000,610490,1021956609,213
