step,duration_ms,fittest,fitness
0,2,44767,201
25000000,11688,18446744072978450076,214
50000000,22967,18446744071636273052,214
75000000,34358,18446744071636272796,214
100000000,45905,18446744072710014876,214
125000000,57345,18446744071636272796,214
150000000,68623,18446744072978450076,214
175000000,79969,18446744071636272796,214
200000000,91249,18446744072978450076,214
225000000,102668,18446744072978450076,214
250000000,114039,18446744072978450076,214
275000000,125319,18446744071636272796,214
300000000,136600,18446744072710014620,214
325000000,147881,18446744072978450076,214
350000000,159162,18446744071636273052,214
375000000,170557,18446744072710014620,214
400000000,182048,18446744072978450076,214
425000000,193329,18446744071636272796,214
450000000,204845,18446744072710014620,214
475000000,216163,18446744072710014620,214
500000000,227447,18446744072710014876,214
525000000,239021,18446744071636273052,214
550000000,250687,18446744072710014620,214
575000000,262119,18446744071636273052,214
600000000,273418,18446744071636273052,214
625000000,284877,18446744072978450076,214
650000000,296158,18446744071636273052,214
675000000,307634,18446744072710014620,214
700000000,319048,18446744072710014620,214
725000000,330373,18446744072978450076,214
750000000,341754,18446744071636272796,214
775000000,353100,18446744072710014620,214
800000000,364446,18446744072710014620,214
825000000,375726,18446744072710014876,214
850000000,387006,18446744071636272796,214
875000000,398003,18446744071636273052,214
900000000,409136,18446744071636273052,214
925000000,420115,18446744071636272796,214
950000000,431100,18446744072978450076,214
975000000,442076,18446744071636273052,214
1000000000,453022,18446744072710014876,214
1025000000,463962,18446744072978450076,214
1050000000,474900,18446744072710014876,214
1075000000,485671,18446744071636272796,214
1100000000,496265,18446744071636272796,214
1125000000,506860,18446744072710014620,214
1150000000,517458,18446744072710014620,214
1175000000,528054,18446744071636272796,214
1200000000,538655,18446744072710014620,214
1225000000,549254,18446744071636272796,214
1250000000,559863,18446744071636273052,214
1275000000,570462,18446744071636272796,214
1300000000,581062,18446744071636273052,214
1325000000,591661,18446744072978450076,214
1350000000,602260,18446744072978450076,214
