step,duration_ms,fittest,fitness
0,2,183006,196
25000000,9579,18446744072710014620,214
50000000,18884,18446744072978450076,214
75000000,28360,18446744071636272796,214
100000000,37616,18446744071636273052,214
125000000,46874,18446744071636272796,214
150000000,56147,18446744071636272796,214
175000000,65404,18446744072978450076,214
200000000,74662,18446744072978450076,214
225000000,84129,18446744072710014620,214
250000000,93384,18446744071636273052,214
275000000,102640,18446744072710014620,214
300000000,112052,18446744071636273052,214
325000000,121411,18446744072710014876,214
350000000,130669,18446744071636272796,214
375000000,139994,18446744072978450076,214
400000000,149252,18446744072710014876,214
425000000,158511,18446744071636272796,214
450000000,167769,18446744072710014620,214
475000000,177094,18446744071636272796,214
500000000,186352,18446744071636272796,214
525000000,195856,18446744072710014620,214
550000000,205292,18446744071636273052,214
575000000,214560,18446744071636273052,214
600000000,223848,18446744072978450076,214
625000000,233107,18446744071636272796,214
650000000,242369,18446744072710014620,214
675000000,251654,18446744071636273052,214
700000000,260981,18446744072978450076,214
725000000,270344,18446744072710014876,214
750000000,279604,18446744072710014876,214
775000000,288864,18446744071636272796,214
800000000,298294,18446744071636273052,214
825000000,307554,18446744071636272796,214
850000000,316813,18446744072978450076,214
875000000,325944,18446744071636273052,214
900000000,335275,18446744071636272796,214
925000000,344538,18446744072710014620,214
950000000,353869,18446744072710014620,214
975000000,363281,18446744072978450076,214
1000000000,372547,18446744072710014876,214
1025000000,381932,18446744071636273052,214
1050000000,391201,18446744072710014620,214
1075000000,400603,18446744072978450076,214
1100000000,409873,18446744072710014876,214
1125000000,419265,18446744072710014620,214
1150000000,428920,18446744072710014620,214
1175000000,438341,18446744072710014620,214
1200000000,447847,18446744071636272796,214
1225000000,457355,18446744071636272796,214
1250000000,466724,18446744072710014876,214
1275000000,476084,18446744072978450076,214
1300000000,485347,18446744072978450076,214
1325000000,494871,18446744072710014876,214
1350000000,504238,18446744072710014876,214
1375000000,513498,18446744072710014620,214
1400000000,522824,18446744071636272796,214
1425000000,532102,18446744072978450076,214
1450000000,541494,18446744071636272796,214
1475000000,550751,18446744072710014620,214
1500000000,560090,18446744072710014876,214
1525000000,569478,18446744072710014620,214
1550000000,578820,18446744072978450076,214
1575000000,588130,18446744071636273052,214
1600000000,597447,18446744072710014620,214
1625000000,606704,18446744072710014620,214
