step,duration_ms,fittest,fitness
0,1,19537,191
25000000,8717,1021958657,213
50000000,17442,18446744072584026625,213
75000000,26166,18446744072584026625,213
100000000,34889,1021956609,213
125000000,43609,18446744072584026625,213
150000000,52329,1021958657,213
175000000,61046,18446744072584024577,213
200000000,69765,18446744072584024577,213
225000000,78484,18446744072584026625,213
250000000,87203,1021958657,213
275000000,95923,18446744072584024577,213
300000000,104661,18446744072584024577,213
325000000,113381,18446744072584024577,213
350000000,122100,1021956609,213
375000000,130821,1021956609,213
400000000,139545,18446744072584026625,213
425000000,148269,18446744072584024577,213
450000000,156993,18446744072584026625,213
475000000,165718,1021956609,213
500000000,174462,18446744072584024577,213
525000000,183186,18446744072584024577,213
550000000,191909,18446744072584026625,213
575000000,200633,18446744072584024577,213
600000000,209356,18446744072584026625,213
625000000,218081,18446744072584026625,213
650000000,226804,1021958657,213
675000000,235528,1021956609,213
700000000,244253,18446744072584024577,213
725000000,252978,18446744072584026625,213
750000000,261720,18446744072584024577,213
775000000,270446,18446744072584026625,213
800000000,279171,18446744072584026625,213
825000000,287896,1021956609,213
850000000,296620,18446744072584024577,213
875000000,305344,1021958657,213
900000000,314069,1021956609,213
925000000,322791,1021958657,213
950000000,331515,18446744072584024577,213
975000000,340238,1021958657,213
1000000000,348961,1021956609,213
1025000000,357685,18446744072584024577,213
1050000000,366408,18446744072584026625,213
1075000000,375132,18446744072584026625,213
1100000000,383854,18446744072584024577,213
1125000000,392578,18446744072584026625,213
1150000000,401301,1021958657,213
1175000000,410042,18446744072584026625,213
1200000000,418765,18446744072584026625,213
1225000000,427491,18446744072584026625,213
1250000000,436215,1021956609,213
1275000000,444941,18446744072584026625,213
1300000000,453666,18446744072584026625,213
1325000000,462391,1021958657,213
1350000000,471117,1021956609,213
1375000000,479849,1021958657,213
1400000000,488573,18446744072584026625,213
1425000000,497311,1021956609,213
1450000000,506041,1021958657,213
1475000000,514770,1021958657,213
1500000000,523493,18446744072584024577,213
1525000000,532216,18446744072584026625,213
1550000000,540938,18446744072584026625,213
1575000000,549661,18446744072584024577,213
1600000000,558400,1021958657,213
1625000000,567126,1021956609,213
1650000000,575853,1021956609,213
1675000000,584579,18446744072584024577,213
1700000000,593300,1021956609,213
1725000000,602023,1021956609,213
